timestamped_line
[21:43:33] ▶ Starting baseline phase for 2.5 seconds...
[21:43:33] t (s) | A | B | C | D
[21:43:33] 0.050 | 34791 | 42401 | 25224 | 35798
[21:43:33] 0.100 | 37577 | 34870 | 25214 | 35820
[21:43:33] 0.150 | 35154 | 36690 | 25216 | 35814
[21:43:33] 0.200 | 36302 | 38381 | 25225 | 35802
[21:43:33] 0.250 | 39325 | 36185 | 25200 | 35816
[21:43:33] 0.300 | 36810 | 39183 | 25221 | 35812
[21:43:33] 0.350 | 36490 | 39133 | 25194 | 35820
[21:43:33] 0.400 | 35557 | 36056 | 25176 | 35812
[21:43:33] 0.450 | 40508 | 39562 | 25207 | 35794
[21:43:33] 0.500 | 37978 | 37150 | 25202 | 35806
[21:43:33] 0.550 | 33748 | 36120 | 25194 | 35813
[21:43:33] 0.600 | 35961 | 39489 | 25191 | 35793
[21:43:33] 0.650 | 35728 | 33643 | 25172 | 35794
[21:43:33] 0.700 | 33166 | 34811 | 25195 | 35794
[21:43:33] 0.750 | 40467 | 38643 | 25209 | 35780
[21:43:33] 0.800 | 36894 | 34075 | 25219 | 35780
[21:43:33] 0.850 | 38632 | 36229 | 25226 | 35783
[21:43:33] 0.900 | 38069 | 40804 | 25222 | 35793
[21:43:34] 0.950 | 35677 | 36468 | 25218 | 35793
[21:43:34] 1.000 | 30293 | 38037 | 25213 | 35785
[21:43:34] 1.050 | 33587 | 39918 | 25215 | 35793
[21:43:34] 1.100 | 36978 | 38790 | 25217 | 35798
[21:43:34] 1.150 | 35466 | 35389 | 25207 | 35826
[21:43:34] 1.200 | 38199 | 38382 | 25218 | 35817
[21:43:34] 1.250 | 35547 | 37129 | 25235 | 35840
[21:43:34] 1.300 | 35807 | 40358 | 25196 | 35822
[21:43:34] 1.350 | 35776 | 35916 | 25283 | 35810
[21:43:34] 1.400 | 39594 | 37172 | 25244 | 35832
[21:43:34] 1.450 | 33703 | 35458 | 25240 | 35836
[21:43:34] 1.500 | 33367 | 39225 | 25255 | 35845
[21:43:34] 1.550 | 34759 | 36710 | 25263 | 35848
