timestamped_line
[23:06:56] ▶ Starting baseline phase for 2.5 seconds...
[23:06:56] t (s) | A | B | C | D
[23:06:56] 0.050 | 39717 | 40616 | 35949 | 76
[23:06:56] 0.100 | 35881 | 32799 | 35944 | 80
[23:06:56] 0.150 | 32336 | 35247 | 35940 | 57
[23:06:56] 0.200 | 35239 | 39093 | 35937 | 60
[23:06:56] 0.250 | 31128 | 35520 | 35918 | 71
[23:06:56] 0.300 | 32753 | 37618 | 35928 | 48
[23:06:56] 0.350 | 30326 | 35252 | 35930 | 64
[23:06:56] 0.400 | 32902 | 35669 | 35942 | 68
[23:06:56] 0.450 | 32053 | 34070 | 35925 | 78
[23:06:56] 0.500 | 33629 | 35676 | 35922 | 73
[23:06:56] 0.550 | 35364 | 36276 | 35928 | 73
[23:06:57] 0.600 | 29682 | 35880 | 35934 | 67
[23:06:57] 0.650 | 32800 | 33256 | 35926 | 67
[23:06:57] 0.700 | 35958 | 33299 | 35917 | 69
[23:06:57] 0.750 | 32644 | 35803 | 35929 | 56
[23:06:57] 0.800 | 30504 | 34554 | 35910 | 66
[23:06:57] 0.850 | 33138 | 30263 | 35911 | 68
[23:06:57] 0.900 | 31432 | 38260 | 35906 | 65
[23:06:57] 0.950 | 35048 | 34628 | 35905 | 67
[23:06:57] 1.000 | 35995 | 34728 | 35910 | 70
[23:06:57] 1.050 | 32169 | 36402 | 35895 | 73
[23:06:57] 1.100 | 34043 | 35620 | 35907 | 55
[23:06:57] 1.150 | 37417 | 39752 | 35909 | 56
[23:06:57] 1.200 | 33301 | 36210 | 35883 | 66
[23:06:57] 1.250 | 38964 | 35035 | 35892 | 66
[23:06:57] 1.300 | 31854 | 35868 | 35903 | 65
[23:06:57] 1.350 | 32680 | 37153 | 35888 | 50
[23:06:57] 1.400 | 29868 | 33728 | 35885 | 71
[23:06:57] 1.450 | 32311 | 35037 | 35881 | 62
[23:06:57] 1.500 | 35774 | 38791 | 35877 | 71
[23:06:57] 1.550 | 36438 | 35573 | 35874 | 61
[23:06:58] 1.600 | 34914 | 36203 | 35881 | 70
[23:06:58] 1.650 | 34043 | 38300 | 35861 | 70
