timestamped_line
[14:10:12] ▶ Starting baseline phase for 2.5 seconds...
[14:10:12] t (s) | A | B | C | D
[14:10:12] 0.050 | 41617 | 38695 | 73 | 40
[14:10:12] 0.100 | 31177 | 39643 | 74 | 34
[14:10:12] 0.150 | 34350 | 39803 | 79 | 36
[14:10:13] 0.200 | 35551 | 37602 | 76 | 47
[14:10:13] 0.250 | 32787 | 35242 | 76 | 43
[14:10:13] 0.300 | 28994 | 35109 | 70 | 38
[14:10:13] 0.350 | 37380 | 40845 | 68 | 41
[14:10:13] 0.400 | 33768 | 33034 | 71 | 25
[14:10:13] 0.450 | 34033 | 36960 | 76 | 33
[14:10:13] 0.500 | 32526 | 35264 | 82 | 36
[14:10:13] 0.550 | 32002 | 37075 | 68 | 33
[14:10:13] 0.600 | 34933 | 34828 | 71 | 34
[14:10:13] 0.650 | 32904 | 36620 | 69 | 33
[14:10:13] 0.700 | 29904 | 39432 | 78 | 42
[14:10:13] 0.750 | 33166 | 39436 | 77 | 35
[14:10:13] 0.800 | 32219 | 33395 | 82 | 38
[14:10:13] 0.850 | 35149 | 35084 | 70 | 44
[14:10:13] 0.900 | 28661 | 34509 | 61 | 39
[14:10:13] 0.950 | 34275 | 35200 | 75 | 43
[14:10:13] 1.000 | 35332 | 32886 | 67 | 37
[14:10:13] 1.050 | 34556 | 32485 | 73 | 36
[14:10:13] 1.100 | 32297 | 32808 | 76 | 30
[14:10:13] 1.150 | 33971 | 35692 | 76 | 35
[14:10:14] 1.200 | 31469 | 34427 | 73 | 41
[14:10:14] 1.250 | 32676 | 38301 | 80 | 38
[14:10:14] 1.300 | 32005 | 38228 | 73 | 42
[14:10:14] 1.350 | 34709 | 34423 | 75 | 40
[14:10:14] 1.400 | 33917 | 33697 | 83 | 31
[14:10:14] 1.450 | 34491 | 36233 | 83 | 39
[14:10:14] 1.500 | 33811 | 40193 | 78 | 48
[14:10:14] 1.550 | 36451 | 37552 | 71 | 38
[14:10:14] 1.600 | 33165 | 39066 | 61 | 37
[14:10:14] 1.650 | 33516 | 33778 | 77 | 35
[14:10:14] 1.700 | 32188 | 36596 | 73 | 36
[14:10:14] 1.750 | 35440 | 41659 | 71 | 36
[14:10:14] 1.800 | 31883 | 33999 | 73 | 38
[14:10:14] 1.850 | 35996 | 36396 | 76 | 36
[14:10:14] 1.900 | 35863 | 36914 | 74 | 33
[14:10:14] 1.950 | 32250 | 36911 | 86 | 33
[14:10:14] 2.000 | 28904 | 38016 | 73 | 33
[14:10:14] 2.050 | 27562 | 39069 | 74 | 40
[14:10:14] 2.100 | 27139 | 35655 | 75 | 33
[14:10:14] 2.150 | 33347 | 32217 | 72 | 32
[14:10:15] 2.200 | 31503 | 36999 | 72 | 33
[14:10:15] 2.250 | 35085 | 35209 | 81 | 30
[14:10:15] 2.300 | 29862 | 41312 | 77 | 38
[14:10:15] 2.350 | 38446 | 42704 | 78 | 28
[14:10:15] 2.400 | 30954 | 36255 | 76 | 42
[14:10:15] 2.450 | 33476 | 33765 | 77 | 43
[14:10:15] 2.500 | 31817 | 36393 | 79 | 40
[14:10:15] ✅ Baseline complete. Starting main recording for 10 seconds...
[14:10:15] 2.550 | 32344 | 41956 | 66 | 35
[14:10:15] 0.050 | 35588 | 32280 | 72 | 27
[14:10:15] 0.100 | 32183 | 36941 | 81 | 39
[14:10:15] 0.150 | 32272 | 36956 | 78 | 34
[14:10:15] 0.200 | 30201 | 33179 | 77 | 37
[14:10:15] 0.250 | 35650 | 36261 | 77 | 34
[14:10:15] 0.300 | 33923 | 35400 | 77 | 37
[14:10:15] 0.350 | 33130 | 33886 | 73 | 44
[14:10:15] 0.400 | 33075 | 35654 | 73 | 31
[14:10:15] 0.450 | 32595 | 36024 | 74 | 40
[14:10:15] 0.500 | 37203 | 33494 | 64 | 38
[14:10:15] 0.550 | 37856 | 33646 | 67 | 40
[14:10:15] 0.600 | 33242 | 35392 | 77 | 36
[14:10:16] 0.650 | 34928 | 38049 | 80 | 32
[14:10:16] 0.700 | 39096 | 35220 | 67 | 35
[14:10:16] 0.750 | 36947 | 38049 | 82 | 31
[14:10:16] 0.800 | 33870 | 35002 | 73 | 44
[14:10:16] 0.850 | 33816 | 35805 | 72 | 38
[14:10:16] 0.900 | 39154 | 37635 | 82 | 33
