ADC
2858
2859
2860
2858
2859
2859
2859
2859
2858
2859
2858
2858
2859
2860
2859
2860
2860
2860
2859
2861
2859
2860
2860
2861
2861
2859
2860
2859
2861
2861
2860
2859
2860
2861
2860
2860
2861
2860
2861
2860
2860
2861
2861
2861
2861
2860
2861
2860
2860
2859
2859
2861
2860
2860
2859
2861
2861
2861
2860
2861
2862
2862
2859
2859
2861
2860
2860
2860
2860
2861
2862
2862
2862
2862
2862
2861
2861
2861
2862
2862
2862
2860
2860
2862
2862
2859
2862
2861
2863
2860
2859
2862
2861
2862
2860
2860
2861
2862
2860
2860
2861
2861
2863
2860
2861
2860
2860
2861
2859
2860
2860
2862
2860
2861
2860
2861
2860
2860
2862
2862
2861
2861
2862
2861
2861
2859
2860
2861
2860
2860
2861
2860
2862
2861
2861
2861
2861
2860
2861
