timestamped_line
[17:49:21] ▶ Starting baseline phase for 2.5 seconds...
[17:49:21] t (s) | A | B | C | D
[17:49:21] 0.050 | 38488 | 36546 | 9 | 24042
[17:49:21] 0.100 | 33063 | 35433 | 9 | 24057
[17:49:21] 0.150 | 35016 | 35931 | 7 | 24035
[17:49:21] 0.200 | 40777 | 34865 | 9 | 24054
[17:49:21] 0.250 | 34420 | 35052 | 6 | 24041
[17:49:21] 0.300 | 33225 | 38991 | 6 | 24058
[17:49:21] 0.350 | 31096 | 36306 | 14 | 24060
[17:49:21] 0.400 | 33096 | 32379 | 6 | 24049
[17:49:21] 0.450 | 33732 | 30859 | 3 | 24046
[17:49:21] 0.500 | 32820 | 35242 | 5 | 24043
[17:49:21] 0.550 | 36647 | 36115 | 3 | 24048
[17:49:21] 0.600 | 30473 | 37745 | 9 | 24039
[17:49:21] 0.650 | 37787 | 32180 | 5 | 24058
[17:49:21] 0.700 | 35176 | 39271 | 8 | 24054
[17:49:21] 0.750 | 35669 | 34751 | 11 | 24052
[17:49:21] 0.800 | 36753 | 35581 | 9 | 24047
[17:49:22] 0.850 | 29889 | 37258 | 5 | 24058
[17:49:22] 0.900 | 32256 | 35961 | 7 | 24049
[17:49:22] 0.950 | 36607 | 37988 | 8 | 24036
[17:49:22] 1.000 | 35172 | 37571 | 7 | 24068
[17:49:22] 1.050 | 31838 | 37298 | 6 | 24036
[17:49:22] 1.100 | 34213 | 34010 | 8 | 24032
[17:49:22] 1.150 | 31055 | 36668 | 9 | 24031
[17:49:22] 1.200 | 32662 | 37955 | 9 | 24044
[17:49:22] 1.250 | 35643 | 38865 | 8 | 24042
[17:49:22] 1.300 | 35268 | 37683 | 10 | 24026
[17:49:22] 1.350 | 33629 | 41573 | 9 | 24031
[17:49:22] 1.400 | 35543 | 40383 | 8 | 24045
[17:49:22] 1.450 | 31698 | 37067 | 11 | 24044
[17:49:22] 1.500 | 32806 | 35795 | 9 | 24030
[17:49:22] 1.550 | 36447 | 33802 | 7 | 24038
[17:49:22] 1.600 | 34454 | 40063 | 10 | 24037
[17:49:22] 1.650 | 33810 | 36206 | 8 | 24016
[17:49:22] 1.700 | 33859 | 31270 | 9 | 24026
[17:49:22] 1.750 | 33849 | 35976 | 6 | 24044
[17:49:22] 1.800 | 32508 | 35186 | 5 | 24028
[17:49:23] 1.850 | 34618 | 38724 | 11 | 24040
[17:49:23] 1.900 | 35913 | 39854 | 5 | 24032
[17:49:23] 1.950 | 36201 | 37609 | 8 | 24042
[17:49:23] 2.000 | 37212 | 34440 | 9 | 24035
[17:49:23] 2.050 | 33714 | 36834 | 7 | 24038
[17:49:23] 2.100 | 36982 | 36914 | 8 | 24052
[17:49:23] 2.150 | 34064 | 34018 | 8 | 24048
[17:49:23] 2.200 | 34316 | 41460 | 8 | 24031
[17:49:23] 2.250 | 34210 | 37009 | 5 | 24041
[17:49:23] 2.300 | 39377 | 35906 | 7 | 24040
[17:49:23] 2.350 | 33276 | 31843 | 8 | 24046
[17:49:23] 2.400 | 35731 | 35047 | 10 | 24034
[17:49:23] 2.450 | 32359 | 34510 | 11 | 24052
[17:49:23] 2.500 | 32084 | 38152 | 9 | 24038
[17:49:23] ✅ Baseline complete. Starting main recording for 10 seconds...
[17:49:23] 2.550 | 35187 | 38734 | 10 | 24033
[17:49:23] 0.050 | 34401 | 38102 | 5 | 24046
[17:49:23] 0.100 | 31181 | 37075 | 3 | 24054
[17:49:23] 0.150 | 35797 | 39608 | 7 | 24066
[17:49:23] 0.200 | 35878 | 38442 | 6 | 24062
[17:49:23] 0.250 | 35618 | 37486 | 7 | 24050
[17:49:24] 0.300 | 31365 | 33538 | 7 | 24055
[17:49:24] 0.350 | 33132 | 35408 | 7 | 24059
[17:49:24] 0.400 | 36891 | 37977 | 10 | 24058
[17:49:24] 0.450 | 29143 | 36724 | 8 | 24051
[17:49:24] 0.500 | 36185 | 37229 | 10 | 24063
[17:49:24] 0.550 | 36276 | 37524 | 7 | 24066
[17:49:24] 0.600 | 33803 | 41331 | 11 | 24082
[17:49:24] 0.650 | 36318 | 35445 | 9 | 24074
[17:49:24] 0.700 | 34573 | 36211 | 9 | 24062
[17:49:24] 0.750 | 32431 | 35086 | 12 | 24070
