ADC
2898
2899
2899
2899
2898
2898
2897
2899
2898
2898
2899
2898
2898
2898
2898
2898
2898
2897
2897
2897
2898
2897
2897
2897
2897
2899
2898
2898
2896
2897
2897
2895
2895
2896
2896
2896
2895
2895
2895
2897
2895
2896
2895
2897
2895
2896
2895
2896
2896
2896
2895
2896
2896
2895
2896
2894
2896
2895
2896
2896
2896
2895
2896
2897
2895
2895
2896
2895
2896
2896
2896
2895
2895
2896
2895
2896
2896
2895
2896
2896
2896
2895
2895
2896
2896
2895
2896
2896
2896
2897
2896
2897
2897
2896
2896
2896
2896
2896
2897
2895
2897
2895
2896
2895
2897
2897
2896
2896
2897
2895
2895
2896
2896
2896
2896
2895
2896
2896
2895
2896
2895
2895
2895
2896
2894
2895
2895
2896
2896
2895
2896
2896
2896
2894
2896
2896
2895
2895
2895
