timestamped_line
[11:09:38] ▶ Starting baseline phase for 2.5 seconds...
[11:09:38] t (s) | A | B | C | D
[11:09:38] 0.050 | 28627 | 35472 | 104 | 31735
[11:09:39] 0.100 | 32430 | 33123 | 85 | 31724
[11:09:39] 0.150 | 33382 | 33087 | 93 | 31755
[11:09:39] 0.200 | 26823 | 37120 | 71 | 31738
[11:09:39] 0.250 | 32893 | 33434 | 71 | 31744
[11:09:39] 0.300 | 27453 | 32032 | 70 | 31792
[11:09:39] 0.350 | 34508 | 33911 | 101 | 31884
[11:09:39] 0.400 | 40603 | 36000 | 66 | 31888
[11:09:39] 0.450 | 37020 | 35554 | 63 | 31825
[11:09:39] 0.500 | 33393 | 31753 | 75 | 31830
[11:09:39] 0.550 | 36870 | 34245 | 85 | 31886
[11:09:39] 0.600 | 30590 | 29986 | 74 | 31863
[11:09:39] 0.650 | 34580 | 29672 | 86 | 31895
[11:09:39] 0.700 | 35014 | 33614 | 93 | 31849
[11:09:39] 0.750 | 28434 | 31451 | 73 | 31840
[11:09:39] 0.800 | 33855 | 31176 | 72 | 31796
[11:09:39] 0.850 | 28211 | 29020 | 83 | 31804
[11:09:39] 0.900 | 32399 | 32936 | 80 | 31808
[11:09:39] 0.950 | 34566 | 31756 | 67 | 31816
[11:09:39] 1.000 | 35177 | 31020 | 81 | 31880
[11:09:39] 1.050 | 33031 | 35749 | 79 | 31876
[11:09:40] 1.100 | 29230 | 33059 | 69 | 31867
[11:09:40] 1.150 | 31619 | 33105 | 69 | 31883
[11:09:40] 1.200 | 30756 | 34532 | 80 | 31971
[11:09:40] 1.250 | 28948 | 29285 | 84 | 31962
[11:09:40] 1.300 | 37498 | 33800 | 69 | 31990
[11:09:40] 1.350 | 31398 | 34307 | 84 | 32018
[11:09:40] 1.400 | 27684 | 31765 | 89 | 32009
[11:09:40] 1.450 | 34580 | 33433 | 89 | 31967
[11:09:40] 1.500 | 33366 | 28360 | 109 | 31948
[11:09:40] 1.550 | 26693 | 36058 | 103 | 31950
[11:09:40] 1.600 | 30581 | 31559 | 87 | 31918
[11:09:40] 1.650 | 30359 | 33652 | 85 | 31907
[11:09:40] 1.700 | 36281 | 34037 | 80 | 31915
[11:09:40] 1.750 | 35906 | 33218 | 89 | 31861
[11:09:40] 1.800 | 35105 | 31323 | 83 | 31846
[11:09:40] 1.850 | 28203 | 34135 | 76 | 31932
[11:09:40] 1.900 | 28189 | 31722 | 91 | 31975
[11:09:40] 1.950 | 29556 | 30298 | 75 | 31995
[11:09:40] 2.000 | 28402 | 31586 | 92 | 32037
[11:09:40] 2.050 | 31488 | 32003 | 81 | 32094
[11:09:41] 2.100 | 31743 | 33507 | 77 | 32081
[11:09:41] 2.150 | 33526 | 35364 | 68 | 32065
[11:09:41] 2.200 | 31091 | 32336 | 66 | 32059
[11:09:41] 2.250 | 32984 | 31439 | 91 | 32106
[11:09:41] 2.300 | 34481 | 30897 | 100 | 32106
