timestamped_line
[17:14:50] ▶ Starting baseline phase for 2.5 seconds...
[17:14:50] t (s) | A | B | C | D
[17:14:50] 0.050 | 32755 | 31761 | 69 | 40693
[17:14:50] 0.100 | 26825 | 32934 | 75 | 40709
[17:14:50] 0.150 | 35673 | 29759 | 69 | 40708
[17:14:50] 0.200 | 37406 | 35685 | 79 | 40682
[17:14:50] 0.250 | 31701 | 31194 | 81 | 40697
[17:14:50] 0.300 | 34813 | 35545 | 84 | 40625
[17:14:50] 0.350 | 34594 | 33598 | 66 | 40592
[17:14:50] 0.400 | 30041 | 32720 | 84 | 40593
[17:14:50] 0.450 | 28523 | 31753 | 81 | 40594
[17:14:50] 0.500 | 32768 | 31611 | 70 | 40579
[17:14:50] 0.550 | 32192 | 35345 | 70 | 40562
[17:14:50] 0.600 | 35467 | 34877 | 76 | 40565
[17:14:50] 0.650 | 35124 | 27964 | 89 | 40582
[17:14:50] 0.700 | 32486 | 33080 | 85 | 40615
[17:14:51] 0.750 | 31033 | 34333 | 79 | 40586
[17:14:51] 0.800 | 33543 | 32691 | 90 | 40570
[17:14:51] 0.850 | 29519 | 30985 | 69 | 40555
[17:14:51] 0.900 | 34652 | 30415 | 80 | 40526
[17:14:51] 0.950 | 30697 | 35140 | 69 | 40500
[17:14:51] 1.000 | 35607 | 34817 | 69 | 40486
[17:14:51] 1.050 | 32586 | 30682 | 75 | 40525
[17:14:51] 1.100 | 30987 | 34850 | 55 | 40501
[17:14:51] 1.150 | 36476 | 34670 | 66 | 40511
[17:14:51] 1.200 | 32064 | 33920 | 79 | 40551
[17:14:51] 1.250 | 34059 | 30346 | 80 | 40543
[17:14:51] 1.300 | 34109 | 29370 | 70 | 40557
[17:14:51] 1.350 | 33725 | 32174 | 96 | 40580
[17:14:51] 1.400 | 30314 | 30057 | 65 | 40543
[17:14:51] 1.450 | 33766 | 35644 | 76 | 40575
[17:14:51] 1.500 | 34490 | 33642 | 72 | 40553
[17:14:51] 1.550 | 33566 | 31532 | 77 | 40541
[17:14:51] 1.600 | 33962 | 31369 | 55 | 40498
[17:14:51] 1.650 | 36589 | 32826 | 67 | 40521
[17:14:51] 1.700 | 34518 | 34077 | 72 | 40497
[17:14:52] 1.750 | 30889 | 34362 | 68 | 40494
[17:14:52] 1.800 | 33577 | 30305 | 67 | 40451
[17:14:52] 1.850 | 33562 | 32785 | 68 | 40443
[17:14:52] 1.900 | 33599 | 31859 | 90 | 40403
[17:14:52] 1.950 | 34681 | 33427 | 77 | 40491
[17:14:52] 2.000 | 34492 | 31931 | 87 | 40500
[17:14:52] 2.050 | 34581 | 33063 | 87 | 40485
[17:14:52] 2.100 | 32566 | 32406 | 76 | 40501
[17:14:52] 2.150 | 35433 | 29270 | 73 | 40470
[17:14:52] 2.200 | 32953 | 39007 | 78 | 40445
[17:14:52] 2.250 | 32731 | 32115 | 81 | 40400
[17:14:52] 2.300 | 33535 | 36103 | 65 | 40424
[17:14:52] 2.350 | 30702 | 30301 | 65 | 40391
[17:14:52] 2.400 | 33401 | 36281 | 61 | 40381
[17:14:52] 2.450 | 32896 | 37037 | 66 | 40344
[17:14:52] 2.500 | 33290 | 32631 | 71 | 40326
[17:14:52] ✅ Baseline complete. Starting main recording for 10 seconds...
[17:14:52] 2.550 | 32874 | 32911 | 73 | 40300
[17:14:52] 0.050 | 33990 | 32775 | 85 | 40260
[17:14:52] 0.100 | 30243 | 35041 | 74 | 40293
[17:14:52] 0.150 | 32286 | 31009 | 94 | 40311
[17:14:53] 0.200 | 34134 | 29591 | 71 | 40318
[17:14:53] 0.250 | 32869 | 34178 | 85 | 40330
[17:14:53] 0.300 | 32156 | 29868 | 75 | 40317
[17:14:53] 0.350 | 33575 | 31296 | 64 | 40296
[17:14:53] 0.400 | 35033 | 34447 | 86 | 40270
[17:14:53] 0.450 | 30836 | 33302 | 71 | 40289
[17:14:53] 0.500 | 31696 | 31035 | 89 | 40326
[17:14:53] 0.550 | 37066 | 30777 | 81 | 40317
[17:14:53] 0.600 | 38589 | 31821 | 89 | 40277
[17:14:53] 0.650 | 30649 | 34554 | 67 | 40236
[17:14:53] 0.700 | 34176 | 34678 | 82 | 40241
[17:14:53] 0.750 | 35658 | 32095 | 95 | 40276
[17:14:53] 0.800 | 36483 | 35057 | 88 | 40258
[17:14:53] 0.850 | 39509 | 30534 | 68 | 40258
[17:14:53] 0.900 | 32635 | 36156 | 65 | 40241
[17:14:53] 0.950 | 35490 | 33248 | 78 | 40204
[17:14:53] 1.000 | 37082 | 36022 | 67 | 40188
[17:14:53] 1.050 | 32111 | 35033 | 60 | 40251
[17:14:53] 1.100 | 31304 | 33365 | 73 | 40186
[17:14:53] 1.150 | 33160 | 35044 | 102 | 40186
[17:14:54] 1.200 | 36029 | 27309 | 66 | 40187
[17:14:54] 1.250 | 34814 | 33169 | 78 | 40174
[17:14:54] 1.300 | 30265 | 28441 | 78 | 40164
[17:14:54] 1.350 | 36378 | 32433 | 71 | 40180
[17:14:54] 1.400 | 35140 | 33173 | 65 | 40191
[17:14:54] 1.450 | 33362 | 38377 | 75 | 40167
[17:14:54] 1.500 | 32867 | 30642 | 68 | 40156
[17:14:54] 1.550 | 38292 | 36714 | 62 | 40170
[17:14:54] 1.600 | 33208 | 33603 | 71 | 40196
[17:14:54] 1.650 | 32071 | 33073 | 83 | 40199
[17:14:54] 1.700 | 34257 | 29809 | 80 | 40234
[17:14:54] 1.750 | 31587 | 30231 | 65 | 40266
[17:14:54] 1.800 | 29729 | 30816 | 71 | 40327
[17:14:54] 1.850 | 35539 | 31858 | 75 | 40298
[17:14:54] 1.900 | 32136 | 28861 | 71 | 40248
[17:14:54] 1.950 | 29748 | 32543 | 71 | 40228
[17:14:54] 2.000 | 33912 | 34287 | 78 | 40312
[17:14:54] 2.050 | 32881 | 36020 | 81 | 40355
[17:14:54] 2.100 | 33494 | 36077 | 62 | 40375
[17:14:54] 2.150 | 32657 | 32489 | 51 | 40363
[17:14:55] 2.200 | 32812 | 34413 | 76 | 40368
[17:14:55] 2.250 | 36385 | 30296 | 80 | 40327
[17:14:55] 2.300 | 30762 | 33939 | 80 | 40321
[17:14:55] 2.350 | 33101 | 26339 | 61 | 40326
[17:14:55] 2.400 | 35166 | 36176 | 90 | 40388
[17:14:55] 2.450 | 37471 | 34276 | 96 | 40390
[17:14:55] 2.500 | 36320 | 34963 | 76 | 40355
[17:14:55] 2.550 | 29454 | 33589 | 84 | 40350
[17:14:55] 2.600 | 32384 | 35188 | 64 | 40314
[17:14:55] 2.650 | 35094 | 34512 | 74 | 40276
[17:14:55] 2.700 | 33677 | 33123 | 75 | 40276
[17:14:55] 2.750 | 34543 | 34672 | 78 | 40274
[17:14:55] 2.800 | 35096 | 34345 | 65 | 40281
[17:14:55] 2.850 | 32569 | 34518 | 64 | 40290
[17:14:55] 2.900 | 33748 | 31526 | 85 | 40277
[17:14:55] 2.950 | 34634 | 31574 | 78 | 40243
[17:14:55] 3.000 | 30982 | 27119 | 79 | 40196
[17:14:55] 3.050 | 31515 | 29096 | 58 | 40197
[17:14:55] 3.100 | 32673 | 39158 | 73 | 40175
[17:14:55] 3.150 | 28412 | 29919 | 85 | 40156
[17:14:56] 3.200 | 33101 | 33566 | 93 | 40142
[17:14:56] 3.250 | 33809 | 28012 | 72 | 40145
[17:14:56] 3.300 | 32628 | 32799 | 73 | 40150
[17:14:56] 3.350 | 30988 | 31681 | 67 | 40183
[17:14:56] 3.400 | 36526 | 30715 | 83 | 40160
[17:14:56] 3.450 | 33323 | 33328 | 83 | 40155
[17:14:56] 3.500 | 31487 | 29638 | 78 | 40145
[17:14:56] 3.550 | 32344 | 30054 | 72 | 40077
[17:14:56] 3.600 | 31031 | 31346 | 74 | 40056
[17:14:56] 3.650 | 36363 | 34435 | 81 | 40048
[17:14:56] 3.700 | 31495 | 37017 | 72 | 40025
[17:14:56] 3.750 | 36938 | 31971 | 72 | 40001
[17:14:56] 3.800 | 34273 | 31198 | 92 | 40023
[17:14:56] 3.850 | 34187 | 30887 | 83 | 40007
[17:14:56] 3.900 | 36521 | 32561 | 77 | 40006
[17:14:56] 3.950 | 34357 | 28354 | 70 | 39972
[17:14:56] 4.000 | 30980 | 31922 | 76 | 39977
[17:14:56] 4.050 | 34612 | 35821 | 79 | 39981
[17:14:56] 4.100 | 37860 | 33426 | 63 | 39971
[17:14:56] 4.150 | 31207 | 33426 | 84 | 39974
[17:14:57] 4.200 | 35091 | 30454 | 82 | 39953
[17:14:57] 4.250 | 29051 | 32704 | 88 | 39940
[17:14:57] 4.300 | 37710 | 32897 | 64 | 39956
[17:14:57] 4.350 | 29716 | 32258 | 92 | 39946
[17:14:57] 4.400 | 31378 | 29349 | 79 | 39972
[17:14:57] 4.450 | 36299 | 38048 | 62 | 39983
[17:14:57] 4.500 | 32634 | 31339 | 74 | 39962
[17:14:57] 4.550 | 27236 | 30929 | 67 | 39924
[17:14:57] 4.600 | 36437 | 33853 | 70 | 39923
[17:14:57] 4.650 | 29039 | 30249 | 58 | 39967
[17:14:57] 4.700 | 29702 | 30159 | 64 | 39941
[17:14:57] 4.750 | 33003 | 29408 | 62 | 39970
[17:14:57] 4.800 | 36132 | 32182 | 57 | 39966
[17:14:57] 4.850 | 35245 | 30884 | 76 | 39943
[17:14:57] 4.900 | 33515 | 31720 | 78 | 39977
[17:14:57] 4.950 | 32230 | 32172 | 68 | 39960
[17:14:57] 5.000 | 34183 | 32858 | 69 | 39957
[17:14:57] 5.050 | 32129 | 30854 | 68 | 39944
[17:14:57] 5.100 | 33683 | 28173 | 68 | 39964
[17:14:57] 5.150 | 37152 | 33072 | 77 | 39961
[17:14:58] 5.200 | 32178 | 31487 | 66 | 39975
[17:14:58] 5.250 | 37896 | 35306 | 69 | 39988
[17:14:58] 5.300 | 34592 | 33047 | 77 | 39993
[17:14:58] 5.350 | 33308 | 30412 | 54 | 40006
[17:14:58] 5.400 | 31960 | 27236 | 78 | 39979
[17:14:58] 5.450 | 30703 | 33303 | 78 | 39959
[17:14:58] 5.500 | 30614 | 33469 | 70 | 39963
[17:14:58] 5.550 | 33887 | 35584 | 87 | 39927
[17:14:58] 5.600 | 36137 | 28798 | 89 | 39907
[17:14:58] 5.650 | 29574 | 31326 | 68 | 39913
[17:14:58] 5.700 | 32725 | 29164 | 51 | 39920
[17:14:58] 5.750 | 32277 | 34128 | 79 | 39891
[17:14:58] 5.800 | 37900 | 33912 | 67 | 39885
[17:14:58] 5.850 | 31749 | 26436 | 66 | 39881
[17:14:58] 5.900 | 31888 | 27462 | 71 | 39866
[17:14:58] 5.950 | 36307 | 29795 | 71 | 39867
[17:14:58] 6.000 | 31903 | 35353 | 57 | 39848
[17:14:58] 6.050 | 38476 | 32975 | 73 | 39853
[17:14:58] 6.100 | 28264 | 38822 | 89 | 39855
[17:14:58] 6.150 | 29987 | 32858 | 94 | 39817
[17:14:59] 6.200 | 35075 | 31693 | 72 | 39822
[17:14:59] 6.250 | 26242 | 30605 | 105 | 39792
[17:14:59] 6.300 | 36018 | 33925 | 80 | 39792
[17:14:59] 6.350 | 33198 | 33415 | 95 | 39800
[17:14:59] 6.400 | 32762 | 30378 | 78 | 39800
[17:14:59] 6.450 | 33652 | 35962 | 65 | 39830
[17:14:59] 6.500 | 33350 | 31283 | 81 | 39825
[17:14:59] 6.550 | 32344 | 32881 | 79 | 39811
[17:14:59] 6.600 | 34504 | 34174 | 71 | 39843
[17:14:59] 6.650 | 28547 | 26930 | 76 | 39814
[17:14:59] 6.700 | 29424 | 29614 | 62 | 39817
[17:14:59] 6.750 | 32323 | 30606 | 77 | 39809
[17:14:59] 6.800 | 36844 | 35144 | 82 | 39833
[17:14:59] 6.850 | 31463 | 34249 | 62 | 39801
[17:14:59] 6.900 | 34704 | 31377 | 79 | 39791
[17:14:59] 6.950 | 34667 | 32112 | 82 | 39821
[17:14:59] 7.000 | 30522 | 35401 | 82 | 39794
[17:14:59] 7.050 | 32097 | 28839 | 66 | 39784
[17:14:59] 7.100 | 34731 | 35356 | 82 | 39782
[17:14:59] 7.150 | 35580 | 32670 | 78 | 39779
[17:15:00] 7.200 | 33074 | 29582 | 63 | 39773
[17:15:00] 7.250 | 33653 | 31570 | 69 | 39797
[17:15:00] 7.300 | 34525 | 30401 | 82 | 39800
[17:15:00] 7.350 | 31765 | 31749 | 82 | 39806
[17:15:00] 7.400 | 29489 | 29458 | 62 | 39834
