timestamped_line
[16:51:48] ▶ Starting baseline phase for 2.5 seconds...
[16:51:48] t (s) | A | B | C | D
[16:51:48] 0.050 | 34116 | 36027 | 64 | 40671
[16:51:48] 0.100 | 34242 | 28534 | 79 | 40660
[16:51:48] 0.150 | 29795 | 33687 | 94 | 40679
[16:51:48] 0.200 | 33366 | 32515 | 66 | 40673
[16:51:48] 0.250 | 32850 | 34250 | 64 | 40675
[16:51:48] 0.300 | 32945 | 32571 | 70 | 40662
[16:51:48] 0.350 | 35232 | 35397 | 70 | 40655
[16:51:48] 0.400 | 30428 | 33739 | 65 | 40662
[16:51:48] 0.450 | 30032 | 32914 | 86 | 40653
[16:51:48] 0.500 | 33372 | 34348 | 91 | 40661
[16:51:48] 0.550 | 30905 | 33267 | 71 | 40645
[16:51:48] 0.600 | 36271 | 32127 | 73 | 40641
[16:51:48] 0.650 | 30492 | 34493 | 70 | 40639
[16:51:48] 0.700 | 34533 | 29905 | 74 | 40638
[16:51:48] 0.750 | 33142 | 32173 | 70 | 40643
[16:51:48] 0.800 | 36193 | 38484 | 61 | 40640
[16:51:48] 0.850 | 29850 | 28391 | 73 | 40644
[16:51:48] 0.900 | 30526 | 33123 | 68 | 40646
[16:51:49] 0.950 | 31060 | 34019 | 83 | 40650
[16:51:49] 1.000 | 33179 | 32360 | 82 | 40638
[16:51:49] 1.050 | 31290 | 31114 | 75 | 40626
[16:51:49] 1.100 | 30510 | 35197 | 81 | 40619
[16:51:49] 1.150 | 33331 | 25926 | 63 | 40627
[16:51:49] 1.200 | 33107 | 30407 | 67 | 40633
[16:51:49] 1.250 | 32780 | 39109 | 83 | 40624
[16:51:49] 1.300 | 30946 | 35918 | 60 | 40629
[16:51:49] 1.350 | 35003 | 33436 | 71 | 40634
[16:51:49] 1.400 | 31310 | 33449 | 80 | 40631
[16:51:49] 1.450 | 30707 | 30855 | 69 | 40621
[16:51:49] 1.500 | 33928 | 31412 | 48 | 40619
[16:51:49] 1.550 | 35874 | 32980 | 75 | 40639
[16:51:49] 1.600 | 32570 | 31743 | 69 | 40624
[16:51:49] 1.650 | 34128 | 30792 | 64 | 40635
[16:51:49] 1.700 | 34063 | 33670 | 83 | 40623
[16:51:49] 1.750 | 31896 | 31322 | 58 | 40616
[16:51:49] 1.800 | 34007 | 30965 | 75 | 40612
[16:51:49] 1.850 | 38186 | 31687 | 85 | 40617
[16:51:49] 1.900 | 35846 | 31408 | 79 | 40616
[16:51:50] 1.950 | 31136 | 31034 | 70 | 40619
[16:51:50] 2.000 | 32105 | 31483 | 72 | 40623
[16:51:50] 2.050 | 29812 | 32425 | 67 | 40623
[16:51:50] 2.100 | 31494 | 33942 | 84 | 40626
[16:51:50] 2.150 | 33637 | 34285 | 66 | 40618
[16:51:50] 2.200 | 28985 | 37466 | 86 | 40615
[16:51:50] 2.250 | 29949 | 33009 | 84 | 40606
[16:51:50] 2.300 | 31877 | 34737 | 68 | 40616
[16:51:50] 2.350 | 33227 | 29712 | 81 | 40614
[16:51:50] 2.400 | 32860 | 32261 | 66 | 40613
[16:51:50] 2.450 | 34791 | 28338 | 73 | 40617
[16:51:50] 2.500 | 40315 | 33545 | 71 | 40620
[16:51:50] ✅ Baseline complete. Starting main recording for 10 seconds...
[16:51:50] 2.550 | 34616 | 32390 | 48 | 40628
[16:51:50] 0.050 | 33933 | 32826 | 63 | 40628
[16:51:50] 0.100 | 36805 | 31517 | 79 | 40626
[16:51:50] 0.150 | 34807 | 33279 | 89 | 40617
[16:51:50] 0.200 | 27448 | 35785 | 64 | 40619
[16:51:50] 0.250 | 34700 | 31790 | 74 | 40629
[16:51:50] 0.300 | 32495 | 28111 | 68 | 40633
[16:51:50] 0.350 | 32204 | 31348 | 72 | 40626
[16:51:51] 0.400 | 34886 | 32292 | 54 | 40617
[16:51:51] 0.450 | 33087 | 32499 | 76 | 40607
[16:51:51] 0.500 | 31408 | 30133 | 81 | 40606
[16:51:51] 0.550 | 36848 | 33351 | 74 | 40622
[16:51:51] 0.600 | 36923 | 31637 | 83 | 40614
[16:51:51] 0.650 | 39185 | 36172 | 72 | 40617
[16:51:51] 0.700 | 36049 | 34751 | 77 | 40611
[16:51:51] 0.750 | 33122 | 32837 | 60 | 40600
[16:51:51] 0.800 | 34768 | 33914 | 70 | 40605
[16:51:51] 0.850 | 37156 | 33531 | 71 | 40614
[16:51:51] 0.900 | 33023 | 28299 | 73 | 40607
[16:51:51] 0.950 | 32393 | 34941 | 71 | 40616
[16:51:51] 1.000 | 32658 | 32626 | 78 | 40619
[16:51:51] 1.050 | 32965 | 33112 | 80 | 40626
[16:51:51] 1.100 | 33714 | 28989 | 74 | 40632
[16:51:51] 1.150 | 35016 | 35073 | 75 | 40625
