timestamped_line
[16:02:49] ▶ Starting baseline phase for 2.5 seconds...
[16:02:49] t (s) | A | B | C | D
[16:02:49] 0.050 | 29732 | 33970 | 68 | 29753
[16:02:49] 0.100 | 36925 | 29551 | 76 | 29742
[16:02:49] 0.150 | 33749 | 33840 | 70 | 29753
[16:02:49] 0.200 | 32304 | 32804 | 58 | 29757
[16:02:49] 0.250 | 25723 | 29246 | 70 | 29750
[16:02:49] 0.300 | 30053 | 29944 | 63 | 29744
[16:02:49] 0.350 | 33726 | 39588 | 71 | 29744
[16:02:50] 0.400 | 28611 | 35854 | 57 | 29755
[16:02:50] 0.450 | 28767 | 31702 | 59 | 29735
[16:02:50] 0.500 | 28712 | 32872 | 65 | 29760
[16:02:50] 0.550 | 32735 | 34863 | 62 | 29754
[16:02:50] 0.600 | 30108 | 32043 | 68 | 29761
[16:02:50] 0.650 | 33112 | 36097 | 71 | 29749
[16:02:50] 0.700 | 32782 | 37911 | 59 | 29754
[16:02:50] 0.750 | 31703 | 30292 | 55 | 29754
[16:02:50] 0.800 | 34046 | 38506 | 50 | 29766
[16:02:50] 0.850 | 32705 | 31144 | 59 | 29773
[16:02:50] 0.900 | 35294 | 31066 | 83 | 29772
[16:02:50] 0.950 | 31879 | 31431 | 64 | 29775
[16:02:50] 1.000 | 35696 | 28606 | 58 | 29759
[16:02:50] 1.050 | 33571 | 33346 | 62 | 29757
[16:02:50] 1.100 | 32401 | 34296 | 67 | 29765
[16:02:50] 1.150 | 37213 | 34423 | 68 | 29765
[16:02:50] 1.200 | 30174 | 29945 | 70 | 29784
[16:02:50] 1.250 | 29648 | 31557 | 61 | 29779
[16:02:50] 1.300 | 30987 | 31586 | 50 | 29773
[16:02:50] 1.350 | 32976 | 32358 | 65 | 29767
[16:02:51] 1.400 | 33010 | 34514 | 65 | 29786
[16:02:51] 1.450 | 33881 | 28739 | 59 | 29790
[16:02:51] 1.500 | 27416 | 30264 | 67 | 29792
[16:02:51] 1.550 | 34630 | 33261 | 70 | 29794
[16:02:51] 1.600 | 32134 | 34155 | 67 | 29788
[16:02:51] 1.650 | 30532 | 29955 | 66 | 29791
[16:02:51] 1.700 | 33055 | 32124 | 57 | 29796
[16:02:51] 1.750 | 35524 | 30347 | 56 | 29789
[16:02:51] 1.800 | 32348 | 33510 | 62 | 29779
[16:02:51] 1.850 | 28315 | 32740 | 67 | 29773
[16:02:51] 1.900 | 33662 | 34314 | 67 | 29798
[16:02:51] 1.950 | 35970 | 32511 | 52 | 29778
[16:02:51] 2.000 | 31005 | 30414 | 49 | 29770
[16:02:51] 2.050 | 29219 | 35348 | 57 | 29765
[16:02:51] 2.100 | 30860 | 27651 | 65 | 29770
[16:02:51] 2.150 | 36822 | 33147 | 50 | 29775
[16:02:51] 2.200 | 34020 | 35662 | 66 | 29782
[16:02:51] 2.250 | 31324 | 35076 | 71 | 29784
[16:02:51] 2.300 | 33227 | 32429 | 72 | 29778
[16:02:51] 2.350 | 30246 | 28363 | 61 | 29783
[16:02:52] 2.400 | 30635 | 30603 | 69 | 29770
[16:02:52] 2.450 | 33496 | 34031 | 56 | 29785
[16:02:52] 2.500 | 30858 | 35886 | 52 | 29786
[16:02:52] ✅ Baseline complete. Starting main recording for 10 seconds...
[16:02:52] 2.550 | 31299 | 30055 | 66 | 29782
[16:02:52] 0.050 | 32414 | 34280 | 57 | 29777
[16:02:52] 0.100 | 27718 | 31995 | 55 | 29761
[16:02:52] 0.150 | 33343 | 34488 | 78 | 29773
[16:02:52] 0.200 | 31971 | 32190 | 69 | 29764
[16:02:52] 0.250 | 30456 | 33872 | 73 | 29771
[16:02:52] 0.300 | 33836 | 35460 | 59 | 29771
[16:02:52] 0.350 | 34398 | 37729 | 65 | 29767
[16:02:52] 0.400 | 32586 | 33913 | 61 | 29773
[16:02:52] 0.450 | 27488 | 32289 | 71 | 29767
[16:02:52] 0.500 | 31711 | 32240 | 57 | 29770
[16:02:52] 0.550 | 29840 | 29902 | 64 | 29764
[16:02:52] 0.600 | 24712 | 34319 | 57 | 29773
[16:02:52] 0.650 | 29931 | 31902 | 58 | 29776
[16:02:52] 0.700 | 31982 | 31047 | 66 | 29766
[16:02:52] 0.750 | 32151 | 29504 | 72 | 29764
[16:02:52] 0.800 | 29924 | 33752 | 61 | 29758
[16:02:53] 0.850 | 35228 | 34155 | 70 | 29767
[16:02:53] 0.900 | 36715 | 34223 | 64 | 29761
[16:02:53] 0.950 | 31968 | 27791 | 60 | 29752
[16:02:53] 1.000 | 30273 | 34327 | 53 | 29758
[16:02:53] 1.050 | 36588 | 28983 | 56 | 29758
[16:02:53] 1.100 | 32977 | 27047 | 64 | 29760
[16:02:53] 1.150 | 32784 | 31667 | 62 | 29748
[16:02:53] 1.200 | 32410 | 36590 | 54 | 29757
[16:02:53] 1.250 | 31077 | 33571 | 66 | 29758
[16:02:53] 1.300 | 35300 | 30517 | 72 | 29761
[16:02:53] 1.350 | 29858 | 31577 | 66 | 29766
[16:02:53] 1.400 | 31281 | 26518 | 58 | 29776
[16:02:53] 1.450 | 32532 | 32436 | 50 | 29776
[16:02:53] 1.500 | 32253 | 35767 | 60 | 29769
[16:02:53] 1.550 | 32498 | 32966 | 66 | 29763
[16:02:53] 1.600 | 32749 | 29918 | 47 | 29753
[16:02:53] 1.650 | 31073 | 32030 | 48 | 29756
[16:02:53] 1.700 | 30916 | 32133 | 55 | 29758
[16:02:53] 1.750 | 36201 | 33263 | 55 | 29772
[16:02:53] 1.800 | 29497 | 33150 | 75 | 29762
[16:02:54] 1.850 | 31093 | 34051 | 64 | 29755
[16:02:54] 1.900 | 30912 | 35993 | 59 | 29761
[16:02:54] 1.950 | 29876 | 33671 | 59 | 29749
[16:02:54] 2.000 | 31247 | 31478 | 56 | 29748
[16:02:54] 2.050 | 30817 | 34338 | 70 | 29760
[16:02:54] 2.100 | 29937 | 37699 | 79 | 29753
[16:02:54] 2.150 | 27543 | 30941 | 63 | 29753
[16:02:54] 2.200 | 34158 | 35660 | 78 | 29747
[16:02:54] 2.250 | 35196 | 34352 | 52 | 29766
[16:02:54] 2.300 | 29562 | 35427 | 59 | 29742
[16:02:54] 2.350 | 29053 | 27511 | 62 | 29745
[16:02:54] 2.400 | 33143 | 33587 | 66 | 29733
[16:02:54] 2.450 | 33801 | 33216 | 64 | 29744
[16:02:54] 2.500 | 31403 | 31858 | 65 | 29736
[16:02:54] 2.550 | 29105 | 31670 | 61 | 29747
[16:02:54] 2.600 | 31895 | 37198 | 66 | 29740
[16:02:54] 2.650 | 32751 | 33433 | 55 | 29740
[16:02:54] 2.700 | 27633 | 32166 | 59 | 29738
[16:02:54] 2.750 | 31271 | 30535 | 68 | 29745
[16:02:54] 2.800 | 31227 | 32878 | 65 | 29770
[16:02:55] 2.850 | 28261 | 33473 | 49 | 29733
[16:02:55] 2.900 | 27360 | 34105 | 52 | 29750
[16:02:55] 2.950 | 30099 | 28336 | 56 | 29756
[16:02:55] 3.000 | 30577 | 29915 | 58 | 29757
[16:02:55] 3.050 | 35941 | 33246 | 67 | 29743
[16:02:55] 3.100 | 31722 | 30092 | 59 | 29734
[16:02:55] 3.150 | 31976 | 29967 | 54 | 29740
[16:02:55] 3.200 | 33549 | 33641 | 65 | 29758
[16:02:55] 3.250 | 33976 | 34965 | 60 | 29732
[16:02:55] 3.300 | 35189 | 36495 | 66 | 29742
[16:02:55] 3.350 | 35548 | 29469 | 62 | 29731
[16:02:55] 3.400 | 36987 | 32017 | 56 | 29737
[16:02:55] 3.450 | 27929 | 34434 | 71 | 29722
[16:02:55] 3.500 | 32360 | 31074 | 54 | 29721
[16:02:55] 3.550 | 33387 | 33170 | 48 | 29724
[16:02:55] 3.600 | 30926 | 35365 | 63 | 29736
[16:02:55] 3.650 | 34261 | 30254 | 61 | 29737
[16:02:55] 3.700 | 38565 | 34590 | 79 | 29726
[16:02:55] 3.750 | 32449 | 34821 | 61 | 29731
[16:02:55] 3.800 | 26384 | 31363 | 65 | 29737
[16:02:56] 3.850 | 28200 | 36071 | 65 | 29727
[16:02:56] 3.900 | 31595 | 29693 | 54 | 29737
[16:02:56] 3.950 | 33250 | 33761 | 70 | 29739
[16:02:56] 4.000 | 36802 | 32932 | 56 | 29721
[16:02:56] 4.050 | 29931 | 35535 | 52 | 29719
[16:02:56] 4.100 | 30569 | 33026 | 55 | 29715
[16:02:56] 4.150 | 30994 | 27865 | 51 | 29723
[16:02:56] 4.200 | 32766 | 31661 | 66 | 29717
[16:02:56] 4.250 | 31245 | 31438 | 64 | 29728
[16:02:56] 4.300 | 33971 | 30741 | 50 | 29729
[16:02:56] 4.350 | 32963 | 31441 | 57 | 29708
[16:02:56] 4.400 | 33981 | 29889 | 63 | 29720
[16:02:56] 4.450 | 34517 | 32655 | 57 | 29722
[16:02:56] 4.500 | 33681 | 32741 | 60 | 29726
[16:02:56] 4.550 | 30779 | 34931 | 64 | 29726
[16:02:56] 4.600 | 34006 | 32465 | 51 | 29733
[16:02:56] 4.650 | 29064 | 31465 | 62 | 29718
[16:02:56] 4.700 | 33005 | 32662 | 66 | 29731
[16:02:56] 4.750 | 30185 | 33737 | 67 | 29739
[16:02:56] 4.800 | 28904 | 32880 | 51 | 29738
[16:02:57] 4.850 | 36141 | 30418 | 65 | 29743
[16:02:57] 4.900 | 37123 | 32315 | 61 | 29731
[16:02:57] 4.950 | 27191 | 35053 | 56 | 29742
[16:02:57] 5.000 | 36923 | 30853 | 60 | 29740
[16:02:57] 5.050 | 35416 | 27878 | 61 | 29746
[16:02:57] 5.100 | 32454 | 33577 | 54 | 29732
[16:02:57] 5.150 | 29416 | 33970 | 65 | 29741
[16:02:57] 5.200 | 30035 | 33615 | 61 | 29739
[16:02:57] 5.250 | 30759 | 34417 | 67 | 29733
[16:02:57] 5.300 | 31349 | 34619 | 55 | 29741
[16:02:57] 5.350 | 33513 | 35817 | 71 | 29732
[16:02:57] 5.400 | 30118 | 32848 | 59 | 29740
[16:02:57] 5.450 | 28050 | 30295 | 60 | 29743
[16:02:57] 5.500 | 33924 | 35169 | 62 | 29742
[16:02:57] 5.550 | 33298 | 36112 | 58 | 29756
[16:02:57] 5.600 | 35157 | 34011 | 60 | 29759
[16:02:57] 5.650 | 28148 | 31004 | 46 | 29772
[16:02:57] 5.700 | 34376 | 25015 | 45 | 29757
[16:02:57] 5.750 | 31540 | 30145 | 67 | 29767
[16:02:57] 5.800 | 35562 | 34952 | 69 | 29771
[16:02:58] 5.850 | 26957 | 34618 | 61 | 29777
[16:02:58] 5.900 | 29036 | 32242 | 52 | 29769
[16:02:58] 5.950 | 32819 | 29255 | 71 | 29771
[16:02:58] 6.000 | 31992 | 30166 | 70 | 29772
[16:02:58] 6.050 | 30571 | 35272 | 65 | 29765
[16:02:58] 6.100 | 32701 | 32672 | 65 | 29767
[16:02:58] 6.150 | 29312 | 31955 | 63 | 29769
[16:02:58] 6.200 | 26918 | 32246 | 56 | 29767
[16:02:58] 6.250 | 27400 | 33971 | 56 | 29771
[16:02:58] 6.300 | 31543 | 36363 | 66 | 29775
[16:02:58] 6.350 | 29896 | 31837 | 69 | 29770
[16:02:58] 6.400 | 31198 | 37230 | 71 | 29763
[16:02:58] 6.450 | 30188 | 34494 | 61 | 29762
[16:02:58] 6.500 | 37993 | 29282 | 53 | 29765
[16:02:58] 6.550 | 32149 | 34201 | 48 | 29757
[16:02:58] 6.600 | 31576 | 29794 | 68 | 29756
[16:02:58] 6.650 | 30450 | 28856 | 53 | 29759
