ADC
2882
2883
2884
2883
2885
2884
2883
2882
2883
2884
2884
2884
2886
2884
2884
2885
2885
2885
2883
2886
2885
2884
2885
2886
2885
2885
2886
2888
2886
2884
2881
2884
2882
2880
2884
2886
2884
2882
2882
2884
2885
2884
2883
2884
2884
2885
2883
2884
2885
2886
2885
2884
2884
2886
2885
2883
2884
2886
2885
2885
2884
2885
2887
2885
2883
2884
2885
2887
2886
2886
2884
2886
2887
2885
2884
2886
2887
2887
2885
2885
2886
2887
2887
2886
2884
2887
2887
2885
2886
2887
2887
2887
2887
2887
2888
2888
2888
2886
2887
2888
2887
2887
2887
2889
2888
2888
2886
2887
2888
2889
2885
2887
2887
2887
2888
2885
2888
2889
2889
2885
2885
2887
2890
2887
2885
2888
2889
2889
2886
2887
2888
2890
2888
2885
2888
2890
2887
2886
2888
