timestamped_line
[17:04:20] ▶ Starting baseline phase for 2.5 seconds...
[17:04:20] t (s) | A | B | C | D
[17:04:20] 0.050 | 32055 | 32571 | 100 | 44661
[17:04:20] 0.100 | 30106 | 30560 | 77 | 44675
[17:04:20] 0.150 | 32700 | 39210 | 83 | 44643
[17:04:20] 0.200 | 38456 | 31698 | 94 | 44651
[17:04:21] 0.250 | 31420 | 31473 | 67 | 44630
[17:04:21] 0.300 | 36008 | 33875 | 75 | 44628
[17:04:21] 0.350 | 28354 | 37222 | 78 | 44597
[17:04:21] 0.400 | 32033 | 39121 | 72 | 44595
[17:04:21] 0.450 | 34211 | 27101 | 72 | 44588
[17:04:21] 0.500 | 32715 | 29878 | 69 | 44614
[17:04:21] 0.550 | 33152 | 35268 | 67 | 44608
[17:04:21] 0.600 | 34687 | 28547 | 75 | 44628
[17:04:21] 0.650 | 29141 | 31593 | 75 | 44592
[17:04:21] 0.700 | 33432 | 37780 | 75 | 44604
[17:04:21] 0.750 | 36652 | 37762 | 89 | 44587
[17:04:21] 0.800 | 39035 | 33730 | 71 | 44611
[17:04:21] 0.850 | 31458 | 29163 | 78 | 44642
[17:04:21] 0.900 | 33188 | 33829 | 68 | 44645
[17:04:21] 0.950 | 31293 | 30794 | 76 | 44611
[17:04:21] 1.000 | 29089 | 29316 | 63 | 44586
[17:04:21] 1.050 | 32775 | 31895 | 61 | 44601
[17:04:21] 1.100 | 34100 | 33545 | 63 | 44584
[17:04:21] 1.150 | 35195 | 27621 | 81 | 44577
[17:04:21] 1.200 | 34655 | 31735 | 78 | 44563
[17:04:22] 1.250 | 34134 | 36046 | 84 | 44563
[17:04:22] 1.300 | 31779 | 31674 | 74 | 44560
[17:04:22] 1.350 | 33514 | 34962 | 73 | 44568
[17:04:22] 1.400 | 29927 | 35159 | 70 | 44519
[17:04:22] 1.450 | 28882 | 32048 | 76 | 44541
[17:04:22] 1.500 | 30603 | 35406 | 97 | 44542
[17:04:22] 1.550 | 33300 | 32504 | 68 | 44560
[17:04:22] 1.600 | 34139 | 31691 | 71 | 44550
