timestamped_line
[17:24:06] ▶ Starting baseline phase for 2.5 seconds...
[17:24:06] t (s) | A | B | C | D
[17:24:06] 0.050 | 29013 | 31875 | 79 | 43798
[17:24:06] 0.100 | 35763 | 29292 | 79 | 43806
[17:24:06] 0.150 | 32700 | 30349 | 67 | 43810
[17:24:07] 0.200 | 30084 | 28796 | 71 | 43822
[17:24:07] 0.250 | 32077 | 31928 | 63 | 43805
[17:24:07] 0.300 | 29519 | 37201 | 74 | 43814
[17:24:07] 0.350 | 31043 | 32462 | 81 | 43792
[17:24:07] 0.400 | 28655 | 30614 | 77 | 43804
[17:24:07] 0.450 | 25163 | 33154 | 85 | 43841
[17:24:07] 0.500 | 33041 | 31475 | 64 | 43842
[17:24:07] 0.550 | 31051 | 30787 | 75 | 43814
[17:24:07] 0.600 | 33658 | 33218 | 59 | 43808
[17:24:07] 0.650 | 31822 | 27807 | 76 | 43778
[17:24:07] 0.700 | 34847 | 32485 | 74 | 43780
[17:24:07] 0.750 | 36203 | 32426 | 59 | 43748
[17:24:07] 0.800 | 36599 | 27548 | 68 | 43766
[17:24:07] 0.850 | 33661 | 35543 | 81 | 43808
[17:24:07] 0.900 | 33599 | 28119 | 73 | 43846
[17:24:07] 0.950 | 35343 | 34786 | 51 | 43821
[17:24:07] 1.000 | 29289 | 28591 | 69 | 43880
[17:24:07] 1.050 | 29477 | 29684 | 54 | 43894
[17:24:07] 1.100 | 30494 | 25708 | 57 | 43946
[17:24:07] 1.150 | 33942 | 28549 | 56 | 43941
[17:24:08] 1.200 | 33952 | 29778 | 94 | 43950
[17:24:08] 1.250 | 38275 | 33756 | 54 | 43935
[17:24:08] 1.300 | 33326 | 33562 | 86 | 43925
[17:24:08] 1.350 | 36625 | 32268 | 76 | 43953
[17:24:08] 1.400 | 31263 | 34342 | 72 | 43952
[17:24:08] 1.450 | 32767 | 28644 | 77 | 43950
[17:24:08] 1.500 | 31876 | 32271 | 78 | 43971
[17:24:08] 1.550 | 28744 | 31790 | 77 | 43957
[17:24:08] 1.600 | 33640 | 32653 | 66 | 43992
[17:24:08] 1.650 | 32370 | 38673 | 76 | 44048
[17:24:08] 1.700 | 35121 | 37868 | 64 | 44033
[17:24:08] 1.750 | 38430 | 31223 | 74 | 44016
[17:24:08] 1.800 | 33312 | 32866 | 63 | 43986
[17:24:08] 1.850 | 33932 | 33225 | 78 | 44002
[17:24:08] 1.900 | 28871 | 31598 | 78 | 43957
[17:24:08] 1.950 | 29346 | 28717 | 64 | 43962
[17:24:08] 2.000 | 30458 | 30738 | 79 | 43966
[17:24:08] 2.050 | 32062 | 34042 | 77 | 44007
[17:24:08] 2.100 | 37227 | 35521 | 79 | 43985
[17:24:08] 2.150 | 39272 | 26132 | 77 | 43967
[17:24:09] 2.200 | 30292 | 35381 | 69 | 43969
[17:24:09] 2.250 | 33566 | 33940 | 80 | 43988
[17:24:09] 2.300 | 31381 | 35767 | 76 | 44007
[17:24:09] 2.350 | 33954 | 34537 | 80 | 44029
[17:24:09] 2.400 | 32441 | 31765 | 71 | 44038
[17:24:09] 2.450 | 34548 | 31783 | 70 | 44069
[17:24:09] 2.500 | 34333 | 35014 | 82 | 44074
[17:24:09] ✅ Baseline complete. Starting main recording for 10 seconds...
[17:24:09] 2.550 | 27158 | 28863 | 79 | 44059
[17:24:09] 0.050 | 31311 | 36089 | 56 | 44059
[17:24:09] 0.100 | 37751 | 35531 | 84 | 44046
[17:24:09] 0.150 | 33729 | 33916 | 61 | 44058
[17:24:09] 0.200 | 38101 | 33325 | 71 | 44020
[17:24:09] 0.250 | 31173 | 31225 | 71 | 44031
[17:24:09] 0.300 | 35446 | 29879 | 86 | 44058
[17:24:09] 0.350 | 30569 | 32209 | 72 | 44046
[17:24:09] 0.400 | 34574 | 29169 | 72 | 44042
[17:24:09] 0.450 | 36251 | 28459 | 66 | 44060
[17:24:09] 0.500 | 32671 | 25671 | 71 | 44071
[17:24:09] 0.550 | 26463 | 34080 | 72 | 44056
[17:24:09] 0.600 | 30943 | 28119 | 53 | 44044
[17:24:10] 0.650 | 32005 | 31753 | 71 | 44052
[17:24:10] 0.700 | 34045 | 31977 | 80 | 44016
[17:24:10] 0.750 | 30405 | 33513 | 74 | 43984
[17:24:10] 0.800 | 35468 | 33427 | 69 | 43940
[17:24:10] 0.850 | 30706 | 32130 | 59 | 43941
[17:24:10] 0.900 | 31156 | 30989 | 66 | 43954
[17:24:10] 0.950 | 34195 | 29401 | 62 | 43961
