timestamped_line
[17:22:20] ▶ Starting baseline phase for 2.5 seconds...
[17:22:20] t (s) | A | B | C | D
[17:22:20] 0.050 | 30732 | 32187 | 78 | 45946
[17:22:20] 0.100 | 39270 | 32080 | 82 | 45934
[17:22:20] 0.150 | 36480 | 31703 | 70 | 45925
[17:22:20] 0.200 | 28612 | 32115 | 87 | 45928
[17:22:20] 0.250 | 35395 | 34083 | 78 | 45930
[17:22:20] 0.300 | 32262 | 34354 | 72 | 45917
[17:22:20] 0.350 | 31704 | 34689 | 47 | 45924
[17:22:20] 0.400 | 33423 | 30116 | 82 | 45923
[17:22:21] 0.450 | 33929 | 35013 | 79 | 45925
[17:22:21] 0.500 | 35778 | 35355 | 76 | 45929
[17:22:21] 0.550 | 37315 | 31603 | 73 | 45884
[17:22:21] 0.600 | 32917 | 36152 | 82 | 45902
[17:22:21] 0.650 | 37114 | 33714 | 59 | 45896
[17:22:21] 0.700 | 34372 | 33274 | 76 | 45896
[17:22:21] 0.750 | 33768 | 27929 | 73 | 45901
[17:22:21] 0.800 | 33254 | 29831 | 58 | 45893
[17:22:21] 0.850 | 32526 | 27896 | 56 | 45889
[17:22:21] 0.900 | 33122 | 33109 | 67 | 45890
[17:22:21] 0.950 | 33118 | 29440 | 82 | 45885
[17:22:21] 1.000 | 33546 | 32388 | 80 | 45881
[17:22:21] 1.050 | 31934 | 29090 | 66 | 45898
[17:22:21] 1.100 | 36839 | 28675 | 72 | 45911
[17:22:21] 1.150 | 36270 | 34707 | 90 | 45908
[17:22:21] 1.200 | 33310 | 29507 | 66 | 45893
[17:22:21] 1.250 | 31866 | 35061 | 77 | 45887
[17:22:21] 1.300 | 37360 | 29947 | 80 | 45897
[17:22:21] 1.350 | 32768 | 34079 | 79 | 45888
[17:22:21] 1.400 | 27735 | 28418 | 70 | 45884
[17:22:22] 1.450 | 33693 | 30721 | 78 | 45883
[17:22:22] 1.500 | 33329 | 31371 | 64 | 45904
[17:22:22] 1.550 | 35402 | 25216 | 65 | 45898
[17:22:22] 1.600 | 27804 | 30043 | 66 | 45876
[17:22:22] 1.650 | 32682 | 31941 | 81 | 45874
[17:22:22] 1.700 | 33391 | 25852 | 73 | 45845
[17:22:22] 1.750 | 33431 | 32058 | 77 | 45832
[17:22:22] 1.800 | 33076 | 31518 | 76 | 45826
[17:22:22] 1.850 | 30932 | 31989 | 63 | 45835
[17:22:22] 1.900 | 33144 | 23647 | 73 | 45829
[17:22:22] 1.950 | 33938 | 33763 | 72 | 45825
[17:22:22] 2.000 | 35775 | 31425 | 55 | 45803
[17:22:22] 2.050 | 32398 | 30871 | 81 | 45813
[17:22:22] 2.100 | 32712 | 32082 | 57 | 45802
[17:22:22] 2.150 | 31653 | 36355 | 57 | 45805
[17:22:22] 2.200 | 25500 | 31895 | 82 | 45793
[17:22:22] 2.250 | 34191 | 32264 | 89 | 45787
[17:22:22] 2.300 | 36893 | 32703 | 98 | 45785
[17:22:22] 2.350 | 39897 | 29294 | 88 | 45795
[17:22:22] 2.400 | 36742 | 27294 | 57 | 45773
[17:22:23] 2.450 | 30578 | 25746 | 63 | 45791
[17:22:23] 2.500 | 34523 | 29372 | 68 | 45787
[17:22:23] ✅ Baseline complete. Starting main recording for 10 seconds...
[17:22:23] 2.550 | 29015 | 30516 | 73 | 45792
[17:22:23] 0.050 | 29198 | 31240 | 77 | 45767
[17:22:23] 0.100 | 34169 | 34335 | 59 | 45781
[17:22:23] 0.150 | 37163 | 30606 | 76 | 45774
[17:22:23] 0.200 | 36672 | 34723 | 75 | 45786
[17:22:23] 0.250 | 38251 | 36771 | 77 | 45779
[17:22:23] 0.300 | 35161 | 28994 | 68 | 45796
[17:22:23] 0.350 | 31258 | 31281 | 74 | 45828
[17:22:23] 0.400 | 31536 | 32036 | 79 | 45810
[17:22:23] 0.450 | 31271 | 34363 | 60 | 45780
[17:22:23] 0.500 | 30135 | 35230 | 82 | 45777
[17:22:23] 0.550 | 30791 | 35508 | 67 | 45780
[17:22:23] 0.600 | 41948 | 30683 | 70 | 45774
[17:22:23] 0.650 | 34969 | 29217 | 68 | 45785
[17:22:23] 0.700 | 36987 | 30820 | 72 | 45753
[17:22:23] 0.750 | 30705 | 30312 | 71 | 45754
[17:22:23] 0.800 | 33561 | 30713 | 79 | 45766
[17:22:23] 0.850 | 33661 | 33211 | 65 | 45766
[17:22:24] 0.900 | 36439 | 31374 | 84 | 45772
[17:22:24] 0.950 | 30273 | 31854 | 59 | 45763
[17:22:24] 1.000 | 33364 | 29933 | 65 | 45772
[17:22:24] 1.050 | 28806 | 32868 | 70 | 45772
[17:22:24] 1.100 | 34325 | 32903 | 91 | 45772
[17:22:24] 1.150 | 33311 | 32240 | 83 | 45790
[17:22:24] 1.200 | 31327 | 33225 | 63 | 45774
[17:22:24] 1.250 | 28209 | 33598 | 49 | 45765
[17:22:24] 1.300 | 35692 | 32353 | 79 | 45760
[17:22:24] 1.350 | 29797 | 33806 | 82 | 45755
[17:22:24] 1.400 | 34439 | 35743 | 62 | 45765
[17:22:24] 1.450 | 34717 | 29306 | 47 | 45761
[17:22:24] 1.500 | 30166 | 28916 | 83 | 45752
[17:22:24] 1.550 | 36576 | 31389 | 81 | 45753
[17:22:24] 1.600 | 35500 | 33454 | 87 | 45754
[17:22:24] 1.650 | 33319 | 31241 | 56 | 45768
[17:22:24] 1.700 | 26503 | 29285 | 69 | 45755
[17:22:24] 1.750 | 31138 | 31094 | 76 | 45732
[17:22:24] 1.800 | 31124 | 35064 | 77 | 45725
[17:22:24] 1.850 | 31170 | 31520 | 83 | 45718
[17:22:25] 1.900 | 33816 | 31978 | 88 | 45720
