timestamped_line
[11:23:30] ▶ Starting baseline phase for 2.5 seconds...
[11:23:30] t (s) | A | B | C | D
[11:23:30] 0.050 | 32626 | 35573 | 75 | 23099
[11:23:31] 0.100 | 28877 | 30174 | 59 | 23108
[11:23:31] 0.150 | 30102 | 32330 | 88 | 23092
[11:23:31] 0.200 | 29014 | 33501 | 72 | 23047
[11:23:31] 0.250 | 31595 | 39507 | 60 | 23051
[11:23:31] 0.300 | 32535 | 38974 | 83 | 23078
[11:23:31] 0.350 | 30827 | 30934 | 62 | 23056
[11:23:31] 0.400 | 30196 | 33317 | 68 | 23085
[11:23:31] 0.450 | 30462 | 32740 | 95 | 23064
[11:23:31] 0.500 | 31260 | 30262 | 83 | 23070
[11:23:31] 0.550 | 30574 | 31256 | 83 | 23085
[11:23:31] 0.600 | 30622 | 33645 | 88 | 23076
[11:23:31] 0.650 | 30473 | 32193 | 64 | 23062
[11:23:31] 0.700 | 36579 | 36082 | 79 | 23058
[11:23:31] 0.750 | 32425 | 35014 | 75 | 23039
[11:23:31] 0.800 | 33225 | 31575 | 66 | 23077
[11:23:31] 0.850 | 32563 | 32052 | 76 | 23059
[11:23:31] 0.900 | 29804 | 32966 | 70 | 23054
[11:23:31] 0.950 | 28405 | 33521 | 63 | 23019
[11:23:31] 1.000 | 31176 | 32990 | 79 | 23021
[11:23:31] 1.050 | 33629 | 30428 | 74 | 23019
[11:23:32] 1.100 | 33278 | 36168 | 72 | 23049
[11:23:32] 1.150 | 34435 | 29297 | 96 | 23046
[11:23:32] 1.200 | 29470 | 21733 | 90 | 23057
[11:23:32] 1.250 | 29573 | 36276 | 69 | 23046
[11:23:32] 1.300 | 31328 | 34302 | 77 | 23065
[11:23:32] 1.350 | 31982 | 31518 | 97 | 23052
[11:23:32] 1.400 | 26852 | 32991 | 69 | 23018
[11:23:32] 1.450 | 30852 | 36957 | 76 | 23007
[11:23:32] 1.500 | 31085 | 34812 | 56 | 23047
[11:23:32] 1.550 | 30275 | 30795 | 76 | 23016
[11:23:32] 1.600 | 29051 | 33420 | 73 | 23032
[11:23:32] 1.650 | 33769 | 27618 | 89 | 23039
[11:23:32] 1.700 | 30684 | 31680 | 83 | 23014
[11:23:32] 1.750 | 35966 | 30895 | 79 | 23063
[11:23:32] 1.800 | 24790 | 33068 | 69 | 23063
[11:23:32] 1.850 | 29963 | 32922 | 69 | 23052
[11:23:32] 1.900 | 29072 | 30067 | 58 | 23034
[11:23:32] 1.950 | 29887 | 30869 | 66 | 23036
[11:23:32] 2.000 | 32272 | 36423 | 84 | 23032
[11:23:32] 2.050 | 32033 | 32347 | 79 | 23011
[11:23:33] 2.100 | 33921 | 36258 | 71 | 23041
[11:23:33] 2.150 | 32573 | 31260 | 79 | 23049
[11:23:33] 2.200 | 34887 | 31323 | 82 | 23040
[11:23:33] 2.250 | 33623 | 31380 | 69 | 23081
[11:23:33] 2.300 | 26064 | 29734 | 78 | 23083
[11:23:33] 2.350 | 35157 | 39827 | 64 | 23063
[11:23:33] 2.400 | 32995 | 30717 | 66 | 23096
[11:23:33] 2.450 | 31886 | 30971 | 82 | 23075
[11:23:33] 2.500 | 36747 | 36491 | 75 | 23056
[11:23:33] ✅ Baseline complete. Starting main recording for 10 seconds...
[11:23:33] 2.550 | 29197 | 32489 | 70 | 23057
[11:23:33] 0.050 | 33588 | 28060 | 73 | 23085
[11:23:33] 0.100 | 31552 | 34739 | 93 | 23052
[11:23:33] 0.150 | 33947 | 30519 | 68 | 23076
[11:23:33] 0.200 | 32284 | 31045 | 78 | 23088
[11:23:33] 0.250 | 34268 | 34224 | 83 | 23068
[11:23:33] 0.300 | 32375 | 32032 | 75 | 23071
[11:23:33] 0.350 | 34410 | 31219 | 83 | 23085
[11:23:33] 0.400 | 33616 | 31708 | 59 | 23054
[11:23:33] 0.450 | 33741 | 27141 | 78 | 23041
[11:23:33] 0.500 | 26781 | 29951 | 68 | 23078
[11:23:34] 0.550 | 32087 | 34216 | 92 | 23059
[11:23:34] 0.600 | 32077 | 34197 | 73 | 23067
[11:23:34] 0.650 | 33750 | 37345 | 98 | 23055
[11:23:34] 0.700 | 35092 | 29075 | 81 | 23048
[11:23:34] 0.750 | 31021 | 29737 | 70 | 23048
