timestamped_line
[11:38:46] ▶ Starting baseline phase for 2.5 seconds...
[11:38:46] t (s) | A | B | C | D
[11:38:46] 0.050 | 35521 | 33981 | 77 | 47391
[11:38:46] 0.100 | 30071 | 34918 | 80 | 47397
[11:38:46] 0.150 | 33791 | 26896 | 86 | 47421
[11:38:46] 0.200 | 36129 | 34731 | 88 | 47415
[11:38:46] 0.250 | 31949 | 35452 | 74 | 47427
[11:38:46] 0.300 | 37087 | 35288 | 89 | 47447
[11:38:46] 0.350 | 33790 | 33921 | 85 | 47433
[11:38:46] 0.400 | 35137 | 32949 | 72 | 47449
[11:38:46] 0.450 | 43771 | 34732 | 83 | 47436
[11:38:46] 0.500 | 38965 | 32614 | 82 | 47440
[11:38:46] 0.550 | 34868 | 38248 | 75 | 47444
[11:38:47] 0.600 | 37089 | 32753 | 82 | 47442
[11:38:47] 0.650 | 28905 | 36547 | 74 | 47448
[11:38:47] 0.700 | 33558 | 31878 | 80 | 47440
[11:38:47] 0.750 | 35881 | 33989 | 80 | 47436
[11:38:47] 0.800 | 34014 | 38806 | 77 | 47423
[11:38:47] 0.850 | 31886 | 32558 | 90 | 47442
[11:38:47] 0.900 | 30820 | 31947 | 84 | 47433
[11:38:47] 0.950 | 32188 | 33088 | 66 | 47446
[11:38:47] 1.000 | 31981 | 33614 | 105 | 47434
[11:38:47] 1.050 | 32340 | 32174 | 70 | 47450
[11:38:47] 1.100 | 35760 | 36809 | 89 | 47460
[11:38:47] 1.150 | 35615 | 29933 | 93 | 47455
[11:38:47] 1.200 | 32892 | 31761 | 80 | 47484
[11:38:47] 1.250 | 38355 | 30946 | 68 | 47484
[11:38:47] 1.300 | 35031 | 30724 | 68 | 47468
[11:38:47] 1.350 | 34763 | 33982 | 72 | 47467
[11:38:47] 1.400 | 35953 | 33205 | 77 | 47457
[11:38:47] 1.450 | 32795 | 32216 | 70 | 47465
[11:38:47] 1.500 | 33930 | 31152 | 70 | 47474
[11:38:47] 1.550 | 34157 | 35742 | 92 | 47471
[11:38:48] 1.600 | 35320 | 36996 | 78 | 47478
[11:38:48] 1.650 | 33215 | 34075 | 97 | 47473
[11:38:48] 1.700 | 35872 | 35413 | 91 | 47493
[11:38:48] 1.750 | 34670 | 34561 | 84 | 47486
[11:38:48] 1.800 | 36122 | 35698 | 83 | 47474
[11:38:48] 1.850 | 35213 | 35370 | 88 | 47495
[11:38:48] 1.900 | 34908 | 33370 | 76 | 47499
[11:38:48] 1.950 | 32315 | 32955 | 78 | 47508
[11:38:48] 2.000 | 34359 | 26365 | 71 | 47509
[11:38:48] 2.050 | 36877 | 29618 | 67 | 47515
[11:38:48] 2.100 | 34207 | 31073 | 96 | 47514
[11:38:48] 2.150 | 39046 | 32176 | 84 | 47518
[11:38:48] 2.200 | 35407 | 37234 | 62 | 47533
[11:38:48] 2.250 | 31904 | 33942 | 80 | 47500
[11:38:48] 2.300 | 38618 | 32600 | 74 | 47537
[11:38:48] 2.350 | 34705 | 36404 | 91 | 47519
[11:38:48] 2.400 | 34784 | 32468 | 81 | 47530
[11:38:48] 2.450 | 28695 | 33847 | 82 | 47538
[11:38:48] 2.500 | 33350 | 30731 | 83 | 47544
[11:38:48] ✅ Baseline complete. Starting main recording for 10 seconds...
[11:38:48] 2.550 | 31883 | 32311 | 95 | 47540
[11:38:49] 0.050 | 37420 | 32357 | 81 | 47537
[11:38:49] 0.100 | 39656 | 33497 | 75 | 47533
[11:38:49] 0.150 | 31449 | 29241 | 78 | 47542
[11:38:49] 0.200 | 32058 | 30204 | 99 | 47547
