timestamped_line
[18:02:32] ▶ Starting baseline phase for 2.5 seconds...
[18:02:32] t (s) | A | B | C | D
[18:02:32] 0.050 | 34513 | 41522 | 9 | 23618
[18:02:32] 0.100 | 34439 | 37784 | 7 | 23621
[18:02:32] 0.150 | 30613 | 34670 | 11 | 23629
[18:02:32] 0.200 | 32919 | 36851 | 12 | 23619
[18:02:32] 0.250 | 37962 | 36139 | 6 | 23628
[18:02:32] 0.300 | 35330 | 34165 | 6 | 23632
[18:02:32] 0.350 | 37638 | 36082 | 10 | 23595
[18:02:32] 0.400 | 32946 | 35145 | 13 | 23631
[18:02:32] 0.450 | 34819 | 40000 | 8 | 23615
[18:02:33] 0.500 | 33869 | 34150 | 5 | 23614
[18:02:33] 0.550 | 34992 | 37469 | 12 | 23600
[18:02:33] 0.600 | 34729 | 33957 | 11 | 23622
[18:02:33] 0.650 | 35107 | 34429 | 8 | 23623
[18:02:33] 0.700 | 32886 | 36657 | 10 | 23608
[18:02:33] 0.750 | 35188 | 35523 | 6 | 23631
[18:02:33] 0.800 | 33262 | 36143 | 5 | 23643
[18:02:33] 0.850 | 35925 | 36050 | 9 | 23635
[18:02:33] 0.900 | 30887 | 36885 | 6 | 23595
[18:02:33] 0.950 | 35273 | 36409 | 10 | 23627
[18:02:33] 1.000 | 36698 | 31716 | 8 | 23615
[18:02:33] 1.050 | 28427 | 34261 | 8 | 23617
[18:02:33] 1.100 | 31511 | 37529 | 10 | 23613
[18:02:33] 1.150 | 33665 | 34436 | 8 | 23632
[18:02:33] 1.200 | 35174 | 38707 | 10 | 23602
[18:02:33] 1.250 | 32787 | 36271 | 7 | 23628
[18:02:33] 1.300 | 34296 | 34313 | 11 | 23634
[18:02:33] 1.350 | 40722 | 35157 | 12 | 23624
[18:02:33] 1.400 | 36626 | 32623 | 7 | 23626
[18:02:33] 1.450 | 34477 | 32252 | 11 | 23637
[18:02:34] 1.500 | 36221 | 34763 | 7 | 23629
[18:02:34] 1.550 | 33846 | 38175 | 9 | 23636
[18:02:34] 1.600 | 30015 | 35068 | 11 | 23645
[18:02:34] 1.650 | 34360 | 39327 | 8 | 23621
[18:02:34] 1.700 | 35433 | 34316 | 14 | 23615
[18:02:34] 1.750 | 31791 | 31509 | 10 | 23586
[18:02:34] 1.800 | 35642 | 39756 | 11 | 23626
[18:02:34] 1.850 | 34683 | 36928 | 6 | 23644
[18:02:34] 1.900 | 36788 | 43326 | 10 | 23629
[18:02:34] 1.950 | 32366 | 35370 | 10 | 23624
[18:02:34] 2.000 | 32531 | 37477 | 9 | 23617
[18:02:34] 2.050 | 35906 | 34499 | 5 | 23634
[18:02:34] 2.100 | 36559 | 35394 | 7 | 23622
[18:02:34] 2.150 | 39378 | 35986 | 10 | 23647
[18:02:34] 2.200 | 33077 | 30863 | 6 | 23630
[18:02:34] 2.250 | 30572 | 36946 | 13 | 23641
[18:02:34] 2.300 | 34674 | 34364 | 11 | 23624
[18:02:34] 2.350 | 33800 | 36728 | 9 | 23637
[18:02:34] 2.400 | 37005 | 33603 | 10 | 23611
[18:02:34] 2.450 | 35880 | 37100 | 9 | 23607
[18:02:35] 2.500 | 35737 | 39473 | 5 | 23617
[18:02:35] ✅ Baseline complete. Starting main recording for 10 seconds...
[18:02:35] 2.550 | 35781 | 36143 | 11 | 23617
[18:02:35] 0.050 | 32878 | 36159 | 10 | 23580
[18:02:35] 0.100 | 34745 | 32736 | 9 | 23631
[18:02:35] 0.150 | 33429 | 37024 | 8 | 23622
[18:02:35] 0.200 | 34417 | 38010 | 11 | 23625
[18:02:35] 0.250 | 32648 | 33030 | 8 | 23633
[18:02:35] 0.300 | 34573 | 34318 | 6 | 23634
[18:02:35] 0.350 | 36267 | 37346 | 11 | 23634
[18:02:35] 0.400 | 32551 | 33729 | 9 | 23626
[18:02:35] 0.450 | 32863 | 35822 | 9 | 23620
[18:02:35] 0.500 | 34633 | 36988 | 10 | 23625
[18:02:35] 0.550 | 31467 | 32768 | 10 | 23608
[18:02:35] 0.600 | 34403 | 32855 | 11 | 23616
[18:02:35] 0.650 | 32381 | 38514 | 10 | 23615
[18:02:35] 0.700 | 38037 | 36636 | 6 | 23619
[18:02:35] 0.750 | 35602 | 38846 | 10 | 23624
[18:02:35] 0.800 | 33530 | 38010 | 4 | 23615
[18:02:35] 0.850 | 33174 | 38406 | 8 | 23608
[18:02:35] 0.900 | 35090 | 34769 | 11 | 23605
[18:02:36] 0.950 | 33436 | 37133 | 8 | 23613
[18:02:36] 1.000 | 34747 | 38639 | 7 | 23608
[18:02:36] 1.050 | 34500 | 34557 | 5 | 23604
[18:02:36] 1.100 | 31843 | 33488 | 12 | 23616
[18:02:36] 1.150 | 33983 | 35750 | 7 | 23608
[18:02:36] 1.200 | 33955 | 36953 | 8 | 23617
[18:02:36] 1.250 | 34794 | 39355 | 7 | 23613
[18:02:36] 1.300 | 34649 | 33190 | 9 | 23617
[18:02:36] 1.350 | 35666 | 34514 | 9 | 23603
[18:02:36] 1.400 | 33847 | 37314 | 8 | 23621
[18:02:36] 1.450 | 33053 | 34130 | 11 | 23599
[18:02:36] 1.500 | 29334 | 36267 | 9 | 23611
[18:02:36] 1.550 | 34593 | 37875 | 7 | 23595
[18:02:36] 1.600 | 35184 | 34742 | 7 | 23612
[18:02:36] 1.650 | 33890 | 42499 | 10 | 23612
[18:02:36] 1.700 | 34045 | 36842 | 13 | 23593
[18:02:36] 1.750 | 30408 | 31899 | 10 | 23620
