timestamped_line
[17:49:47] ▶ Starting baseline phase for 2.5 seconds...
[17:49:47] t (s) | A | B | C | D
[17:49:47] 0.050 | 34135 | 38909 | 9 | 33582
[17:49:47] 0.100 | 33469 | 35765 | 8 | 33578
[17:49:47] 0.150 | 34114 | 36350 | 8 | 33599
[17:49:47] 0.200 | 35199 | 38944 | 7 | 33588
[17:49:47] 0.250 | 39855 | 36959 | 9 | 33587
[17:49:47] 0.300 | 33767 | 34277 | 9 | 33606
[17:49:47] 0.350 | 32984 | 38932 | 10 | 33647
[17:49:47] 0.400 | 36594 | 34899 | 10 | 33643
[17:49:47] 0.450 | 35153 | 36561 | 10 | 33657
[17:49:47] 0.500 | 39499 | 40858 | 11 | 33705
[17:49:47] 0.550 | 36762 | 36340 | 12 | 33687
[17:49:48] 0.600 | 36678 | 36577 | 4 | 33753
[17:49:48] 0.650 | 31892 | 35137 | 10 | 33746
[17:49:48] 0.700 | 35212 | 44811 | 11 | 33766
[17:49:48] 0.750 | 40832 | 38222 | 9 | 33781
[17:49:48] 0.800 | 38724 | 36618 | 7 | 33857
[17:49:48] 0.850 | 36019 | 39424 | 7 | 33867
[17:49:48] 0.900 | 35198 | 37626 | 9 | 33907
[17:49:48] 0.950 | 33000 | 37258 | 9 | 33893
[17:49:48] 1.000 | 33812 | 37268 | 10 | 33870
[17:49:48] 1.050 | 34125 | 34314 | 14 | 33870
[17:49:48] 1.100 | 36249 | 33992 | 10 | 33866
[17:49:48] 1.150 | 34726 | 32942 | 10 | 33863
[17:49:48] 1.200 | 33211 | 39522 | 13 | 33884
[17:49:48] 1.250 | 35367 | 35000 | 5 | 33884
[17:49:48] 1.300 | 35062 | 38494 | 7 | 33898
[17:49:48] 1.350 | 33243 | 35929 | 10 | 33874
[17:49:48] 1.400 | 35626 | 34545 | 8 | 33888
[17:49:48] 1.450 | 35912 | 34449 | 13 | 33859
[17:49:48] 1.500 | 33323 | 35337 | 12 | 33881
[17:49:48] 1.550 | 30829 | 38363 | 10 | 33834
[17:49:49] 1.600 | 33145 | 34453 | 6 | 33722
[17:49:49] 1.650 | 34871 | 35930 | 8 | 33759
[17:49:49] 1.700 | 38393 | 38336 | 11 | 33768
[17:49:49] 1.750 | 30887 | 34067 | 10 | 33707
[17:49:49] 1.800 | 34682 | 34559 | 11 | 33741
[17:49:49] 1.850 | 33480 | 35632 | 7 | 33767
[17:49:49] 1.900 | 36792 | 34878 | 7 | 33772
[17:49:49] 1.950 | 36526 | 38268 | 14 | 33780
[17:49:49] 2.000 | 37597 | 38684 | 5 | 33746
[17:49:49] 2.050 | 36692 | 37825 | 8 | 33765
[17:49:49] 2.100 | 36314 | 34176 | 4 | 33731
[17:49:49] 2.150 | 35199 | 37087 | 8 | 33743
[17:49:49] 2.200 | 38264 | 36468 | 7 | 33717
[17:49:49] 2.250 | 37434 | 34409 | 5 | 33705
[17:49:49] 2.300 | 35835 | 40997 | 8 | 33676
[17:49:49] 2.350 | 35680 | 42506 | 6 | 33666
[17:49:49] 2.400 | 36102 | 38923 | 9 | 33659
[17:49:49] 2.450 | 37635 | 37489 | 9 | 33653
[17:49:49] 2.500 | 36121 | 40036 | 9 | 33630
[17:49:49] ✅ Baseline complete. Starting main recording for 10 seconds...
[17:49:49] 2.550 | 32875 | 33561 | 6 | 33640
[17:49:50] 0.050 | 30729 | 38503 | 8 | 33674
[17:49:50] 0.100 | 33539 | 36305 | 6 | 33680
[17:49:50] 0.150 | 36038 | 35510 | 10 | 33720
[17:49:50] 0.200 | 34703 | 37568 | 12 | 33715
[17:49:50] 0.250 | 35792 | 40974 | 10 | 33680
[17:49:50] 0.300 | 36768 | 34856 | 11 | 33684
[17:49:50] 0.350 | 37911 | 35194 | 9 | 33694
[17:49:50] 0.400 | 38867 | 39764 | 7 | 33723
[17:49:50] 0.450 | 35629 | 36175 | 9 | 33725
[17:49:50] 0.500 | 39362 | 42178 | 6 | 33728
[17:49:50] 0.550 | 37043 | 41956 | 11 | 33767
[17:49:50] 0.600 | 35726 | 35420 | 7 | 33745
[17:49:50] 0.650 | 42175 | 34517 | 8 | 33754
[17:49:50] 0.700 | 38746 | 33145 | 6 | 33768
[17:49:50] 0.750 | 39124 | 35003 | 10 | 33732
[17:49:50] 0.800 | 40647 | 35772 | 9 | 33753
[17:49:50] 0.850 | 34154 | 36046 | 9 | 33888
[17:49:50] 0.900 | 35439 | 34374 | 9 | 33902
[17:49:50] 0.950 | 37945 | 37739 | 8 | 33920
[17:49:50] 1.000 | 36138 | 32556 | 8 | 33931
[17:49:51] 1.050 | 38769 | 39292 | 9 | 33944
[17:49:51] 1.100 | 34449 | 41032 | 12 | 33927
[17:49:51] 1.150 | 36936 | 37196 | 11 | 33937
[17:49:51] 1.200 | 32120 | 32779 | 10 | 33868
[17:49:51] 1.250 | 31360 | 35010 | 11 | 33858
[17:49:51] 1.300 | 35071 | 33388 | 5 | 33881
[17:49:51] 1.350 | 41525 | 36207 | 4 | 33828
[17:49:51] 1.400 | 36717 | 31261 | 11 | 33838
[17:49:51] 1.450 | 37842 | 33313 | 11 | 33824
[17:49:51] 1.500 | 39215 | 34134 | 11 | 33812
[17:49:51] 1.550 | 38997 | 37134 | 11 | 33788
[17:49:51] 1.600 | 38461 | 37697 | 9 | 33770
[17:49:51] 1.650 | 38178 | 36329 | 10 | 33768
[17:49:51] 1.700 | 37757 | 38971 | 8 | 33804
[17:49:51] 1.750 | 37484 | 34023 | 8 | 33827
[17:49:51] 1.800 | 38412 | 33482 | 8 | 33828
[17:49:51] 1.850 | 33275 | 38952 | 10 | 33833
[17:49:51] 1.900 | 34680 | 37238 | 8 | 33801
[17:49:51] 1.950 | 40522 | 35009 | 9 | 33803
[17:49:51] 2.000 | 40860 | 33036 | 9 | 33912
[17:49:52] 2.050 | 35199 | 35821 | 10 | 33950
[17:49:52] 2.100 | 37872 | 32729 | 12 | 33959
[17:49:52] 2.150 | 37140 | 33315 | 8 | 34011
[17:49:52] 2.200 | 34282 | 39722 | 8 | 33985
[17:49:52] 2.250 | 34743 | 34538 | 7 | 34004
[17:49:52] 2.300 | 36754 | 37370 | 7 | 34031
[17:49:52] 2.350 | 35094 | 36140 | 9 | 34012
[17:49:52] 2.400 | 34160 | 33974 | 10 | 34032
[17:49:52] 2.450 | 33441 | 34720 | 10 | 34036
[17:49:52] 2.500 | 35211 | 35282 | 11 | 34046
[17:49:52] 2.550 | 37887 | 35052 | 7 | 34056
[17:49:52] 2.600 | 34427 | 33590 | 8 | 34065
[17:49:52] 2.650 | 35763 | 32118 | 11 | 34101
[17:49:52] 2.700 | 35220 | 33179 | 9 | 34131
