timestamped_line
[17:08:09] ▶ Starting baseline phase for 2.5 seconds...
[17:08:09] t (s) | A | B | C | D
[17:08:09] 0.051 | 33131 | 33653 | 76 | 35118
[17:08:09] 0.101 | 33460 | 33919 | 62 | 35110
[17:08:09] 0.151 | 32706 | 35750 | 62 | 35112
[17:08:09] 0.201 | 31316 | 32757 | 74 | 35114
[17:08:09] 0.251 | 29069 | 31517 | 80 | 35105
[17:08:09] 0.301 | 33349 | 35017 | 83 | 35096
[17:08:09] 0.351 | 31174 | 32921 | 74 | 35094
[17:08:09] 0.401 | 32631 | 33455 | 52 | 35094
[17:08:09] 0.451 | 32520 | 32272 | 78 | 35102
[17:08:09] 0.501 | 34473 | 28701 | 69 | 35097
[17:08:09] 0.551 | 31823 | 33843 | 60 | 35096
[17:08:09] 0.601 | 31883 | 31353 | 59 | 35118
[17:08:09] 0.651 | 33822 | 32705 | 83 | 35119
[17:08:09] 0.701 | 35918 | 36705 | 68 | 35113
[17:08:10] 0.751 | 35229 | 35490 | 71 | 35106
[17:08:10] 0.801 | 35702 | 28909 | 66 | 35113
[17:08:10] 0.851 | 30838 | 33192 | 67 | 35117
[17:08:10] 0.901 | 32133 | 30422 | 69 | 35113
[17:08:10] 0.951 | 36907 | 29937 | 75 | 35099
[17:08:10] 1.001 | 29985 | 31562 | 86 | 35113
[17:08:10] 1.051 | 26898 | 32025 | 56 | 35083
[17:08:10] 1.101 | 33184 | 33308 | 74 | 35089
[17:08:10] 1.151 | 34230 | 34347 | 80 | 35106
[17:08:10] 1.201 | 33446 | 30701 | 70 | 35098
[17:08:10] 1.251 | 32099 | 37570 | 83 | 35100
[17:08:10] 1.301 | 30812 | 29119 | 52 | 35098
[17:08:10] 1.351 | 30088 | 31016 | 74 | 35097
[17:08:10] 1.401 | 32661 | 33701 | 80 | 35091
[17:08:10] 1.451 | 32975 | 35745 | 68 | 35101
[17:08:10] 1.501 | 33757 | 32386 | 55 | 35086
[17:08:10] 1.551 | 28784 | 37224 | 79 | 35073
[17:08:10] 1.601 | 32627 | 34768 | 66 | 35075
[17:08:10] 1.651 | 34272 | 30342 | 65 | 35082
[17:08:10] 1.701 | 34090 | 32208 | 88 | 35075
[17:08:11] 1.751 | 32147 | 28370 | 66 | 35126
[17:08:11] 1.801 | 33860 | 33314 | 52 | 35079
[17:08:11] 1.851 | 28163 | 33881 | 81 | 35077
[17:08:11] 1.901 | 33071 | 34956 | 69 | 35066
[17:08:11] 1.951 | 32341 | 34194 | 77 | 35067
[17:08:11] 2.001 | 33054 | 31528 | 69 | 35068
[17:08:11] 2.051 | 30809 | 33982 | 66 | 35063
[17:08:11] 2.101 | 30632 | 28432 | 74 | 35067
[17:08:11] 2.151 | 30252 | 33223 | 63 | 35065
[17:08:11] 2.201 | 32051 | 35643 | 75 | 35069
[17:08:11] 2.251 | 31659 | 33346 | 67 | 35047
[17:08:11] 2.301 | 33523 | 32078 | 79 | 35093
[17:08:11] 2.351 | 34145 | 29594 | 67 | 35088
[17:08:11] 2.401 | 33840 | 31444 | 80 | 35093
[17:08:11] 2.451 | 31971 | 34158 | 91 | 35097
[17:08:11] ✅ Baseline complete. Starting main recording for 10 seconds...
[17:08:11] 2.501 | 29103 | 30171 | 66 | 35122
[17:08:11] 0.050 | 31438 | 30598 | 75 | 35092
