timestamped_line
[17:16:42] ▶ Starting baseline phase for 2.5 seconds...
[17:16:42] t (s) | A | B | C | D
[17:16:42] 0.051 | 33408 | 37819 | 86 | 33657
[17:16:42] 0.101 | 29209 | 29354 | 72 | 33653
[17:16:42] 0.151 | 30101 | 27610 | 68 | 33644
[17:16:42] 0.201 | 30586 | 35545 | 76 | 33617
[17:16:42] 0.251 | 38117 | 36603 | 73 | 33626
[17:16:42] 0.301 | 36285 | 33470 | 63 | 33616
[17:16:42] 0.351 | 31561 | 33914 | 66 | 33614
[17:16:42] 0.401 | 29577 | 32839 | 79 | 33616
[17:16:42] 0.451 | 35115 | 33440 | 87 | 33610
[17:16:43] 0.501 | 31511 | 31046 | 69 | 33620
[17:16:43] 0.551 | 33395 | 36257 | 84 | 33627
[17:16:43] 0.601 | 31954 | 24489 | 67 | 33627
[17:16:43] 0.651 | 30853 | 29023 | 77 | 33627
[17:16:43] 0.701 | 29452 | 29408 | 61 | 33628
[17:16:43] 0.751 | 27765 | 30925 | 89 | 33639
[17:16:43] 0.801 | 33490 | 31792 | 88 | 33643
[17:16:43] 0.851 | 28036 | 33527 | 62 | 33636
[17:16:43] 0.901 | 29023 | 36730 | 73 | 33634
[17:16:43] 0.951 | 32030 | 33860 | 58 | 33641
[17:16:43] 1.001 | 32683 | 34447 | 81 | 33632
[17:16:43] 1.051 | 27427 | 31197 | 77 | 33624
[17:16:43] 1.101 | 31175 | 32895 | 91 | 33625
[17:16:43] 1.151 | 32686 | 32456 | 66 | 33636
[17:16:43] 1.201 | 36020 | 33193 | 51 | 33649
[17:16:43] 1.251 | 31431 | 33349 | 76 | 33654
[17:16:43] 1.301 | 33821 | 29365 | 73 | 33645
[17:16:43] 1.351 | 30104 | 29726 | 75 | 33650
[17:16:43] 1.401 | 34048 | 31214 | 72 | 33662
[17:16:43] 1.451 | 30197 | 29794 | 76 | 33666
[17:16:44] 1.501 | 28605 | 31859 | 60 | 33667
[17:16:44] 1.551 | 31129 | 34340 | 71 | 33653
[17:16:44] 1.601 | 33045 | 35030 | 83 | 33671
[17:16:44] 1.651 | 38188 | 32621 | 66 | 33650
[17:16:44] 1.701 | 30842 | 34008 | 61 | 33659
[17:16:44] 1.751 | 30884 | 29368 | 76 | 33635
[17:16:44] 1.801 | 33099 | 30382 | 84 | 33644
[17:16:44] 1.851 | 37416 | 29054 | 73 | 33636
[17:16:44] 1.901 | 28979 | 33049 | 57 | 33655
