timestamped_line
[17:47:56] ▶ Starting baseline phase for 2.5 seconds...
[17:47:56] t (s) | A | B | C | D
[17:47:56] 0.050 | 35573 | 35405 | 4 | 29828
[17:47:56] 0.100 | 36329 | 36259 | 8 | 29863
[17:47:56] 0.150 | 39529 | 36427 | 8 | 29817
[17:47:56] 0.200 | 32793 | 34941 | 12 | 29822
[17:47:56] 0.250 | 32518 | 35096 | 9 | 29819
[17:47:56] 0.300 | 34992 | 32218 | 7 | 29832
[17:47:56] 0.350 | 30710 | 36223 | 10 | 29860
[17:47:56] 0.400 | 36835 | 35794 | 7 | 29872
[17:47:56] 0.450 | 33695 | 36968 | 8 | 29935
[17:47:56] 0.500 | 32922 | 33849 | 6 | 29892
[17:47:56] 0.550 | 35593 | 34189 | 10 | 29905
[17:47:56] 0.600 | 33776 | 36758 | 11 | 29872
[17:47:56] 0.650 | 33159 | 30803 | 7 | 29862
[17:47:56] 0.700 | 37749 | 34613 | 9 | 29897
[17:47:56] 0.750 | 34345 | 39715 | 12 | 29866
[17:47:57] 0.800 | 32340 | 37111 | 6 | 29835
[17:47:57] 0.850 | 38489 | 39225 | 11 | 29864
[17:47:57] 0.900 | 36542 | 39895 | 6 | 29878
[17:47:57] 0.950 | 36533 | 31861 | 4 | 29859
[17:47:57] 1.000 | 37201 | 40660 | 11 | 29883
[17:47:57] 1.050 | 33201 | 35667 | 5 | 29869
[17:47:57] 1.100 | 37882 | 33979 | 13 | 29868
[17:47:57] 1.150 | 33369 | 35620 | 6 | 29874
[17:47:57] 1.200 | 33987 | 35033 | 7 | 29906
[17:47:57] 1.250 | 34767 | 35380 | 11 | 29931
[17:47:57] 1.300 | 34376 | 36198 | 10 | 29941
[17:47:57] 1.350 | 35766 | 39266 | 10 | 29936
[17:47:57] 1.400 | 36046 | 37593 | 8 | 29971
[17:47:57] 1.450 | 33239 | 39050 | 8 | 29996
[17:47:57] 1.500 | 37944 | 36059 | 10 | 30015
[17:47:57] 1.550 | 34138 | 41628 | 5 | 30049
[17:47:57] 1.600 | 32891 | 35167 | 7 | 30042
[17:47:57] 1.650 | 37989 | 39375 | 9 | 30052
[17:47:57] 1.700 | 38434 | 37575 | 7 | 30017
[17:47:57] 1.750 | 31873 | 35050 | 8 | 30030
[17:47:58] 1.800 | 35109 | 37241 | 8 | 30028
[17:47:58] 1.850 | 35680 | 43165 | 9 | 30064
[17:47:58] 1.900 | 42691 | 39419 | 7 | 30054
[17:47:58] 1.950 | 34809 | 35504 | 8 | 30046
[17:47:58] 2.000 | 35758 | 35794 | 7 | 29987
[17:47:58] 2.050 | 35795 | 34697 | 10 | 30000
[17:47:58] 2.100 | 37834 | 32859 | 16 | 30005
[17:47:58] 2.150 | 41271 | 32793 | 8 | 30027
[17:47:58] 2.200 | 38141 | 33481 | 8 | 30033
[17:47:58] 2.250 | 36047 | 35612 | 12 | 30024
[17:47:58] 2.300 | 30471 | 39654 | 9 | 30020
[17:47:58] 2.350 | 33548 | 38573 | 11 | 30024
[17:47:58] 2.400 | 40752 | 38643 | 8 | 29996
[17:47:58] 2.450 | 35551 | 37120 | 8 | 29987
[17:47:58] 2.500 | 34482 | 33305 | 7 | 29977
[17:47:58] ✅ Baseline complete. Starting main recording for 10 seconds...
[17:47:58] 2.550 | 33111 | 38388 | 12 | 30004
[17:47:58] 0.050 | 32472 | 37933 | 12 | 29990
[17:47:58] 0.100 | 37853 | 33040 | 8 | 29960
[17:47:58] 0.150 | 33456 | 38292 | 6 | 29978
[17:47:58] 0.200 | 34406 | 28514 | 10 | 30003
[17:47:59] 0.250 | 39936 | 35270 | 9 | 30007
[17:47:59] 0.300 | 38310 | 36710 | 6 | 29988
[17:47:59] 0.350 | 35891 | 34121 | 9 | 30008
[17:47:59] 0.400 | 38396 | 37404 | 12 | 29994
[17:47:59] 0.450 | 35602 | 39331 | 14 | 29974
[17:47:59] 0.500 | 36008 | 36145 | 12 | 29974
[17:47:59] 0.550 | 38555 | 36527 | 5 | 29981
[17:47:59] 0.600 | 37054 | 34116 | 8 | 29967
[17:47:59] 0.650 | 33835 | 35916 | 8 | 29959
[17:47:59] 0.700 | 33856 | 36966 | 5 | 29939
[17:47:59] 0.750 | 36071 | 35710 | 7 | 29956
[17:47:59] 0.800 | 38655 | 32390 | 8 | 29938
[17:47:59] 0.850 | 39570 | 40439 | 9 | 29937
[17:47:59] 0.900 | 33373 | 36225 | 13 | 29909
[17:47:59] 0.950 | 34281 | 39152 | 11 | 29900
[17:47:59] 1.000 | 35351 | 32324 | 8 | 29889
[17:47:59] 1.050 | 33946 | 35364 | 7 | 29889
