timestamped_line
[18:04:16] ▶ Starting baseline phase for 2.5 seconds...
[18:04:16] t (s) | A | B | C | D
[18:04:16] 0.050 | 37198 | 37843 | 15 | 40322
[18:04:16] 0.100 | 35467 | 38216 | 9 | 40232
[18:04:16] 0.150 | 37418 | 36964 | 6 | 40235
[18:04:16] 0.200 | 40189 | 37038 | 14 | 40238
[18:04:16] 0.250 | 36602 | 35605 | 8 | 40285
[18:04:16] 0.300 | 32824 | 37087 | 10 | 40271
[18:04:16] 0.350 | 39611 | 36366 | 9 | 40260
[18:04:16] 0.400 | 36263 | 36182 | 6 | 40275
[18:04:16] 0.450 | 41129 | 40193 | 7 | 40297
[18:04:16] 0.500 | 37014 | 31682 | 13 | 40341
[18:04:16] 0.550 | 37493 | 36015 | 8 | 40391
[18:04:16] 0.600 | 35830 | 38192 | 13 | 40356
[18:04:16] 0.650 | 33993 | 36628 | 9 | 40355
[18:04:16] 0.700 | 32616 | 41222 | 7 | 40393
[18:04:16] 0.750 | 32338 | 42569 | 9 | 40414
[18:04:16] 0.800 | 35253 | 36093 | 12 | 40413
[18:04:16] 0.850 | 35966 | 35431 | 12 | 40434
[18:04:17] 0.900 | 35203 | 32366 | 7 | 40412
[18:04:17] 0.950 | 40728 | 31577 | 11 | 40425
[18:04:17] 1.000 | 37669 | 37314 | 8 | 40422
[18:04:17] 1.050 | 37519 | 34725 | 10 | 40495
[18:04:17] 1.100 | 37819 | 34649 | 14 | 40490
[18:04:17] 1.150 | 35606 | 38290 | 7 | 40536
[18:04:17] 1.200 | 35971 | 35207 | 3 | 40554
[18:04:17] 1.250 | 35750 | 36686 | 7 | 40571
[18:04:17] 1.300 | 36851 | 38990 | 10 | 40518
[18:04:17] 1.350 | 36897 | 35444 | 10 | 40512
[18:04:17] 1.400 | 39913 | 36265 | 9 | 40481
[18:04:17] 1.450 | 41807 | 39812 | 8 | 40447
[18:04:17] 1.500 | 39736 | 39338 | 10 | 40432
[18:04:17] 1.550 | 39653 | 36079 | 11 | 40436
[18:04:17] 1.600 | 37221 | 37964 | 10 | 40468
[18:04:17] 1.650 | 32667 | 34450 | 9 | 40457
[18:04:17] 1.700 | 37529 | 37031 | 8 | 40485
[18:04:17] 1.750 | 34329 | 34029 | 14 | 40472
[18:04:17] 1.800 | 37918 | 35090 | 10 | 40447
[18:04:17] 1.850 | 38983 | 36848 | 10 | 40477
[18:04:18] 1.900 | 41383 | 40261 | 13 | 40466
[18:04:18] 1.950 | 40162 | 38348 | 12 | 40462
[18:04:18] 2.000 | 34497 | 35490 | 10 | 40473
[18:04:18] 2.050 | 33607 | 37285 | 6 | 40501
[18:04:18] 2.100 | 38541 | 36673 | 12 | 40503
[18:04:18] 2.150 | 36866 | 34865 | 5 | 40473
[18:04:18] 2.200 | 37194 | 35468 | 6 | 40443
[18:04:18] 2.250 | 38746 | 34007 | 11 | 40444
[18:04:18] 2.300 | 34485 | 35569 | 9 | 40488
[18:04:18] 2.350 | 36933 | 38987 | 5 | 40467
[18:04:18] 2.400 | 40056 | 36012 | 15 | 40424
[18:04:18] 2.450 | 34814 | 33651 | 6 | 40401
[18:04:18] 2.500 | 37539 | 35749 | 9 | 40401
[18:04:18] ✅ Baseline complete. Starting main recording for 10 seconds...
[18:04:18] 2.550 | 43182 | 37176 | 8 | 40381
[18:04:18] 0.050 | 40080 | 38886 | 6 | 40374
[18:04:18] 0.100 | 38729 | 36550 | 10 | 40337
[18:04:18] 0.150 | 34857 | 34903 | 8 | 40376
[18:04:18] 0.200 | 39018 | 41621 | 9 | 40423
[18:04:18] 0.250 | 35977 | 39208 | 10 | 40420
