timestamped_line
[12:00:18] ▶ Starting baseline phase for 2.5 seconds...
[12:00:18] t (s) | A | B | C | D
[12:00:18] 0.050 | 32134 | 34884 | 86 | 43774
[12:00:18] 0.100 | 31337 | 31152 | 82 | 43673
[12:00:18] 0.150 | 36558 | 32992 | 57 | 43677
[12:00:18] 0.200 | 31901 | 34339 | 80 | 43701
[12:00:18] 0.250 | 30504 | 33301 | 83 | 43719
[12:00:18] 0.300 | 32524 | 33589 | 67 | 43710
[12:00:18] 0.350 | 29650 | 34097 | 70 | 43685
[12:00:18] 0.400 | 41865 | 32841 | 81 | 43587
[12:00:18] 0.450 | 31598 | 33295 | 81 | 43575
[12:00:18] 0.500 | 32568 | 30081 | 75 | 43580
[12:00:18] 0.550 | 32397 | 29515 | 84 | 43536
[12:00:18] 0.600 | 31712 | 33612 | 68 | 43473
[12:00:18] 0.650 | 33292 | 34425 | 78 | 43461
[12:00:18] 0.700 | 34536 | 31292 | 64 | 43500
[12:00:19] 0.750 | 30277 | 31744 | 82 | 43509
[12:00:19] 0.800 | 33805 | 36301 | 75 | 43559
[12:00:19] 0.850 | 35575 | 33710 | 82 | 43544
[12:00:19] 0.900 | 36087 | 33523 | 88 | 43529
[12:00:19] 0.950 | 29980 | 30533 | 85 | 43529
[12:00:19] 1.000 | 36606 | 29289 | 66 | 43537
[12:00:19] 1.050 | 31792 | 33635 | 79 | 43548
[12:00:19] 1.100 | 32991 | 31667 | 53 | 43535
[12:00:19] 1.150 | 31099 | 30262 | 66 | 43537
[12:00:19] 1.200 | 34842 | 33749 | 83 | 43517
[12:00:19] 1.250 | 30132 | 34091 | 78 | 43531
[12:00:19] 1.300 | 37410 | 34221 | 78 | 43565
[12:00:19] 1.350 | 34651 | 34410 | 83 | 43603
[12:00:19] 1.400 | 34648 | 33615 | 74 | 43538
[12:00:19] 1.450 | 33398 | 32060 | 82 | 43516
[12:00:19] 1.500 | 37106 | 34044 | 75 | 43525
[12:00:19] 1.550 | 31113 | 30575 | 78 | 43405
[12:00:19] 1.600 | 30327 | 34781 | 65 | 43390
[12:00:19] 1.650 | 34898 | 30748 | 91 | 43425
[12:00:19] 1.700 | 33843 | 33170 | 65 | 43444
[12:00:20] 1.750 | 35328 | 31523 | 75 | 43418
[12:00:20] 1.800 | 33315 | 31515 | 80 | 43428
[12:00:20] 1.850 | 28064 | 28282 | 74 | 43436
[12:00:20] 1.900 | 32255 | 31012 | 70 | 43437
[12:00:20] 1.950 | 33736 | 33374 | 93 | 43423
[12:00:20] 2.000 | 37632 | 31404 | 72 | 43385
[12:00:20] 2.050 | 32942 | 32575 | 87 | 43336
[12:00:20] 2.100 | 29529 | 37333 | 85 | 43414
[12:00:20] 2.150 | 32323 | 34336 | 78 | 43341
[12:00:20] 2.200 | 28153 | 33720 | 76 | 43311
[12:00:20] 2.250 | 36819 | 32398 | 72 | 43359
[12:00:20] 2.300 | 35924 | 31147 | 74 | 43353
[12:00:20] 2.350 | 32342 | 31983 | 64 | 43346
[12:00:20] 2.400 | 29179 | 35538 | 90 | 43310
[12:00:20] 2.450 | 30808 | 35980 | 103 | 43328
