timestamped_line
[11:59:51] ▶ Starting baseline phase for 2.5 seconds...
[11:59:51] t (s) | A | B | C | D
[11:59:51] 0.050 | 30276 | 33459 | 51 | 31878
[11:59:51] 0.100 | 29937 | 37519 | 65 | 31888
[11:59:51] 0.150 | 33631 | 34221 | 89 | 31866
[11:59:51] 0.200 | 30782 | 31322 | 77 | 31845
[11:59:51] 0.250 | 33497 | 33475 | 86 | 31848
[11:59:51] 0.300 | 31472 | 34314 | 79 | 31852
[11:59:51] 0.350 | 31818 | 28916 | 72 | 31881
[11:59:51] 0.400 | 31868 | 28760 | 84 | 31875
[11:59:51] 0.450 | 33314 | 24998 | 93 | 31883
[11:59:51] 0.500 | 31075 | 30914 | 76 | 31883
[11:59:51] 0.550 | 30445 | 31759 | 96 | 31885
[11:59:51] 0.600 | 34264 | 33467 | 90 | 31878
[11:59:52] 0.650 | 32561 | 30717 | 80 | 31889
[11:59:52] 0.700 | 26248 | 35457 | 81 | 31897
[11:59:52] 0.750 | 36305 | 36275 | 66 | 31859
[11:59:52] 0.800 | 30335 | 30395 | 67 | 31904
[11:59:52] 0.850 | 31085 | 37342 | 61 | 31888
[11:59:52] 0.900 | 35316 | 34312 | 65 | 31910
[11:59:52] 0.950 | 31760 | 32716 | 73 | 31877
[11:59:52] 1.000 | 32338 | 33215 | 81 | 31860
[11:59:52] 1.050 | 30919 | 33058 | 72 | 31884
[11:59:52] 1.100 | 32718 | 31486 | 82 | 31902
[11:59:52] 1.150 | 28932 | 39974 | 68 | 31900
[11:59:52] 1.200 | 35163 | 36977 | 72 | 31899
[11:59:52] 1.250 | 31448 | 28968 | 79 | 31891
[11:59:52] 1.300 | 30321 | 29618 | 78 | 31908
[11:59:52] 1.350 | 26911 | 30044 | 91 | 31884
[11:59:52] 1.400 | 33158 | 35078 | 69 | 31893
[11:59:52] 1.450 | 38642 | 35805 | 89 | 31905
[11:59:52] 1.500 | 30291 | 33904 | 105 | 31897
[11:59:52] 1.550 | 32986 | 30065 | 74 | 31904
[11:59:52] 1.600 | 30570 | 32065 | 81 | 31901
[11:59:53] 1.650 | 28379 | 30040 | 88 | 31912
[11:59:53] 1.700 | 28790 | 34115 | 82 | 31921
[11:59:53] 1.750 | 32409 | 31867 | 85 | 31910
[11:59:53] 1.800 | 34000 | 30458 | 100 | 31955
[11:59:53] 1.850 | 30712 | 35808 | 79 | 31937
[11:59:53] 1.900 | 31586 | 34954 | 79 | 31938
[11:59:53] 1.950 | 38072 | 32866 | 65 | 31967
[11:59:53] 2.000 | 39411 | 34928 | 85 | 31966
[11:59:53] 2.050 | 32998 | 30572 | 76 | 31940
[11:59:53] 2.100 | 31184 | 30488 | 74 | 31950
[11:59:53] 2.150 | 36067 | 34997 | 73 | 31970
[11:59:53] 2.200 | 29303 | 29731 | 76 | 31924
[11:59:53] 2.250 | 35353 | 35768 | 64 | 31950
[11:59:53] 2.300 | 31786 | 35219 | 74 | 31913
[11:59:53] 2.350 | 28620 | 30287 | 84 | 31935
[11:59:53] 2.400 | 30255 | 33043 | 74 | 31935
[11:59:53] 2.450 | 28463 | 30911 | 77 | 31938
[11:59:53] 2.500 | 34104 | 32234 | 70 | 31924
[11:59:53] ✅ Baseline complete. Starting main recording for 10 seconds...
[11:59:53] 2.550 | 32450 | 30376 | 80 | 31920
[11:59:53] 0.050 | 32320 | 28374 | 79 | 31929
[11:59:54] 0.100 | 29232 | 27646 | 72 | 31919
[11:59:54] 0.150 | 34492 | 27416 | 75 | 31938
[11:59:54] 0.200 | 32278 | 34479 | 73 | 31948
[11:59:54] 0.250 | 29747 | 34060 | 60 | 31923
[11:59:54] 0.300 | 32579 | 30611 | 79 | 31934
[11:59:54] 0.350 | 31901 | 38613 | 86 | 31914
[11:59:54] 0.400 | 29992 | 33445 | 73 | 31918
[11:59:54] 0.450 | 29013 | 34085 | 84 | 31904
[11:59:54] 0.500 | 34963 | 30649 | 68 | 31886
[11:59:54] 0.550 | 32234 | 33924 | 68 | 31911
[11:59:54] 0.600 | 33319 | 43231 | 74 | 31864
[11:59:54] 0.650 | 32786 | 32542 | 60 | 31883
[11:59:54] 0.700 | 28533 | 33645 | 77 | 31867
[11:59:54] 0.750 | 37712 | 35875 | 76 | 31853
[11:59:54] 0.800 | 27707 | 31752 | 81 | 31860
[11:59:54] 0.850 | 25576 | 33254 | 75 | 31882
[11:59:54] 0.900 | 31378 | 30379 | 68 | 31893
[11:59:54] 0.950 | 32851 | 34113 | 90 | 31888
[11:59:54] 1.000 | 34158 | 34793 | 77 | 31896
[11:59:54] 1.050 | 31779 | 31890 | 75 | 31924
[11:59:55] 1.100 | 32745 | 26099 | 78 | 31897
[11:59:55] 1.150 | 32884 | 31064 | 72 | 31891
[11:59:55] 1.200 | 36857 | 32113 | 57 | 31871
[11:59:55] 1.250 | 35124 | 34145 | 89 | 31905
[11:59:55] 1.300 | 33491 | 32099 | 74 | 31950
[11:59:55] 1.350 | 31022 | 33479 | 65 | 31899
[11:59:55] 1.400 | 31592 | 31641 | 90 | 31909
[11:59:55] 1.450 | 33243 | 36464 | 107 | 31903
[11:59:55] 1.500 | 30508 | 30196 | 68 | 31912
[11:59:55] 1.550 | 35895 | 32082 | 78 | 31903
[11:59:55] 1.600 | 33761 | 31455 | 86 | 31909
[11:59:55] 1.650 | 30650 | 33015 | 60 | 31897
[11:59:55] 1.700 | 29353 | 32013 | 88 | 31899
[11:59:55] 1.750 | 31449 | 31774 | 62 | 31900
[11:59:55] 1.800 | 29913 | 32539 | 67 | 31906
[11:59:55] 1.850 | 36407 | 36033 | 69 | 31907
[11:59:55] 1.900 | 32382 | 38135 | 96 | 31895
[11:59:55] 1.950 | 30479 | 30096 | 74 | 31893
[11:59:55] 2.000 | 34343 | 30959 | 79 | 31877
[11:59:55] 2.050 | 35028 | 33859 | 82 | 31897
[11:59:56] 2.100 | 32696 | 29628 | 66 | 31908
[11:59:56] 2.150 | 33804 | 31153 | 93 | 31918
[11:59:56] 2.200 | 32969 | 33305 | 74 | 31907
[11:59:56] 2.250 | 33276 | 32794 | 73 | 31934
[11:59:56] 2.300 | 32551 | 28661 | 81 | 31914
[11:59:56] 2.350 | 31596 | 30164 | 81 | 31926
[11:59:56] 2.400 | 33032 | 31106 | 76 | 31922
[11:59:56] 2.450 | 27563 | 32249 | 77 | 31907
[11:59:56] 2.500 | 35760 | 33916 | 62 | 31933
[11:59:56] 2.550 | 36790 | 29847 | 76 | 31916
[11:59:56] 2.600 | 31508 | 37086 | 63 | 31902
[11:59:56] 2.650 | 36366 | 26027 | 74 | 31895
[11:59:56] 2.700 | 32043 | 30316 | 77 | 31883
[11:59:56] 2.750 | 30420 | 33327 | 73 | 31872
[11:59:56] 2.800 | 33130 | 35142 | 74 | 31851
[11:59:56] 2.850 | 31948 | 35350 | 76 | 31843
[11:59:56] 2.900 | 28867 | 30555 | 69 | 31830
[11:59:56] 2.950 | 34057 | 32163 | 64 | 31855
[11:59:56] 3.000 | 34173 | 31823 | 78 | 31826
[11:59:56] 3.050 | 33684 | 29185 | 67 | 31853
[11:59:57] 3.100 | 31800 | 30744 | 70 | 31882
[11:59:57] 3.150 | 36782 | 31395 | 89 | 31858
[11:59:57] 3.200 | 34951 | 28317 | 63 | 31907
[11:59:57] 3.250 | 30226 | 36682 | 73 | 31906
[11:59:57] 3.300 | 34538 | 38331 | 98 | 31938
[11:59:57] 3.350 | 29745 | 34293 | 71 | 31922
[11:59:57] 3.400 | 27891 | 33197 | 72 | 31911
[11:59:57] 3.450 | 28054 | 31439 | 90 | 31926
[11:59:57] 3.500 | 32026 | 32468 | 70 | 31896
[11:59:57] 3.550 | 30174 | 33274 | 67 | 31857
[11:59:57] 3.600 | 31042 | 33609 | 88 | 31882
[11:59:57] 3.650 | 32738 | 29802 | 76 | 31867
[11:59:57] 3.700 | 36332 | 32500 | 85 | 31868
[11:59:57] 3.750 | 29814 | 34853 | 84 | 31874
[11:59:57] 3.800 | 29144 | 31993 | 72 | 31892
[11:59:57] 3.850 | 31361 | 30327 | 69 | 31925
