timestamped_line
[14:57:32] ▶ Starting baseline phase for 2.5 seconds...
[14:57:32] t (s) | A | B | C | D
[14:57:32] 0.051 | 35258 | 41465 | 46 | 25309
[14:57:32] 0.101 | 32606 | 36448 | 42 | 25322
[14:57:32] 0.151 | 35606 | 42802 | 39 | 25265
[14:57:32] 0.201 | 41355 | 41398 | 46 | 25323
[14:57:32] 0.251 | 36495 | 35068 | 44 | 25247
[14:57:32] 0.301 | 34168 | 39518 | 41 | 25289
[14:57:32] 0.351 | 34709 | 35941 | 40 | 25205
[14:57:32] 0.401 | 36321 | 40810 | 40 | 25234
[14:57:33] 0.451 | 41670 | 38980 | 44 | 25283
[14:57:33] 0.501 | 42177 | 43176 | 39 | 25238
[14:57:33] 0.551 | 41008 | 36457 | 42 | 25155
[14:57:33] 0.601 | 36752 | 38360 | 43 | 25235
[14:57:33] 0.651 | 39273 | 39619 | 38 | 25093
[14:57:33] 0.701 | 37679 | 37063 | 38 | 25167
[14:57:33] 0.751 | 36532 | 38696 | 40 | 25114
[14:57:33] 0.801 | 34294 | 35661 | 38 | 25127
[14:57:33] 0.851 | 36428 | 39607 | 45 | 25167
[14:57:33] 0.901 | 36935 | 38557 | 42 | 25091
[14:57:33] 0.951 | 40997 | 36982 | 36 | 25243
[14:57:33] 1.001 | 41472 | 40987 | 36 | 25379
[14:57:33] 1.051 | 36148 | 36687 | 40 | 25248
[14:57:33] 1.101 | 38668 | 41445 | 39 | 25289
[14:57:33] 1.151 | 35293 | 39313 | 39 | 25272
[14:57:33] 1.201 | 37129 | 42277 | 38 | 25234
[14:57:33] 1.251 | 38494 | 45199 | 45 | 25285
[14:57:33] 1.301 | 41041 | 42034 | 43 | 25288
[14:57:33] 1.351 | 35339 | 31959 | 36 | 25327
[14:57:33] 1.401 | 38510 | 36609 | 46 | 25183
[14:57:34] 1.451 | 38638 | 36732 | 40 | 25220
[14:57:34] 1.501 | 37682 | 37377 | 46 | 25280
[14:57:34] 1.551 | 31937 | 34541 | 35 | 25270
[14:57:34] 1.601 | 36075 | 41889 | 38 | 25207
[14:57:34] 1.651 | 35916 | 37381 | 38 | 25217
[14:57:34] 1.701 | 41292 | 37351 | 36 | 25252
[14:57:34] 1.751 | 39068 | 36925 | 37 | 25246
[14:57:34] 1.801 | 42985 | 39703 | 38 | 25223
[14:57:34] 1.851 | 41262 | 37091 | 40 | 25285
[14:57:34] 1.901 | 33478 | 38057 | 37 | 25273
[14:57:34] 1.951 | 32401 | 36246 | 40 | 25340
[14:57:34] 2.001 | 33245 | 35752 | 29 | 25291
[14:57:34] 2.051 | 37846 | 38771 | 39 | 25237
[14:57:34] 2.101 | 34257 | 43667 | 32 | 25255
[14:57:34] 2.151 | 37150 | 39260 | 37 | 25285
[14:57:34] 2.201 | 35755 | 39458 | 39 | 25304
[14:57:34] 2.251 | 40063 | 37921 | 37 | 25301
[14:57:34] 2.301 | 30787 | 36096 | 37 | 25327
[14:57:34] 2.351 | 35940 | 35890 | 49 | 25318
[14:57:34] 2.401 | 38517 | 46343 | 43 | 25255
[14:57:35] 2.451 | 36354 | 35657 | 43 | 25290
[14:57:35] ✅ Baseline complete. Starting main recording for 10 seconds...
[14:57:35] 2.501 | 35942 | 40990 | 35 | 25259
[14:57:35] 0.050 | 35109 | 36462 | 44 | 25160
[14:57:35] 0.100 | 34702 | 38381 | 39 | 25097
[14:57:35] 0.150 | 39136 | 40998 | 34 | 25111
[14:57:35] 0.200 | 34000 | 36279 | 44 | 25140
[14:57:35] 0.250 | 35812 | 37943 | 33 | 25211
[14:57:35] 0.300 | 36666 | 36990 | 42 | 25300
[14:57:35] 0.350 | 39842 | 38679 | 42 | 25250
[14:57:35] 0.400 | 36559 | 34189 | 32 | 25183
[14:57:35] 0.450 | 35924 | 37161 | 39 | 25172
[14:57:35] 0.500 | 35468 | 40344 | 40 | 25124
[14:57:35] 0.550 | 33447 | 32641 | 46 | 25126
[14:57:35] 0.600 | 33510 | 37208 | 33 | 25276
[14:57:35] 0.650 | 41420 | 36831 | 41 | 25289
[14:57:35] 0.700 | 37994 | 39275 | 52 | 25154
[14:57:35] 0.750 | 36301 | 38302 | 39 | 25128
[14:57:35] 0.800 | 38547 | 35572 | 37 | 25058
[14:57:35] 0.850 | 40253 | 38388 | 43 | 25127
[14:57:35] 0.900 | 35986 | 34928 | 38 | 25163
[14:57:36] 0.950 | 33650 | 41071 | 38 | 25098
[14:57:36] 1.000 | 36787 | 36832 | 43 | 25093
[14:57:36] 1.050 | 34604 | 38003 | 37 | 25086
[14:57:36] 1.100 | 35947 | 36342 | 39 | 25091
[14:57:36] 1.150 | 33902 | 36403 | 47 | 25142
[14:57:36] 1.200 | 38770 | 36564 | 37 | 25223
[14:57:36] 1.250 | 39833 | 35966 | 39 | 25266
[14:57:36] 1.300 | 34580 | 36034 | 31 | 25219
[14:57:36] 1.350 | 39864 | 36563 | 35 | 25249
[14:57:36] 1.400 | 35247 | 41346 | 50 | 25217
[14:57:36] 1.450 | 40158 | 37665 | 41 | 25213
[14:57:36] 1.500 | 41347 | 37314 | 41 | 25154
[14:57:36] 1.550 | 36103 | 41568 | 43 | 25137
[14:57:36] 1.600 | 40197 | 33775 | 39 | 25278
[14:57:36] 1.650 | 38319 | 34137 | 33 | 25223
[14:57:36] 1.700 | 38277 | 39059 | 41 | 25247
[14:57:36] 1.750 | 35450 | 39583 | 47 | 25241
[14:57:36] 1.800 | 34861 | 43086 | 35 | 25199
[14:57:36] 1.850 | 37964 | 35127 | 37 | 25206
[14:57:36] 1.900 | 33865 | 38082 | 44 | 25091
[14:57:37] 1.950 | 32851 | 39009 | 45 | 25220
[14:57:37] 2.000 | 36674 | 41030 | 37 | 25238
[14:57:37] 2.050 | 34847 | 42543 | 45 | 25195
[14:57:37] 2.100 | 39194 | 48491 | 39 | 25232
[14:57:37] 2.150 | 37157 | 40059 | 39 | 25257
[14:57:37] 2.200 | 33946 | 42504 | 36 | 25317
[14:57:37] 2.250 | 35647 | 37310 | 36 | 25349
[14:57:37] 2.300 | 36311 | 37328 | 45 | 25326
[14:57:37] 2.350 | 36220 | 32291 | 44 | 25329
[14:57:37] 2.400 | 40141 | 37365 | 36 | 25317
[14:57:37] 2.450 | 42672 | 39539 | 41 | 25391
[14:57:37] 2.500 | 31048 | 37022 | 50 | 25381
[14:57:37] 2.550 | 35402 | 37778 | 43 | 25394
[14:57:37] 2.600 | 36401 | 35918 | 35 | 25325
[14:57:37] 2.650 | 41263 | 41551 | 32 | 25432
[14:57:37] 2.700 | 38424 | 40994 | 44 | 25433
[14:57:37] 2.750 | 33165 | 36800 | 38 | 25331
[14:57:37] 2.800 | 35010 | 36039 | 45 | 25248
[14:57:37] 2.850 | 36685 | 43494 | 43 | 25328
[14:57:37] 2.900 | 32169 | 40039 | 43 | 25352
[14:57:38] 2.950 | 39847 | 35524 | 42 | 25336
[14:57:38] 3.000 | 37054 | 32938 | 39 | 25355
[14:57:38] 3.050 | 38441 | 34740 | 43 | 25349
[14:57:38] 3.100 | 34860 | 33669 | 31 | 25441
[14:57:38] 3.150 | 36176 | 45128 | 44 | 25414
[14:57:38] 3.200 | 36239 | 42639 | 42 | 25378
[14:57:38] 3.250 | 40619 | 41490 | 45 | 25375
[14:57:38] 3.300 | 37951 | 41216 | 41 | 25378
[14:57:38] 3.350 | 40618 | 36307 | 40 | 25398
[14:57:38] 3.400 | 35550 | 40055 | 36 | 25384
[14:57:38] 3.450 | 33696 | 38023 | 46 | 25331
[14:57:38] 3.500 | 33554 | 37202 | 41 | 25310
[14:57:38] 3.550 | 36089 | 38040 | 40 | 25322
[14:57:38] 3.600 | 36388 | 37368 | 45 | 25379
[14:57:38] 3.650 | 39854 | 39833 | 40 | 25395
[14:57:38] 3.700 | 33410 | 33768 | 38 | 25451
[14:57:38] 3.750 | 39507 | 41611 | 43 | 25462
[14:57:38] 3.800 | 36322 | 41142 | 36 | 25436
[14:57:38] 3.850 | 37630 | 40556 | 42 | 25490
[14:57:38] 3.900 | 32836 | 39139 | 38 | 25474
[14:57:39] 3.950 | 32065 | 37481 | 39 | 25486
[14:57:39] 4.000 | 36473 | 34075 | 36 | 25439
[14:57:39] 4.050 | 40007 | 38825 | 45 | 25438
[14:57:39] 4.100 | 38813 | 44985 | 54 | 25414
[14:57:39] 4.150 | 35976 | 36789 | 36 | 25376
[14:57:39] 4.200 | 38927 | 37894 | 38 | 25468
[14:57:39] 4.250 | 34281 | 38837 | 38 | 25504
[14:57:39] 4.300 | 35939 | 34303 | 39 | 25543
[14:57:39] 4.350 | 34928 | 40508 | 33 | 25563
[14:57:39] 4.400 | 41890 | 42545 | 40 | 25657
[14:57:39] 4.450 | 38685 | 40559 | 45 | 25660
[14:57:39] 4.500 | 35852 | 36240 | 40 | 25704
[14:57:39] 4.550 | 37295 | 34925 | 32 | 25770
[14:57:39] 4.600 | 34872 | 37354 | 33 | 25764
[14:57:39] 4.650 | 34773 | 35249 | 38 | 25730
[14:57:39] 4.700 | 38175 | 40880 | 39 | 25709
[14:57:39] 4.750 | 35244 | 40082 | 35 | 25649
[14:57:39] 4.800 | 37557 | 42185 | 42 | 25656
[14:57:39] 4.850 | 37298 | 39602 | 36 | 25654
[14:57:39] 4.900 | 34835 | 39198 | 38 | 25688
[14:57:40] 4.950 | 35014 | 35597 | 51 | 25667
[14:57:40] 5.000 | 38371 | 39509 | 41 | 25673
[14:57:40] 5.050 | 36140 | 40427 | 42 | 25694
[14:57:40] 5.100 | 40104 | 37353 | 33 | 25782
[14:57:40] 5.150 | 40310 | 36927 | 42 | 25762
[14:57:40] 5.200 | 35484 | 41507 | 39 | 25794
[14:57:40] 5.250 | 35399 | 31222 | 41 | 25843
[14:57:40] 5.300 | 33861 | 31896 | 40 | 25812
[14:57:40] 5.350 | 37561 | 36622 | 37 | 25810
[14:57:40] 5.400 | 39260 | 36719 | 47 | 25834
