timestamped_line
[18:50:12] ▶ Starting baseline phase for 2.5 seconds...
[18:50:12] t (s) | A | B | C | D
[18:50:12] 0.050 | 75 | 53205 | 46818 | 45306
[18:50:12] 0.100 | 80 | 53216 | 46819 | 45295
[18:50:12] 0.150 | 79 | 53208 | 46818 | 45294
[18:50:12] 0.200 | 74 | 53207 | 46811 | 45307
[18:50:12] 0.250 | 84 | 53203 | 46809 | 45313
[18:50:12] 0.300 | 81 | 53210 | 46830 | 45312
[18:50:12] 0.350 | 81 | 53208 | 46836 | 45294
[18:50:12] 0.400 | 67 | 53219 | 46818 | 45320
[18:50:12] 0.450 | 81 | 53203 | 46819 | 45304
[18:50:12] 0.500 | 88 | 53212 | 46812 | 45314
[18:50:12] 0.550 | 86 | 53211 | 46822 | 45301
[18:50:12] 0.600 | 71 | 53203 | 46824 | 45314
[18:50:12] 0.650 | 80 | 53205 | 46827 | 45282
[18:50:12] 0.700 | 93 | 53206 | 46822 | 45300
[18:50:13] 0.750 | 60 | 53206 | 46834 | 45306
[18:50:13] 0.800 | 82 | 53213 | 46831 | 45287
[18:50:13] 0.850 | 73 | 53220 | 46831 | 45302
[18:50:13] 0.900 | 81 | 53209 | 46829 | 45297
[18:50:13] 0.950 | 76 | 53208 | 46831 | 45299
[18:50:13] 1.000 | 79 | 53220 | 46824 | 45307
[18:50:13] 1.050 | 78 | 53214 | 46831 | 45299
[18:50:13] 1.100 | 84 | 53202 | 46819 | 45303
[18:50:13] 1.150 | 77 | 53211 | 46813 | 45308
[18:50:13] 1.200 | 82 | 53202 | 46819 | 45312
[18:50:13] 1.250 | 79 | 53210 | 46830 | 45313
[18:50:13] 1.300 | 81 | 53212 | 46816 | 45310
[18:50:13] 1.350 | 70 | 53214 | 46827 | 45308
[18:50:13] 1.400 | 81 | 53216 | 46819 | 45312
[18:50:13] 1.450 | 87 | 53213 | 46815 | 45313
[18:50:13] 1.500 | 82 | 53196 | 46826 | 45306
[18:50:13] 1.550 | 77 | 53203 | 46825 | 45314
[18:50:13] 1.600 | 73 | 53210 | 46830 | 45307
[18:50:13] 1.650 | 72 | 53202 | 46824 | 45323
[18:50:13] 1.700 | 85 | 53218 | 46831 | 45312
[18:50:14] 1.750 | 82 | 53207 | 46822 | 45319
[18:50:14] 1.800 | 87 | 53216 | 46826 | 45320
[18:50:14] 1.850 | 75 | 53221 | 46820 | 45307
[18:50:14] 1.900 | 81 | 53204 | 46816 | 45314
[18:50:14] 1.950 | 89 | 53214 | 46827 | 45324
[18:50:14] 2.000 | 76 | 53206 | 46834 | 45314
[18:50:14] 2.050 | 77 | 53205 | 46822 | 45319
[18:50:14] 2.100 | 74 | 53207 | 46836 | 45336
[18:50:14] 2.150 | 64 | 53205 | 46826 | 45319
[18:50:14] 2.200 | 70 | 53202 | 46826 | 45316
[18:50:14] 2.250 | 80 | 53206 | 46830 | 45332
[18:50:14] 2.300 | 80 | 53186 | 46834 | 45322
[18:50:14] 2.350 | 72 | 53208 | 46843 | 45345
[18:50:14] 2.400 | 88 | 53188 | 46843 | 45333
[18:50:14] 2.450 | 76 | 53195 | 46842 | 45328
[18:50:14] 2.500 | 84 | 53198 | 46838 | 45332
[18:50:14] ✅ Baseline complete. Starting main recording for 10 seconds...
[18:50:14] 2.550 | 82 | 53194 | 46831 | 45326
[18:50:14] 0.050 | 88 | 53177 | 46818 | 45342
[18:50:14] 0.100 | 75 | 53192 | 46842 | 45332
[18:50:14] 0.150 | 84 | 53196 | 46845 | 45328
[18:50:15] 0.200 | 70 | 53184 | 46829 | 45334
[18:50:15] 0.250 | 79 | 53192 | 46834 | 45344
[18:50:15] 0.300 | 87 | 53174 | 46833 | 45334
[18:50:15] 0.350 | 70 | 53183 | 46825 | 45332
[18:50:15] 0.400 | 74 | 53171 | 46817 | 45338
[18:50:15] 0.450 | 80 | 53164 | 46836 | 45349
[18:50:15] 0.500 | 72 | 53180 | 46830 | 45349
[18:50:15] 0.550 | 89 | 53174 | 46825 | 45352
[18:50:15] 0.600 | 90 | 53178 | 46835 | 45346
[18:50:15] 0.650 | 79 | 53164 | 46834 | 45340
[18:50:15] 0.700 | 82 | 53175 | 46859 | 45335
[18:50:15] 0.750 | 68 | 53172 | 46842 | 45345
[18:50:15] 0.800 | 70 | 53180 | 46856 | 45340
[18:50:15] 0.850 | 89 | 53179 | 46857 | 45342
[18:50:15] 0.900 | 78 | 53177 | 46861 | 45354
[18:50:15] 0.950 | 76 | 53188 | 46866 | 45337
[18:50:15] 1.000 | 99 | 53174 | 46865 | 45326
[18:50:15] 1.050 | 77 | 53172 | 46849 | 45341
