timestamped_line
[16:34:05] ▶ Starting baseline phase for 2.5 seconds...
[16:34:05] t (s) | A | B | C | D
[16:34:06] 0.051 | 34445 | 43815 | 13 | 31235
[16:34:06] 0.101 | 32300 | 36336 | 7 | 31228
[16:34:06] 0.151 | 36899 | 38152 | 7 | 31224
[16:34:06] 0.201 | 37510 | 39108 | 9 | 31206
[16:34:06] 0.251 | 35388 | 37915 | 6 | 31572
[16:34:06] 0.301 | 37726 | 37712 | 12 | 31571
[16:34:06] 0.351 | 34477 | 38009 | 7 | 31584
[16:34:06] 0.401 | 34716 | 42970 | 4 | 31621
[16:34:06] 0.451 | 33265 | 36522 | 10 | 31616
[16:34:06] 0.501 | 34120 | 37167 | 8 | 31622
[16:34:06] 0.551 | 35373 | 36394 | 9 | 31611
[16:34:06] 0.601 | 36522 | 33172 | 7 | 31628
[16:34:06] 0.651 | 35672 | 36175 | 12 | 31604
[16:34:06] 0.701 | 37237 | 35930 | 8 | 31611
[16:34:06] 0.751 | 32839 | 35337 | 12 | 31595
[16:34:06] 0.801 | 34286 | 36787 | 9 | 31573
[16:34:06] 0.851 | 36103 | 38613 | 11 | 31570
[16:34:06] 0.901 | 34707 | 37426 | 11 | 31560
[16:34:06] 0.951 | 36241 | 34778 | 5 | 31577
[16:34:06] 1.001 | 37932 | 35766 | 7 | 31550
[16:34:07] 1.051 | 36267 | 37650 | 5 | 31521
[16:34:07] 1.101 | 34801 | 34595 | 8 | 31527
[16:34:07] 1.151 | 34597 | 33443 | 3 | 31513
[16:34:07] 1.201 | 34279 | 38171 | 6 | 31532
[16:34:07] 1.251 | 33664 | 32876 | 6 | 31558
[16:34:07] 1.301 | 36557 | 31324 | 13 | 31553
[16:34:07] 1.351 | 33245 | 34515 | 6 | 31574
[16:34:07] 1.401 | 39509 | 36541 | 8 | 31542
[16:34:07] 1.451 | 36994 | 37557 | 12 | 31560
[16:34:07] 1.501 | 35474 | 41252 | 11 | 31584
[16:34:07] 1.551 | 37502 | 37594 | 9 | 31564
[16:34:07] 1.601 | 37844 | 38206 | 9 | 31576
[16:34:07] 1.651 | 37786 | 35627 | 4 | 31579
[16:34:07] 1.701 | 31666 | 38971 | 8 | 31527
[16:34:07] 1.751 | 37141 | 38292 | 11 | 31520
[16:34:07] 1.801 | 32028 | 33863 | 10 | 31502
[16:34:07] 1.851 | 29972 | 36342 | 10 | 31503
[16:34:07] 1.901 | 34558 | 36425 | 10 | 31504
[16:34:07] 1.951 | 35861 | 34014 | 9 | 31492
[16:34:07] 2.001 | 33188 | 34982 | 6 | 31539
[16:34:08] 2.051 | 34417 | 37781 | 5 | 31493
[16:34:08] 2.101 | 35880 | 35663 | 7 | 31479
[16:34:08] 2.151 | 36037 | 36660 | 8 | 31497
[16:34:08] 2.201 | 31965 | 34676 | 5 | 31474
