timestamped_line
[16:44:45] ▶ Starting baseline phase for 2.5 seconds...
[16:44:45] t (s) | A | B | C | D
[16:44:45] 0.050 | 36230 | 38951 | 10 | 14415
[16:44:45] 0.100 | 32047 | 33383 | 4 | 14402
[16:44:45] 0.150 | 34585 | 31915 | 9 | 14248
[16:44:45] 0.200 | 31595 | 39969 | 11 | 14226
[16:44:45] 0.250 | 31328 | 37719 | 10 | 14331
[16:44:45] 0.300 | 33124 | 38439 | 8 | 14289
[16:44:45] 0.350 | 32931 | 34546 | 7 | 14408
[16:44:45] 0.400 | 32072 | 35130 | 11 | 14467
[16:44:45] 0.450 | 34275 | 34995 | 11 | 14344
[16:44:45] 0.500 | 34494 | 36646 | 12 | 14480
[16:44:46] 0.550 | 34152 | 34622 | 13 | 14344
[16:44:46] 0.600 | 36905 | 37421 | 7 | 14281
[16:44:46] 0.650 | 35954 | 36784 | 7 | 14384
[16:44:46] 0.700 | 36753 | 34159 | 12 | 14267
[16:44:46] 0.750 | 33309 | 32825 | 6 | 14126
[16:44:46] 0.800 | 29242 | 38580 | 8 | 14209
[16:44:46] 0.850 | 31923 | 34361 | 7 | 14343
[16:44:46] 0.900 | 34180 | 33032 | 8 | 14342
[16:44:46] 0.950 | 33645 | 34532 | 8 | 14327
[16:44:46] 1.000 | 34754 | 36137 | 11 | 14295
[16:44:46] 1.050 | 31220 | 38202 | 11 | 14300
[16:44:46] 1.100 | 37548 | 34843 | 9 | 14349
[16:44:46] 1.150 | 32983 | 35341 | 9 | 14272
[16:44:46] 1.200 | 32265 | 31267 | 11 | 14276
[16:44:46] 1.250 | 32628 | 32437 | 11 | 14134
[16:44:46] 1.300 | 39066 | 33610 | 13 | 14244
[16:44:46] 1.350 | 39724 | 36861 | 8 | 14187
[16:44:46] 1.400 | 29993 | 35532 | 10 | 14061
[16:44:46] 1.450 | 34408 | 36254 | 9 | 14075
[16:44:46] 1.500 | 33335 | 32969 | 10 | 14069
[16:44:47] 1.550 | 34880 | 32026 | 8 | 13981
[16:44:47] 1.600 | 33749 | 36498 | 7 | 14035
[16:44:47] 1.650 | 30909 | 36956 | 8 | 14061
[16:44:47] 1.700 | 30066 | 36135 | 10 | 14147
[16:44:47] 1.750 | 30972 | 38019 | 7 | 14090
[16:44:47] 1.800 | 32735 | 38406 | 10 | 14205
[16:44:47] 1.850 | 32260 | 33028 | 10 | 14213
[16:44:47] 1.900 | 31536 | 38794 | 9 | 14224
[16:44:47] 1.950 | 31101 | 36158 | 4 | 14259
[16:44:47] 2.000 | 35392 | 38622 | 6 | 14297
[16:44:47] 2.050 | 32657 | 35731 | 10 | 14142
[16:44:47] 2.100 | 31788 | 36223 | 8 | 14270
[16:44:47] 2.150 | 32062 | 33386 | 12 | 14277
[16:44:47] 2.200 | 29953 | 34371 | 10 | 14227
[16:44:47] 2.250 | 32182 | 38946 | 7 | 14257
[16:44:47] 2.300 | 35294 | 34013 | 7 | 14172
[16:44:47] 2.350 | 33990 | 33525 | 6 | 14206
[16:44:47] 2.400 | 37646 | 37045 | 10 | 14160
[16:44:47] 2.450 | 32987 | 37107 | 5 | 14271
[16:44:47] 2.500 | 32268 | 35871 | 10 | 14221
[16:44:48] ✅ Baseline complete. Starting main recording for 10 seconds...
[16:44:48] 2.550 | 32149 | 34985 | 10 | 14144
[16:44:48] 0.050 | 30221 | 36201 | 11 | 14176
[16:44:48] 0.100 | 32138 | 36463 | 11 | 14263
[16:44:48] 0.150 | 33034 | 35324 | 9 | 14255
[16:44:48] 0.200 | 34835 | 33752 | 10 | 14348
[16:44:48] 0.250 | 32332 | 33078 | 12 | 14348
[16:44:48] 0.300 | 33289 | 35625 | 13 | 14314
[16:44:48] 0.350 | 33468 | 38698 | 9 | 14325
[16:44:48] 0.400 | 36621 | 33554 | 7 | 14342
[16:44:48] 0.450 | 34222 | 36676 | 10 | 14373
[16:44:48] 0.500 | 32832 | 33888 | 8 | 14343
[16:44:48] 0.550 | 32303 | 32842 | 13 | 14324
[16:44:48] 0.600 | 33936 | 31926 | 9 | 14082
[16:44:48] 0.650 | 34185 | 36538 | 6 | 14050
[16:44:48] 0.700 | 29420 | 33132 | 7 | 14075
[16:44:48] 0.750 | 32057 | 37540 | 9 | 14039
[16:44:48] 0.800 | 33327 | 36992 | 10 | 14049
[16:44:48] 0.850 | 32133 | 37742 | 9 | 14055
[16:44:48] 0.900 | 31729 | 37441 | 11 | 14058
[16:44:48] 0.950 | 35604 | 34535 | 8 | 13975
[16:44:49] 1.000 | 29228 | 34345 | 11 | 13979
[16:44:49] 1.050 | 33483 | 36318 | 5 | 14046
[16:44:49] 1.100 | 31720 | 31031 | 6 | 13980
[16:44:49] 1.150 | 32811 | 32682 | 11 | 13942
[16:44:49] 1.200 | 33090 | 37433 | 9 | 14075
[16:44:49] 1.250 | 33736 | 35034 | 9 | 14057
[16:44:49] 1.300 | 31653 | 33420 | 11 | 14067
[16:44:49] 1.350 | 32853 | 32059 | 9 | 14043
[16:44:49] 1.400 | 32309 | 34293 | 8 | 14037
[16:44:49] 1.450 | 33057 | 37270 | 6 | 14061
[16:44:49] 1.500 | 33662 | 33741 | 5 | 14091
[16:44:49] 1.550 | 35279 | 34009 | 5 | 14073
[16:44:49] 1.600 | 30929 | 35332 | 7 | 14004
[16:44:49] 1.650 | 32109 | 32242 | 10 | 13998
[16:44:49] 1.700 | 31105 | 36087 | 14 | 14039
[16:44:49] 1.750 | 30900 | 35985 | 9 | 13982
[16:44:49] 1.800 | 30669 | 34700 | 14 | 14017
[16:44:49] 1.850 | 34770 | 37493 | 12 | 14043
[16:44:49] 1.900 | 36762 | 39170 | 8 | 14013
[16:44:49] 1.950 | 32017 | 35477 | 7 | 14024
[16:44:50] 2.000 | 38970 | 34259 | 11 | 14012
[16:44:50] 2.050 | 33860 | 38937 | 7 | 14038
[16:44:50] 2.100 | 33018 | 34802 | 10 | 14035
[16:44:50] 2.150 | 35561 | 31972 | 9 | 14043
[16:44:50] 2.200 | 34683 | 39632 | 12 | 14031
[16:44:50] 2.250 | 32269 | 35398 | 10 | 14021
[16:44:50] 2.300 | 30013 | 34542 | 9 | 14014
[16:44:50] 2.350 | 32708 | 41329 | 8 | 14023
[16:44:50] 2.400 | 37111 | 32756 | 11 | 14028
[16:44:50] 2.450 | 32566 | 34100 | 10 | 14023
[16:44:50] 2.500 | 32282 | 36331 | 13 | 13994
[16:44:50] 2.550 | 36370 | 37756 | 13 | 13928
[16:44:50] 2.600 | 31917 | 34601 | 6 | 13990
[16:44:50] 2.650 | 29413 | 34582 | 11 | 13977
[16:44:50] 2.700 | 31043 | 35507 | 10 | 13939
[16:44:50] 2.750 | 31224 | 33275 | 7 | 13961
[16:44:50] 2.800 | 29603 | 32093 | 6 | 14003
[16:44:50] 2.850 | 35061 | 35641 | 9 | 14019
[16:44:50] 2.900 | 34419 | 38413 | 9 | 13982
[16:44:50] 2.950 | 34689 | 34899 | 6 | 13983
[16:44:51] 3.000 | 39421 | 35323 | 8 | 13958
[16:44:51] 3.050 | 35585 | 43022 | 6 | 13989
[16:44:51] 3.100 | 31083 | 35934 | 6 | 13978
[16:44:51] 3.150 | 31310 | 35086 | 8 | 14011
[16:44:51] 3.200 | 37557 | 33797 | 8 | 14025
[16:44:51] 3.250 | 34702 | 36448 | 6 | 14046
[16:44:51] 3.300 | 35019 | 34947 | 11 | 14030
[16:44:51] 3.350 | 33726 | 35757 | 7 | 13989
[16:44:51] 3.400 | 35210 | 37418 | 7 | 14001
[16:44:51] 3.450 | 36264 | 39234 | 11 | 14037
[16:44:51] 3.500 | 36054 | 39010 | 5 | 13969
[16:44:51] 3.550 | 33291 | 32928 | 11 | 14073
[16:44:51] 3.600 | 35336 | 36316 | 8 | 14060
[16:44:51] 3.650 | 32741 | 36233 | 9 | 14053
[16:44:51] 3.700 | 29260 | 38094 | 9 | 14080
[16:44:51] 3.750 | 32948 | 42593 | 13 | 14100
[16:44:51] 3.800 | 30738 | 32564 | 11 | 14042
[16:44:51] 3.850 | 31222 | 35904 | 8 | 14052
