timestamped_line
[14:49:54] ▶ Starting baseline phase for 2.5 seconds...
[14:49:54] t (s) | A | B | C | D
[14:49:55] 0.050 | 37303 | 43590 | 37 | 19485
[14:49:55] 0.100 | 33711 | 33094 | 41 | 19474
[14:49:55] 0.150 | 35061 | 37332 | 41 | 19432
[14:49:55] 0.200 | 31801 | 35865 | 44 | 19431
[14:49:55] 0.250 | 34402 | 35591 | 35 | 19470
[14:49:55] 0.300 | 34383 | 39023 | 43 | 19456
[14:49:55] 0.350 | 30982 | 36883 | 42 | 19460
[14:49:55] 0.400 | 31962 | 38025 | 41 | 19457
[14:49:55] 0.450 | 39646 | 35726 | 37 | 19448
[14:49:55] 0.500 | 37736 | 36647 | 31 | 19431
[14:49:55] 0.550 | 35139 | 34968 | 36 | 19431
[14:49:55] 0.600 | 36534 | 31669 | 44 | 19455
[14:49:55] 0.650 | 36007 | 35909 | 36 | 19440
[14:49:55] 0.700 | 33753 | 38442 | 41 | 19426
[14:49:55] 0.750 | 33705 | 32836 | 37 | 19413
[14:49:55] 0.800 | 36458 | 40182 | 39 | 19427
[14:49:55] 0.850 | 39882 | 42955 | 41 | 19448
[14:49:55] 0.900 | 33186 | 37192 | 36 | 19447
[14:49:55] 0.950 | 30192 | 33656 | 43 | 19456
[14:49:55] 1.000 | 35664 | 38570 | 37 | 19449
[14:49:56] 1.050 | 37187 | 33618 | 36 | 19433
[14:49:56] 1.100 | 32938 | 36095 | 42 | 19418
[14:49:56] 1.150 | 41754 | 38533 | 32 | 19425
[14:49:56] 1.200 | 32235 | 36109 | 38 | 19443
[14:49:56] 1.250 | 36804 | 39465 | 33 | 19460
[14:49:56] 1.300 | 32690 | 38410 | 38 | 19480
[14:49:56] 1.350 | 35481 | 34778 | 33 | 19498
[14:49:56] 1.400 | 34643 | 39139 | 31 | 19499
[14:49:56] 1.450 | 37252 | 35078 | 36 | 19501
[14:49:56] 1.500 | 39012 | 35178 | 38 | 19498
[14:49:56] 1.550 | 40977 | 35186 | 40 | 19469
[14:49:56] 1.600 | 37147 | 36462 | 34 | 19491
[14:49:56] 1.650 | 38191 | 39162 | 36 | 19475
[14:49:56] 1.700 | 36562 | 34460 | 40 | 19468
[14:49:56] 1.750 | 37233 | 38187 | 33 | 19456
[14:49:56] 1.800 | 36921 | 35299 | 40 | 19482
[14:49:56] 1.850 | 33552 | 39838 | 47 | 19478
[14:49:56] 1.900 | 38643 | 39451 | 44 | 19474
[14:49:56] 1.950 | 35416 | 38338 | 33 | 19467
[14:49:56] 2.000 | 37607 | 36011 | 35 | 19469
[14:49:57] 2.050 | 34113 | 43289 | 37 | 19446
[14:49:57] 2.100 | 35380 | 36542 | 42 | 19470
[14:49:57] 2.150 | 37074 | 43893 | 30 | 19503
[14:49:57] 2.200 | 31261 | 40217 | 35 | 19481
[14:49:57] 2.250 | 35154 | 38280 | 33 | 19502
[14:49:57] 2.300 | 37825 | 37550 | 37 | 19491
[14:49:57] 2.350 | 37135 | 37768 | 41 | 19476
[14:49:57] 2.400 | 34739 | 42902 | 41 | 19469
[14:49:57] 2.450 | 34700 | 34332 | 37 | 19490
[14:49:57] 2.500 | 35524 | 37305 | 36 | 19486
[14:49:57] ✅ Baseline complete. Starting main recording for 10 seconds...
[14:49:57] 2.550 | 36342 | 35078 | 36 | 19499
[14:49:57] 0.050 | 38754 | 39473 | 33 | 19502
[14:49:57] 0.100 | 37596 | 39279 | 35 | 19502
[14:49:57] 0.150 | 32296 | 33918 | 35 | 19497
[14:49:57] 0.200 | 35892 | 37002 | 36 | 19498
[14:49:57] 0.250 | 35123 | 41760 | 37 | 19487
[14:49:57] 0.300 | 41378 | 38497 | 44 | 19451
[14:49:57] 0.350 | 33636 | 40396 | 34 | 19492
[14:49:57] 0.400 | 33254 | 39929 | 39 | 19488
[14:49:57] 0.450 | 35668 | 40606 | 43 | 19481
[14:49:58] 0.500 | 35320 | 34014 | 39 | 19503
[14:49:58] 0.550 | 35444 | 36192 | 36 | 19484
[14:49:58] 0.600 | 35275 | 34870 | 38 | 19483
[14:49:58] 0.650 | 35150 | 41248 | 36 | 19508
[14:49:58] 0.700 | 33893 | 37042 | 38 | 19501
