timestamped_line
[17:52:05] ▶ Starting baseline phase for 2.5 seconds...
[17:52:05] t (s) | A | B | C | D
[17:52:05] 0.050 | 33993 | 39736 | 5 | 43276
[17:52:05] 0.100 | 39096 | 34680 | 14 | 43279
[17:52:05] 0.150 | 37644 | 40406 | 11 | 43277
[17:52:05] 0.200 | 37004 | 37261 | 13 | 43287
[17:52:05] 0.250 | 34312 | 36661 | 9 | 43255
[17:52:05] 0.300 | 36829 | 34766 | 10 | 43244
[17:52:05] 0.350 | 40604 | 35734 | 7 | 43263
[17:52:05] 0.400 | 36882 | 39620 | 9 | 43237
[17:52:05] 0.450 | 37723 | 34899 | 10 | 43255
[17:52:05] 0.500 | 41813 | 34144 | 13 | 43236
[17:52:05] 0.550 | 39787 | 37796 | 7 | 43233
[17:52:05] 0.600 | 37800 | 37013 | 12 | 43284
[17:52:05] 0.650 | 38184 | 37231 | 9 | 43266
[17:52:05] 0.700 | 39129 | 35613 | 13 | 43260
[17:52:05] 0.750 | 35418 | 39349 | 6 | 43255
[17:52:05] 0.800 | 39915 | 37584 | 10 | 43299
[17:52:05] 0.850 | 40804 | 39766 | 8 | 43304
[17:52:05] 0.900 | 38686 | 34994 | 8 | 43347
[17:52:05] 0.950 | 37765 | 33472 | 11 | 43355
[17:52:06] 1.000 | 42487 | 32466 | 12 | 43373
[17:52:06] 1.050 | 34152 | 39974 | 11 | 43412
[17:52:06] 1.100 | 35394 | 36705 | 14 | 43403
[17:52:06] 1.150 | 41562 | 34933 | 7 | 43416
[17:52:06] 1.200 | 35705 | 30818 | 14 | 43416
[17:52:06] 1.250 | 38640 | 40441 | 10 | 43444
[17:52:06] 1.300 | 38034 | 34315 | 10 | 43465
[17:52:06] 1.350 | 34228 | 38555 | 7 | 43453
[17:52:06] 1.400 | 37442 | 34849 | 12 | 43436
[17:52:06] 1.450 | 39229 | 38255 | 8 | 43457
[17:52:06] 1.500 | 39107 | 34998 | 13 | 43460
[17:52:06] 1.550 | 38803 | 34395 | 12 | 43426
[17:52:06] 1.600 | 35373 | 38887 | 7 | 43418
[17:52:06] 1.650 | 38934 | 34648 | 13 | 43423
[17:52:06] 1.700 | 35421 | 34005 | 14 | 43436
[17:52:06] 1.750 | 38473 | 35050 | 9 | 43450
[17:52:06] 1.800 | 34870 | 38922 | 9 | 43463
[17:52:06] 1.850 | 40596 | 37421 | 4 | 43448
[17:52:06] 1.900 | 38214 | 34391 | 9 | 43471
[17:52:06] 1.950 | 38173 | 43165 | 9 | 43405
[17:52:07] 2.000 | 34293 | 37472 | 10 | 43401
[17:52:07] 2.050 | 36744 | 36634 | 10 | 43409
[17:52:07] 2.100 | 36335 | 38551 | 10 | 43399
[17:52:07] 2.150 | 37555 | 36360 | 9 | 43406
[17:52:07] 2.200 | 40053 | 33484 | 13 | 43419
[17:52:07] 2.250 | 35235 | 36917 | 8 | 43436
[17:52:07] 2.300 | 34364 | 33887 | 8 | 43454
[17:52:07] 2.350 | 36163 | 38906 | 10 | 43475
[17:52:07] 2.400 | 34283 | 35868 | 10 | 43467
[17:52:07] 2.450 | 40544 | 34847 | 11 | 43492
[17:52:07] 2.500 | 39220 | 38257 | 10 | 43472
[17:52:07] ✅ Baseline complete. Starting main recording for 10 seconds...
[17:52:07] 2.550 | 34211 | 35883 | 10 | 43494
[17:52:07] 0.050 | 35519 | 36778 | 10 | 43497
[17:52:07] 0.100 | 36396 | 40284 | 10 | 43474
[17:52:07] 0.150 | 37504 | 41150 | 16 | 43484
[17:52:07] 0.200 | 38904 | 38498 | 11 | 43474
[17:52:07] 0.250 | 36304 | 36241 | 11 | 43459
[17:52:07] 0.300 | 33893 | 36978 | 9 | 43443
[17:52:07] 0.350 | 34622 | 36369 | 11 | 43433
[17:52:07] 0.400 | 31826 | 33691 | 7 | 43416
[17:52:08] 0.450 | 36727 | 40767 | 11 | 43394
[17:52:08] 0.500 | 40903 | 38780 | 10 | 43406
[17:52:08] 0.550 | 35889 | 39460 | 12 | 43406
[17:52:08] 0.600 | 35516 | 37647 | 10 | 43425
[17:52:08] 0.650 | 34231 | 35747 | 10 | 43405
[17:52:08] 0.700 | 35733 | 39797 | 13 | 43410
[17:52:08] 0.750 | 36330 | 37130 | 8 | 43399
[17:52:08] 0.800 | 36566 | 36821 | 6 | 43397
[17:52:08] 0.850 | 36265 | 34687 | 7 | 43394
[17:52:08] 0.900 | 39690 | 37029 | 12 | 43367
[17:52:08] 0.950 | 34392 | 33671 | 9 | 43342
[17:52:08] 1.000 | 35468 | 38699 | 6 | 43319
[17:52:08] 1.050 | 37135 | 41742 | 11 | 43310
[17:52:08] 1.100 | 41506 | 36502 | 10 | 43290
[17:52:08] 1.150 | 36676 | 39459 | 9 | 43272
[17:52:08] 1.200 | 38297 | 36575 | 9 | 43248
[17:52:08] 1.250 | 38657 | 37883 | 11 | 43225
[17:52:08] 1.300 | 36067 | 35974 | 6 | 43266
[17:52:08] 1.350 | 37943 | 40684 | 11 | 43303
[17:52:08] 1.400 | 35592 | 35765 | 9 | 43337
[17:52:09] 1.450 | 41867 | 35890 | 9 | 43340
[17:52:09] 1.500 | 40844 | 39431 | 9 | 43297
[17:52:09] 1.550 | 38578 | 38533 | 6 | 43286
[17:52:09] 1.600 | 34743 | 44864 | 9 | 43277
[17:52:09] 1.650 | 35601 | 38707 | 8 | 43309
[17:52:09] 1.700 | 38362 | 43359 | 11 | 43315
[17:52:09] 1.750 | 36435 | 35283 | 9 | 43348
[17:52:09] 1.800 | 34174 | 35123 | 9 | 43368
[17:52:09] 1.850 | 38592 | 38987 | 12 | 43349
[17:52:09] 1.900 | 40098 | 40052 | 11 | 43378
[17:52:09] 1.950 | 37252 | 39031 | 11 | 43385
[17:52:09] 2.000 | 37943 | 36654 | 9 | 43395
[17:52:09] 2.050 | 37455 | 36009 | 6 | 43404
[17:52:09] 2.100 | 35727 | 36840 | 4 | 43389
[17:52:09] 2.150 | 32330 | 33698 | 8 | 43368
[17:52:09] 2.200 | 37278 | 35442 | 3 | 43327
[17:52:09] 2.250 | 36958 | 40547 | 7 | 43365
[17:52:09] 2.300 | 41731 | 32613 | 10 | 43372
[17:52:09] 2.350 | 34375 | 35240 | 9 | 43381
[17:52:09] 2.400 | 35881 | 40164 | 10 | 43412
[17:52:10] 2.450 | 38250 | 39523 | 7 | 43404
