timestamped_line
[18:03:49] ▶ Starting baseline phase for 2.5 seconds...
[18:03:49] t (s) | A | B | C | D
[18:03:49] 0.050 | 38064 | 39415 | 5 | 26824
[18:03:50] 0.100 | 34421 | 36133 | 6 | 26854
[18:03:50] 0.150 | 34830 | 39920 | 11 | 26867
[18:03:50] 0.200 | 35175 | 36643 | 10 | 26863
[18:03:50] 0.250 | 35569 | 36701 | 10 | 26893
[18:03:50] 0.300 | 34175 | 36011 | 12 | 26893
[18:03:50] 0.350 | 34788 | 38942 | 8 | 26882
[18:03:50] 0.400 | 33429 | 35236 | 12 | 26885
[18:03:50] 0.450 | 33253 | 39693 | 7 | 26816
[18:03:50] 0.500 | 32558 | 37883 | 8 | 26800
[18:03:50] 0.550 | 29521 | 35869 | 12 | 26810
[18:03:50] 0.600 | 34525 | 39092 | 12 | 26820
[18:03:50] 0.650 | 32433 | 37726 | 10 | 26836
[18:03:50] 0.700 | 34653 | 37171 | 9 | 26836
[18:03:50] 0.750 | 34788 | 36868 | 10 | 26825
[18:03:50] 0.800 | 37435 | 35459 | 14 | 26853
[18:03:50] 0.850 | 32529 | 38076 | 7 | 26835
[18:03:50] 0.900 | 34927 | 40018 | 8 | 26837
[18:03:50] 0.950 | 34404 | 38016 | 6 | 26860
[18:03:50] 1.000 | 41148 | 35767 | 11 | 26844
[18:03:50] 1.050 | 35052 | 38723 | 9 | 26842
[18:03:51] 1.100 | 35366 | 34842 | 6 | 26830
[18:03:51] 1.150 | 34475 | 38920 | 8 | 26849
[18:03:51] 1.200 | 34117 | 38138 | 11 | 26886
[18:03:51] 1.250 | 36354 | 32837 | 6 | 26920
[18:03:51] 1.300 | 33462 | 35646 | 7 | 26925
[18:03:51] 1.350 | 39539 | 35529 | 7 | 26920
[18:03:51] 1.400 | 32945 | 36998 | 9 | 26929
[18:03:51] 1.450 | 37477 | 36051 | 10 | 26932
[18:03:51] 1.500 | 39141 | 34998 | 6 | 26925
[18:03:51] 1.550 | 33412 | 37481 | 16 | 26919
[18:03:51] 1.600 | 34775 | 38934 | 11 | 26915
[18:03:51] 1.650 | 31615 | 35241 | 8 | 26932
[18:03:51] 1.700 | 38250 | 38118 | 9 | 26912
[18:03:51] 1.750 | 37288 | 38354 | 9 | 26918
[18:03:51] 1.800 | 35617 | 33758 | 9 | 26873
[18:03:51] 1.850 | 37250 | 36061 | 9 | 26915
[18:03:51] 1.900 | 34517 | 40127 | 14 | 26910
[18:03:51] 1.950 | 32136 | 34733 | 9 | 26899
[18:03:51] 2.000 | 33983 | 36746 | 10 | 26890
[18:03:51] 2.050 | 36837 | 40878 | 9 | 26880
[18:03:52] 2.100 | 33243 | 38333 | 9 | 26879
[18:03:52] 2.150 | 36124 | 34056 | 10 | 26858
[18:03:52] 2.200 | 35013 | 34244 | 7 | 26845
[18:03:52] 2.250 | 33743 | 33877 | 9 | 26830
[18:03:52] 2.300 | 30925 | 37992 | 12 | 26830
[18:03:52] 2.350 | 37589 | 36028 | 10 | 26846
[18:03:52] 2.400 | 31887 | 38741 | 11 | 26812
[18:03:52] 2.450 | 37428 | 34911 | 11 | 26820
[18:03:52] 2.500 | 34901 | 33848 | 11 | 26842
[18:03:52] ✅ Baseline complete. Starting main recording for 10 seconds...
[18:03:52] 2.550 | 32022 | 36324 | 8 | 26790
[18:03:52] 0.050 | 35823 | 31263 | 5 | 26767
[18:03:52] 0.100 | 37265 | 32429 | 9 | 26775
[18:03:52] 0.150 | 31854 | 36434 | 12 | 26755
[18:03:52] 0.200 | 36761 | 33770 | 8 | 26755
[18:03:52] 0.250 | 34504 | 35152 | 9 | 26771
[18:03:52] 0.300 | 32366 | 39217 | 11 | 26731
[18:03:52] 0.350 | 33816 | 33980 | 10 | 26734
[18:03:52] 0.400 | 36247 | 33975 | 8 | 26756
[18:03:52] 0.450 | 30267 | 35105 | 8 | 26760
[18:03:52] 0.500 | 34039 | 33795 | 8 | 26740
[18:03:53] 0.550 | 39173 | 35942 | 8 | 26735
[18:03:53] 0.600 | 33521 | 38407 | 7 | 26736
[18:03:53] 0.650 | 34056 | 37199 | 9 | 26753
[18:03:53] 0.700 | 33386 | 34225 | 12 | 26727
[18:03:53] 0.750 | 29900 | 33808 | 12 | 26712
[18:03:53] 0.800 | 34353 | 38528 | 10 | 26728
[18:03:53] 0.850 | 34610 | 35930 | 6 | 26723
[18:03:53] 0.900 | 32317 | 38877 | 10 | 26707
[18:03:53] 0.950 | 30481 | 37079 | 7 | 26720
[18:03:53] 1.000 | 33991 | 44765 | 13 | 26709
[18:03:53] 1.050 | 36281 | 35872 | 13 | 26731
[18:03:53] 1.100 | 34229 | 38816 | 9 | 26734
[18:03:53] 1.150 | 33457 | 36883 | 12 | 26739
[18:03:53] 1.200 | 32303 | 34367 | 8 | 26753
[18:03:53] 1.250 | 32092 | 37087 | 11 | 26770
[18:03:53] 1.300 | 35530 | 35866 | 12 | 26761
[18:03:53] 1.350 | 39826 | 42659 | 8 | 26772
[18:03:53] 1.400 | 34807 | 38450 | 8 | 26788
[18:03:53] 1.450 | 32832 | 37923 | 11 | 26813
[18:03:53] 1.500 | 31116 | 35923 | 8 | 26813
[18:03:54] 1.550 | 35622 | 34081 | 8 | 26822
[18:03:54] 1.600 | 37010 | 39493 | 12 | 26813
[18:03:54] 1.650 | 35148 | 38038 | 9 | 26804
[18:03:54] 1.700 | 33926 | 36748 | 11 | 26814
[18:03:54] 1.750 | 38568 | 40135 | 8 | 26830
[18:03:54] 1.800 | 36966 | 36384 | 13 | 26835
[18:03:54] 1.850 | 36522 | 42323 | 9 | 26832
