timestamped_line
[16:09:50] ▶ Starting baseline phase for 2.5 seconds...
[16:09:50] t (s) | A | B | C | D
[16:09:50] 0.051 | 35250 | 35503 | 51 | 44498
[16:09:50] 0.101 | 33814 | 33505 | 67 | 44483
[16:09:50] 0.151 | 31105 | 35618 | 63 | 44476
[16:09:50] 0.201 | 38452 | 32967 | 69 | 44449
[16:09:50] 0.251 | 36882 | 33163 | 54 | 44438
[16:09:50] 0.301 | 35678 | 30478 | 65 | 44480
[16:09:50] 0.351 | 33047 | 32083 | 67 | 44439
[16:09:51] 0.401 | 28429 | 31676 | 66 | 44414
[16:09:51] 0.451 | 32669 | 28220 | 68 | 44408
[16:09:51] 0.501 | 33180 | 31425 | 60 | 44383
[16:09:51] 0.551 | 32887 | 28724 | 63 | 44346
[16:09:51] 0.601 | 30783 | 33653 | 65 | 44328
[16:09:51] 0.651 | 36483 | 31225 | 58 | 44356
[16:09:51] 0.701 | 35834 | 29729 | 62 | 44367
[16:09:51] 0.751 | 31545 | 34911 | 66 | 44322
[16:09:51] 0.801 | 27848 | 31676 | 78 | 44343
[16:09:51] 0.851 | 35665 | 31969 | 48 | 44321
[16:09:51] 0.901 | 34966 | 35802 | 64 | 44328
[16:09:51] 0.951 | 29462 | 29105 | 60 | 44342
[16:09:51] 1.001 | 31918 | 38126 | 65 | 44343
[16:09:51] 1.051 | 31555 | 28981 | 61 | 44302
[16:09:51] 1.101 | 33771 | 28893 | 56 | 44328
[16:09:51] 1.151 | 32946 | 32179 | 56 | 44317
[16:09:51] 1.201 | 31975 | 32095 | 60 | 44304
[16:09:51] 1.251 | 28185 | 38083 | 61 | 44314
[16:09:51] 1.301 | 28500 | 36201 | 58 | 44314
[16:09:51] 1.351 | 31259 | 31973 | 65 | 44333
[16:09:52] 1.401 | 33659 | 31788 | 61 | 44340
[16:09:52] 1.451 | 34901 | 35842 | 75 | 44345
[16:09:52] 1.501 | 38301 | 35371 | 57 | 44385
[16:09:52] 1.551 | 32800 | 31574 | 61 | 44449
[16:09:52] 1.601 | 30332 | 33098 | 68 | 44426
[16:09:52] 1.651 | 31536 | 36540 | 64 | 44421
[16:09:52] 1.701 | 31499 | 34142 | 53 | 44425
[16:09:52] 1.751 | 37511 | 34934 | 56 | 44447
[16:09:52] 1.801 | 36237 | 30350 | 58 | 44439
[16:09:52] 1.851 | 33874 | 29468 | 72 | 44461
[16:09:52] 1.901 | 34965 | 33709 | 68 | 44466
[16:09:52] 1.951 | 31816 | 35415 | 61 | 44469
[16:09:52] 2.001 | 36178 | 32265 | 58 | 44488
[16:09:52] 2.051 | 33302 | 32868 | 66 | 44472
[16:09:52] 2.101 | 33718 | 34748 | 70 | 44496
[16:09:52] 2.151 | 34572 | 36403 | 64 | 44503
[16:09:52] 2.201 | 35925 | 34604 | 72 | 44515
[16:09:52] 2.251 | 35801 | 32734 | 66 | 44482
[16:09:52] 2.301 | 34007 | 34090 | 52 | 44502
[16:09:52] 2.351 | 30403 | 34407 | 80 | 44515
[16:09:53] 2.401 | 32796 | 32407 | 54 | 44529
[16:09:53] 2.451 | 34484 | 34437 | 59 | 44533
[16:09:53] ✅ Baseline complete. Starting main recording for 10 seconds...
[16:09:53] 2.501 | 32095 | 35003 | 48 | 44540
[16:09:53] 0.050 | 35618 | 35481 | 61 | 44502
[16:09:53] 0.100 | 30669 | 32011 | 51 | 44527
