timestamped_line
[11:25:59] ▶ Starting baseline phase for 2.5 seconds...
[11:25:59] t (s) | A | B | C | D
[11:25:59] 0.050 | 33471 | 33846 | 73 | 34148
[11:25:59] 0.100 | 34121 | 34107 | 95 | 34140
[11:25:59] 0.150 | 33706 | 31315 | 73 | 34134
[11:25:59] 0.200 | 31983 | 35363 | 84 | 34181
[11:25:59] 0.250 | 33878 | 34698 | 67 | 34133
[11:25:59] 0.300 | 31372 | 34841 | 68 | 34114
[11:25:59] 0.350 | 32060 | 30920 | 88 | 34122
[11:25:59] 0.400 | 35284 | 34154 | 75 | 34121
[11:25:59] 0.450 | 35128 | 28052 | 70 | 34136
[11:25:59] 0.500 | 32476 | 29675 | 56 | 34143
[11:25:59] 0.550 | 30571 | 32408 | 73 | 34093
[11:25:59] 0.600 | 35603 | 33996 | 67 | 34086
[11:25:59] 0.650 | 34795 | 34086 | 93 | 34070
[11:25:59] 0.700 | 32783 | 30954 | 75 | 34103
[11:25:59] 0.750 | 34123 | 36403 | 89 | 34204
[11:26:00] 0.800 | 32023 | 32367 | 74 | 34182
[11:26:00] 0.850 | 32267 | 31080 | 87 | 34187
[11:26:00] 0.900 | 31522 | 33477 | 57 | 34197
[11:26:00] 0.950 | 33611 | 33611 | 63 | 34276
[11:26:00] 1.000 | 33831 | 34046 | 78 | 34342
[11:26:00] 1.050 | 30816 | 32599 | 83 | 34312
[11:26:00] 1.100 | 28199 | 36553 | 90 | 34371
[11:26:00] 1.150 | 27924 | 31187 | 76 | 34355
[11:26:00] 1.200 | 35976 | 28325 | 71 | 34349
[11:26:00] 1.250 | 30882 | 33602 | 93 | 34325
[11:26:00] 1.300 | 32978 | 31844 | 87 | 34270
[11:26:00] 1.350 | 29460 | 30806 | 76 | 34270
[11:26:00] 1.400 | 28897 | 40585 | 84 | 34348
[11:26:00] 1.450 | 32426 | 31585 | 53 | 34339
[11:26:00] 1.500 | 35527 | 28995 | 76 | 34326
[11:26:00] 1.550 | 31886 | 30047 | 72 | 34308
[11:26:00] 1.600 | 30588 | 31327 | 64 | 34356
[11:26:00] 1.650 | 40017 | 31672 | 76 | 34359
[11:26:00] 1.700 | 32666 | 30472 | 84 | 34347
[11:26:00] 1.750 | 30640 | 36579 | 77 | 34294
[11:26:01] 1.800 | 33058 | 33191 | 102 | 34286
[11:26:01] 1.850 | 34335 | 35341 | 63 | 34323
[11:26:01] 1.900 | 32787 | 37497 | 74 | 34381
