timestamped_line
[15:12:29] ▶ Starting baseline phase for 2.5 seconds...
[15:12:29] t (s) | A | B | C | D
[15:12:29] 0.050 | 38170 | 44007 | 36 | 25038
[15:12:29] 0.100 | 32794 | 32548 | 32 | 25009
[15:12:29] 0.150 | 37078 | 36656 | 41 | 24958
[15:12:29] 0.200 | 34883 | 38717 | 36 | 24944
[15:12:29] 0.250 | 40155 | 39480 | 38 | 24923
[15:12:29] 0.300 | 37532 | 43003 | 38 | 25021
[15:12:29] 0.350 | 39902 | 37269 | 34 | 24968
[15:12:29] 0.400 | 34617 | 38137 | 39 | 24962
[15:12:29] 0.450 | 33528 | 39058 | 39 | 24931
[15:12:29] 0.500 | 32731 | 34938 | 35 | 24940
[15:12:29] 0.550 | 34458 | 34334 | 40 | 24899
[15:12:29] 0.600 | 33849 | 39523 | 30 | 24887
[15:12:29] 0.650 | 34464 | 36287 | 33 | 24839
[15:12:29] 0.700 | 32264 | 35837 | 36 | 24815
[15:12:29] 0.750 | 37618 | 41618 | 41 | 24765
[15:12:29] 0.800 | 37609 | 35978 | 31 | 24770
[15:12:29] 0.850 | 37564 | 42647 | 34 | 24827
[15:12:29] 0.900 | 40699 | 39259 | 38 | 24867
[15:12:29] 0.950 | 34890 | 38022 | 40 | 24885
[15:12:29] 1.000 | 35321 | 32973 | 38 | 24896
[15:12:30] 1.050 | 36926 | 36163 | 41 | 24900
[15:12:30] 1.100 | 36846 | 38626 | 37 | 24907
[15:12:30] 1.150 | 32954 | 38186 | 35 | 24927
[15:12:30] 1.200 | 38409 | 35215 | 33 | 24904
[15:12:30] 1.250 | 42559 | 36402 | 39 | 24891
[15:12:30] 1.300 | 34816 | 40758 | 41 | 24898
[15:12:30] 1.350 | 40620 | 37078 | 42 | 24952
[15:12:30] 1.400 | 36891 | 40858 | 41 | 24940
[15:12:30] 1.450 | 35978 | 39466 | 35 | 24951
[15:12:30] 1.500 | 35255 | 35420 | 38 | 25006
[15:12:30] 1.550 | 35311 | 32243 | 37 | 24998
[15:12:30] 1.600 | 36652 | 39670 | 41 | 24991
[15:12:30] 1.650 | 38401 | 36774 | 42 | 24947
[15:12:30] 1.700 | 36254 | 36788 | 40 | 24985
[15:12:30] 1.750 | 38756 | 34993 | 35 | 25046
[15:12:30] 1.800 | 40332 | 38160 | 42 | 25089
[15:12:30] 1.850 | 34494 | 31878 | 36 | 25100
[15:12:30] 1.900 | 33482 | 40845 | 36 | 25102
[15:12:30] 1.950 | 33285 | 37361 | 35 | 25069
[15:12:30] 2.000 | 34918 | 38985 | 37 | 25085
[15:12:31] 2.050 | 30154 | 37545 | 40 | 25092
[15:12:31] 2.100 | 35011 | 35540 | 34 | 25067
[15:12:31] 2.150 | 37123 | 47078 | 41 | 25039
[15:12:31] 2.200 | 36554 | 35727 | 34 | 25020
[15:12:31] 2.250 | 35095 | 38780 | 37 | 24949
[15:12:31] 2.300 | 39196 | 41925 | 43 | 24957
[15:12:31] 2.350 | 35092 | 38940 | 42 | 24979
[15:12:31] 2.400 | 35938 | 39403 | 41 | 25017
[15:12:31] 2.450 | 39376 | 43457 | 42 | 25152
[15:12:31] 2.500 | 35829 | 36790 | 38 | 25142
[15:12:31] ✅ Baseline complete. Starting main recording for 10 seconds...
[15:12:31] 2.550 | 35332 | 35773 | 42 | 25083
[15:12:31] 0.050 | 33846 | 41033 | 40 | 25088
[15:12:31] 0.100 | 35463 | 37069 | 39 | 25118
[15:12:31] 0.150 | 36917 | 38881 | 44 | 25122
[15:12:31] 0.200 | 35415 | 39161 | 32 | 25110
[15:12:31] 0.250 | 33555 | 33418 | 38 | 25131
[15:12:31] 0.300 | 33511 | 39643 | 32 | 25170
[15:12:31] 0.350 | 32203 | 36630 | 35 | 25068
[15:12:31] 0.400 | 31726 | 36505 | 43 | 25020
[15:12:31] 0.450 | 33922 | 37168 | 42 | 25053
[15:12:32] 0.500 | 32018 | 37342 | 43 | 25073
[15:12:32] 0.550 | 39007 | 36136 | 41 | 25071
[15:12:32] 0.600 | 36829 | 37156 | 39 | 25023
[15:12:32] 0.650 | 36772 | 35537 | 39 | 25035
[15:12:32] 0.700 | 41007 | 40474 | 42 | 25025
[15:12:32] 0.750 | 36895 | 37052 | 39 | 25000
[15:12:32] 0.800 | 34984 | 38439 | 33 | 25017
[15:12:32] 0.850 | 38572 | 38644 | 39 | 25019
[15:12:32] 0.900 | 41322 | 48695 | 44 | 25014
[15:12:32] 0.950 | 36768 | 38560 | 45 | 25015
[15:12:32] 1.000 | 35158 | 42767 | 40 | 24963
[15:12:32] 1.050 | 41348 | 39821 | 47 | 24975
[15:12:32] 1.100 | 37613 | 38245 | 47 | 24945
[15:12:32] 1.150 | 35225 | 38311 | 34 | 24959
[15:12:32] 1.200 | 32667 | 42234 | 48 | 25009
[15:12:32] 1.250 | 32333 | 34606 | 46 | 25005
[15:12:32] 1.300 | 35086 | 39856 | 43 | 25007
[15:12:32] 1.350 | 34235 | 32900 | 43 | 25025
[15:12:32] 1.400 | 42343 | 37338 | 38 | 25021
[15:12:32] 1.450 | 40769 | 36786 | 45 | 25100
[15:12:33] 1.500 | 38304 | 37760 | 50 | 25123
[15:12:33] 1.550 | 37656 | 40865 | 32 | 25114
[15:12:33] 1.600 | 34437 | 39987 | 39 | 25091
[15:12:33] 1.650 | 35930 | 37100 | 39 | 25127
[15:12:33] 1.700 | 32593 | 37708 | 38 | 25114
[15:12:33] 1.750 | 38714 | 42483 | 44 | 25116
[15:12:33] 1.800 | 33564 | 35002 | 45 | 25128
[15:12:33] 1.850 | 36185 | 34431 | 43 | 25136
[15:12:33] 1.900 | 35832 | 40115 | 48 | 25126
[15:12:33] 1.950 | 41139 | 44042 | 40 | 25140
[15:12:33] 2.000 | 38813 | 40842 | 38 | 25131
[15:12:33] 2.050 | 34812 | 36812 | 39 | 25144
[15:12:33] 2.100 | 39086 | 41644 | 46 | 25092
[15:12:33] 2.150 | 34134 | 41161 | 36 | 25088
[15:12:33] 2.200 | 34075 | 38007 | 39 | 25071
[15:12:33] 2.250 | 34570 | 35213 | 37 | 25120
[15:12:33] 2.300 | 37969 | 39827 | 42 | 25131
[15:12:33] 2.350 | 36345 | 42681 | 37 | 25164
[15:12:33] 2.400 | 40525 | 38454 | 41 | 25132
[15:12:33] 2.450 | 39358 | 39221 | 37 | 25138
[15:12:34] 2.500 | 39879 | 36665 | 38 | 25040
[15:12:34] 2.550 | 38325 | 35364 | 44 | 25072
[15:12:34] 2.600 | 34691 | 36121 | 41 | 25092
[15:12:34] 2.650 | 39496 | 37270 | 43 | 25126
[15:12:34] 2.700 | 38511 | 38340 | 37 | 25118
[15:12:34] 2.750 | 39103 | 39006 | 33 | 25132
[15:12:34] 2.800 | 34250 | 39996 | 44 | 25119
[15:12:34] 2.850 | 35736 | 35155 | 39 | 25124
[15:12:34] 2.900 | 37982 | 39970 | 43 | 25142
[15:12:34] 2.950 | 35399 | 40155 | 44 | 25147
[15:12:34] 3.000 | 39413 | 35494 | 43 | 25150
[15:12:34] 3.050 | 39602 | 43511 | 41 | 25198
[15:12:34] 3.100 | 36213 | 38392 | 40 | 25221
[15:12:34] 3.150 | 36631 | 40302 | 41 | 25227
[15:12:34] 3.200 | 36786 | 39595 | 42 | 25195
[15:12:34] 3.250 | 40093 | 40184 | 35 | 25196
[15:12:34] 3.300 | 37815 | 37647 | 39 | 25200
[15:12:34] 3.350 | 37758 | 34912 | 37 | 25186
[15:12:34] 3.400 | 35867 | 42239 | 36 | 25154
[15:12:34] 3.450 | 41064 | 37002 | 35 | 25132
[15:12:35] 3.500 | 40442 | 42752 | 48 | 25113
[15:12:35] 3.550 | 31989 | 35762 | 46 | 25128
[15:12:35] 3.600 | 38402 | 40774 | 40 | 25128
[15:12:35] 3.650 | 36204 | 42073 | 34 | 25166
[15:12:35] 3.700 | 41979 | 36472 | 30 | 25173
[15:12:35] 3.750 | 39012 | 36368 | 35 | 25203
[15:12:35] 3.800 | 34592 | 40341 | 43 | 25202
[15:12:35] 3.850 | 37477 | 40318 | 37 | 25210
[15:12:35] 3.900 | 36137 | 34939 | 47 | 25200
[15:12:35] 3.950 | 35965 | 35974 | 39 | 25202
[15:12:35] 4.000 | 38926 | 40101 | 33 | 25214
[15:12:35] 4.050 | 39638 | 39252 | 39 | 25243
[15:12:35] 4.100 | 38495 | 39755 | 37 | 25220
[15:12:35] 4.150 | 38877 | 40416 | 33 | 25245
[15:12:35] 4.200 | 34368 | 34135 | 46 | 25259
[15:12:35] 4.250 | 31398 | 37920 | 38 | 25250
[15:12:35] 4.300 | 32033 | 33846 | 45 | 25259
[15:12:35] 4.350 | 38446 | 36952 | 39 | 25241
[15:12:35] 4.400 | 37547 | 37843 | 36 | 25240
[15:12:35] 4.450 | 37787 | 40959 | 40 | 25230
[15:12:36] 4.500 | 39113 | 41412 | 39 | 25219
[15:12:36] 4.550 | 39499 | 38318 | 39 | 25214
[15:12:36] 4.600 | 39780 | 37832 | 38 | 25250
[15:12:36] 4.650 | 39503 | 41775 | 40 | 25259
[15:12:36] 4.700 | 36587 | 38312 | 44 | 25254
[15:12:36] 4.750 | 37894 | 44302 | 39 | 25263
[15:12:36] 4.800 | 34236 | 38429 | 42 | 25250
[15:12:36] 4.850 | 33164 | 37130 | 41 | 25251
[15:12:36] 4.900 | 40176 | 39671 | 49 | 25294
[15:12:36] 4.950 | 38754 | 39428 | 35 | 25268
[15:12:36] 5.000 | 34747 | 35664 | 40 | 25276
[15:12:36] 5.050 | 35106 | 38190 | 38 | 25272
[15:12:36] 5.100 | 37150 | 39643 | 34 | 25291
[15:12:36] 5.150 | 36600 | 30934 | 45 | 25284
[15:12:36] 5.200 | 38860 | 38124 | 45 | 25286
[15:12:36] 5.250 | 36330 | 33540 | 36 | 25266
[15:12:36] 5.300 | 38714 | 36142 | 35 | 25278
[15:12:36] 5.350 | 35909 | 39543 | 40 | 25282
[15:12:36] 5.400 | 33159 | 40120 | 44 | 25248
[15:12:36] 5.450 | 35309 | 34896 | 33 | 25192
[15:12:37] 5.500 | 35318 | 35880 | 35 | 25230
[15:12:37] 5.550 | 34869 | 39344 | 36 | 25253
[15:12:37] 5.600 | 34798 | 42072 | 37 | 25237
[15:12:37] 5.650 | 41979 | 36101 | 41 | 25236
[15:12:37] 5.700 | 36745 | 35898 | 43 | 25196
[15:12:37] 5.750 | 42149 | 38869 | 37 | 25204
[15:12:37] 5.800 | 36260 | 35857 | 34 | 25175
