timestamped_line
[17:55:11] ▶ Starting baseline phase for 2.5 seconds...
[17:55:11] t (s) | A | B | C | D
[17:55:11] 0.050 | 33611 | 36342 | 10 | 25272
[17:55:11] 0.100 | 33465 | 36445 | 9 | 25268
[17:55:11] 0.150 | 33226 | 35525 | 9 | 25272
[17:55:11] 0.200 | 37622 | 36602 | 5 | 25270
[17:55:11] 0.250 | 32484 | 36130 | 9 | 25280
[17:55:11] 0.300 | 35361 | 32115 | 8 | 25278
[17:55:11] 0.350 | 29108 | 31695 | 7 | 25266
[17:55:11] 0.400 | 36104 | 32538 | 8 | 25269
[17:55:11] 0.450 | 31502 | 40330 | 7 | 25272
[17:55:12] 0.500 | 35445 | 36507 | 8 | 25265
[17:55:12] 0.550 | 33622 | 36262 | 8 | 25281
[17:55:12] 0.600 | 35027 | 34806 | 7 | 25290
[17:55:12] 0.650 | 36899 | 33619 | 6 | 25280
[17:55:12] 0.700 | 36031 | 36749 | 9 | 25291
[17:55:12] 0.750 | 31063 | 35229 | 7 | 25282
[17:55:12] 0.800 | 36719 | 31964 | 6 | 25254
[17:55:12] 0.850 | 35434 | 35120 | 6 | 25250
[17:55:12] 0.900 | 35579 | 34171 | 6 | 25272
[17:55:12] 0.950 | 33843 | 38990 | 8 | 25235
[17:55:12] 1.000 | 34038 | 36047 | 7 | 25240
[17:55:12] 1.050 | 33560 | 36058 | 9 | 25237
[17:55:12] 1.100 | 37547 | 40335 | 6 | 25214
[17:55:12] 1.150 | 40206 | 37852 | 7 | 25206
[17:55:12] 1.200 | 30746 | 32784 | 12 | 25218
[17:55:12] 1.250 | 31148 | 36284 | 5 | 25190
[17:55:12] 1.300 | 36344 | 39919 | 4 | 25224
[17:55:12] 1.350 | 33341 | 33719 | 9 | 25206
[17:55:12] 1.400 | 33727 | 31670 | 10 | 25226
[17:55:12] 1.450 | 36645 | 33644 | 7 | 25208
[17:55:13] 1.500 | 35818 | 33471 | 5 | 25210
[17:55:13] 1.550 | 31676 | 33442 | 7 | 25190
[17:55:13] 1.600 | 36002 | 34475 | 12 | 25219
[17:55:13] 1.650 | 32040 | 42089 | 11 | 25230
[17:55:13] 1.700 | 31150 | 36814 | 9 | 25236
[17:55:13] 1.750 | 35134 | 35095 | 11 | 25222
[17:55:13] 1.800 | 37820 | 35863 | 8 | 25200
[17:55:13] 1.850 | 35574 | 34401 | 6 | 25259
[17:55:13] 1.900 | 34120 | 35168 | 9 | 25211
[17:55:13] 1.950 | 33674 | 34328 | 7 | 25238
[17:55:13] 2.000 | 35717 | 31879 | 6 | 25242
[17:55:13] 2.050 | 35001 | 35835 | 5 | 25236
[17:55:13] 2.100 | 35644 | 36910 | 14 | 25252
[17:55:13] 2.150 | 36527 | 35755 | 11 | 25266
[17:55:13] 2.200 | 34424 | 37838 | 6 | 25296
[17:55:13] 2.250 | 38784 | 39479 | 11 | 25320
[17:55:13] 2.300 | 36732 | 34008 | 6 | 25329
[17:55:13] 2.350 | 33311 | 40540 | 8 | 25328
[17:55:13] 2.400 | 38100 | 34709 | 10 | 25351
[17:55:13] 2.450 | 32421 | 36823 | 8 | 25332
[17:55:14] 2.500 | 34015 | 33662 | 7 | 25334
[17:55:14] ✅ Baseline complete. Starting main recording for 10 seconds...
[17:55:14] 2.550 | 35071 | 37959 | 9 | 25334
[17:55:14] 0.050 | 34157 | 39836 | 14 | 25335
[17:55:14] 0.100 | 34091 | 40182 | 7 | 25343
[17:55:14] 0.150 | 35547 | 33527 | 5 | 25357
[17:55:14] 0.200 | 34700 | 33913 | 7 | 25317
[17:55:14] 0.250 | 30350 | 35200 | 9 | 25321
[17:55:14] 0.300 | 31214 | 35403 | 8 | 25336
[17:55:14] 0.350 | 29940 | 35669 | 6 | 25337
[17:55:14] 0.400 | 30799 | 35780 | 7 | 25349
[17:55:14] 0.450 | 33199 | 39206 | 9 | 25351
[17:55:14] 0.500 | 32106 | 37282 | 7 | 25351
[17:55:14] 0.550 | 31704 | 42279 | 10 | 25355
[17:55:14] 0.600 | 40559 | 34915 | 4 | 25331
[17:55:14] 0.650 | 36648 | 35366 | 7 | 25344
[17:55:14] 0.700 | 36050 | 33822 | 11 | 25341
[17:55:14] 0.750 | 34208 | 37824 | 6 | 25378
[17:55:14] 0.800 | 33910 | 35868 | 6 | 25333
[17:55:14] 0.850 | 34482 | 39884 | 10 | 25336
[17:55:14] 0.900 | 33947 | 34359 | 9 | 25342
[17:55:15] 0.950 | 35451 | 32203 | 10 | 25336
[17:55:15] 1.000 | 41264 | 35735 | 8 | 25343
[17:55:15] 1.050 | 35566 | 41378 | 13 | 25346
[17:55:15] 1.100 | 39594 | 36602 | 7 | 25353
[17:55:15] 1.150 | 36685 | 43237 | 7 | 25342
[17:55:15] 1.200 | 36015 | 38296 | 11 | 25339
[17:55:15] 1.250 | 39170 | 39924 | 11 | 25333
[17:55:15] 1.300 | 39119 | 35816 | 11 | 25292
[17:55:15] 1.350 | 37939 | 38191 | 10 | 25307
[17:55:15] 1.400 | 35874 | 33194 | 9 | 25300
[17:55:15] 1.450 | 33810 | 34395 | 11 | 25317
[17:55:15] 1.500 | 30883 | 32517 | 9 | 25297
[17:55:15] 1.550 | 32715 | 33601 | 6 | 25281
[17:55:15] 1.600 | 38503 | 37905 | 12 | 25290
[17:55:15] 1.650 | 36516 | 40654 | 11 | 25303
[17:55:15] 1.700 | 39030 | 35550 | 7 | 25272
[17:55:15] 1.750 | 34956 | 40526 | 7 | 25274
[17:55:15] 1.800 | 34254 | 32667 | 10 | 25270
[17:55:15] 1.850 | 33170 | 34751 | 8 | 25302
[17:55:15] 1.900 | 40852 | 36691 | 7 | 25285
[17:55:16] 1.950 | 34513 | 33407 | 8 | 25265
[17:55:16] 2.000 | 35434 | 36237 | 8 | 25265
[17:55:16] 2.050 | 33478 | 38011 | 10 | 25267
[17:55:16] 2.100 | 31428 | 36718 | 8 | 25293
[17:55:16] 2.150 | 37754 | 38217 | 8 | 25290
[17:55:16] 2.200 | 35385 | 37384 | 9 | 25304
[17:55:16] 2.250 | 35324 | 36572 | 12 | 25324
[17:55:16] 2.300 | 35811 | 37240 | 7 | 25330
[17:55:16] 2.350 | 33547 | 35294 | 9 | 25320
[17:55:16] 2.400 | 36437 | 37290 | 11 | 25315
[17:55:16] 2.450 | 36039 | 32132 | 11 | 25332
[17:55:16] 2.500 | 35429 | 35974 | 9 | 25332
[17:55:16] 2.550 | 37878 | 36895 | 10 | 25328
[17:55:16] 2.600 | 36857 | 34843 | 12 | 25319
[17:55:16] 2.650 | 29828 | 33951 | 11 | 25314
[17:55:16] 2.700 | 35082 | 35593 | 6 | 25336
[17:55:16] 2.750 | 31452 | 37174 | 8 | 25315
[17:55:16] 2.800 | 37559 | 35473 | 11 | 25350
[17:55:16] 2.850 | 33246 | 35323 | 7 | 25289
[17:55:16] 2.900 | 32642 | 35368 | 3 | 25293
[17:55:17] 2.950 | 37207 | 39995 | 10 | 25287
[17:55:17] 3.000 | 31140 | 36925 | 13 | 25281
[17:55:17] 3.050 | 33330 | 36418 | 10 | 25276
[17:55:17] 3.100 | 37199 | 37562 | 7 | 25285
