timestamped_line
[18:01:27] ▶ Starting baseline phase for 2.5 seconds...
[18:01:27] t (s) | A | B | C | D
[18:01:27] 0.050 | 31848 | 39558 | 9 | 37667
[18:01:27] 0.100 | 38999 | 37862 | 6 | 37621
[18:01:27] 0.150 | 35399 | 36988 | 7 | 37609
[18:01:27] 0.200 | 31506 | 35929 | 9 | 37622
[18:01:27] 0.250 | 34871 | 35912 | 9 | 37615
[18:01:28] 0.300 | 33267 | 33368 | 11 | 37547
[18:01:28] 0.350 | 33829 | 37133 | 6 | 37578
[18:01:28] 0.400 | 34231 | 36407 | 9 | 37590
[18:01:28] 0.450 | 32886 | 36485 | 11 | 37567
[18:01:28] 0.500 | 41623 | 34564 | 13 | 37603
[18:01:28] 0.550 | 37305 | 33423 | 6 | 37588
[18:01:28] 0.600 | 35568 | 31859 | 7 | 37594
[18:01:28] 0.650 | 34331 | 38533 | 8 | 37553
[18:01:28] 0.700 | 37708 | 33685 | 7 | 37485
[18:01:28] 0.750 | 36348 | 40465 | 15 | 37509
[18:01:28] 0.800 | 38117 | 38303 | 12 | 37513
[18:01:28] 0.850 | 36928 | 37531 | 11 | 37500
[18:01:28] 0.900 | 37327 | 40872 | 13 | 37525
[18:01:28] 0.950 | 35294 | 36893 | 10 | 37535
[18:01:28] 1.000 | 32602 | 37138 | 11 | 37575
[18:01:28] 1.050 | 39603 | 37486 | 11 | 37583
[18:01:28] 1.100 | 34593 | 40082 | 8 | 37591
[18:01:28] 1.150 | 34719 | 37649 | 8 | 37579
[18:01:28] 1.200 | 36707 | 35007 | 7 | 37652
[18:01:28] 1.250 | 35049 | 32791 | 10 | 37640
[18:01:29] 1.300 | 32366 | 40237 | 10 | 37627
[18:01:29] 1.350 | 34461 | 37365 | 8 | 37627
[18:01:29] 1.400 | 35376 | 37015 | 9 | 37614
[18:01:29] 1.450 | 36910 | 37817 | 9 | 37660
[18:01:29] 1.500 | 34390 | 35612 | 9 | 37643
[18:01:29] 1.550 | 34950 | 35084 | 11 | 37734
