timestamped_line
[15:43:18] ▶ Starting baseline phase for 2.5 seconds...
[15:43:18] t (s) | A | B | C | D
[15:43:18] 0.051 | 33852 | 35304 | 70 | 45244
[15:43:18] 0.101 | 34772 | 32793 | 61 | 45248
[15:43:18] 0.151 | 37985 | 35083 | 66 | 45264
[15:43:18] 0.201 | 33536 | 31192 | 67 | 45288
[15:43:18] 0.251 | 34927 | 30203 | 59 | 45277
[15:43:18] 0.301 | 36633 | 28989 | 48 | 45273
[15:43:18] 0.351 | 31457 | 30942 | 62 | 45295
[15:43:18] 0.401 | 36449 | 30120 | 58 | 45279
[15:43:18] 0.451 | 32017 | 33377 | 78 | 45275
[15:43:19] 0.501 | 35800 | 31593 | 59 | 45288
[15:43:19] 0.551 | 30942 | 34550 | 67 | 45293
[15:43:19] 0.601 | 36378 | 29588 | 56 | 45282
[15:43:19] 0.651 | 35247 | 29627 | 72 | 45280
[15:43:19] 0.701 | 28864 | 32544 | 55 | 45265
[15:43:19] 0.751 | 36521 | 33060 | 78 | 45285
[15:43:19] 0.801 | 33706 | 32378 | 63 | 45290
[15:43:19] 0.851 | 29539 | 29083 | 61 | 45290
[15:43:19] 0.901 | 30879 | 32959 | 75 | 45292
[15:43:19] 0.951 | 35253 | 32994 | 73 | 45296
[15:43:19] 1.001 | 39064 | 30647 | 61 | 45296
[15:43:19] 1.051 | 35022 | 33676 | 59 | 45309
[15:43:19] 1.101 | 40652 | 29776 | 67 | 45317
[15:43:19] 1.151 | 32170 | 33480 | 58 | 45296
[15:43:19] 1.201 | 29599 | 29584 | 73 | 45301
[15:43:19] 1.251 | 33058 | 32998 | 53 | 45309
[15:43:19] 1.301 | 34612 | 28822 | 65 | 45293
[15:43:19] 1.351 | 35668 | 32320 | 67 | 45271
[15:43:19] 1.401 | 35259 | 32407 | 59 | 45268
[15:43:19] 1.451 | 34541 | 30704 | 57 | 45240
[15:43:20] 1.501 | 41257 | 42215 | 64 | 45266
[15:43:20] 1.551 | 38966 | 31034 | 58 | 45269
[15:43:20] 1.601 | 31809 | 34092 | 62 | 45268
[15:43:20] 1.651 | 33206 | 29039 | 60 | 45269
[15:43:20] 1.701 | 32320 | 36158 | 59 | 45275
[15:43:20] 1.751 | 38616 | 35422 | 59 | 45256
[15:43:20] 1.801 | 27716 | 30143 | 71 | 45281
[15:43:20] 1.851 | 32053 | 30890 | 58 | 45283
[15:43:20] 1.901 | 35846 | 34775 | 60 | 45290
[15:43:20] 1.951 | 35157 | 33613 | 67 | 45307
[15:43:20] 2.001 | 30036 | 32718 | 55 | 45307
[15:43:20] 2.051 | 33744 | 35906 | 57 | 45305
[15:43:20] 2.101 | 30565 | 31725 | 63 | 45304
[15:43:20] 2.151 | 35212 | 34334 | 57 | 45311
[15:43:20] 2.201 | 35120 | 34999 | 72 | 45317
[15:43:20] 2.251 | 30728 | 30735 | 64 | 45326
[15:43:20] 2.301 | 31078 | 34055 | 57 | 45325
[15:43:20] 2.351 | 30966 | 36238 | 70 | 45314
[15:43:20] 2.401 | 31832 | 29505 | 55 | 45337
[15:43:20] 2.451 | 36872 | 35855 | 58 | 45326
[15:43:21] ✅ Baseline complete. Starting main recording for 10 seconds...
[15:43:21] 2.501 | 35204 | 40136 | 62 | 45354
[15:43:21] 0.050 | 34590 | 37149 | 71 | 45353
[15:43:21] 0.100 | 38490 | 33577 | 62 | 45331
[15:43:21] 0.150 | 32862 | 33656 | 62 | 45326
[15:43:21] 0.200 | 37289 | 36147 | 58 | 45323
[15:43:21] 0.250 | 33978 | 29823 | 52 | 45332
[15:43:21] 0.300 | 27313 | 30503 | 66 | 45311
[15:43:21] 0.350 | 33248 | 37952 | 60 | 45310
[15:43:21] 0.400 | 34707 | 31276 | 66 | 45317
[15:43:21] 0.450 | 35914 | 33615 | 66 | 45333
[15:43:21] 0.500 | 35984 | 31318 | 57 | 45322
[15:43:21] 0.550 | 37036 | 34562 | 66 | 45328
[15:43:21] 0.600 | 32199 | 32792 | 59 | 45333
[15:43:21] 0.650 | 30014 | 30428 | 56 | 45314
[15:43:21] 0.700 | 36578 | 32208 | 58 | 45351
[15:43:21] 0.750 | 32711 | 30474 | 59 | 45364
[15:43:21] 0.800 | 32707 | 27409 | 74 | 45352
[15:43:21] 0.850 | 31502 | 31602 | 65 | 45352
[15:43:21] 0.900 | 35822 | 31378 | 53 | 45365
[15:43:21] 0.950 | 31894 | 33235 | 70 | 45367
[15:43:22] 1.000 | 32652 | 39974 | 69 | 45376
[15:43:22] 1.050 | 30680 | 34955 | 72 | 45385
[15:43:22] 1.100 | 37356 | 31450 | 67 | 45404
[15:43:22] 1.150 | 29501 | 29468 | 59 | 45397
[15:43:22] 1.200 | 38079 | 36946 | 74 | 45388
[15:43:22] 1.250 | 37944 | 29052 | 55 | 45384
[15:43:22] 1.300 | 35634 | 32416 | 60 | 45416
[15:43:22] 1.350 | 34526 | 31177 | 60 | 45405
[15:43:22] 1.400 | 34276 | 36818 | 68 | 45423
[15:43:22] 1.450 | 33428 | 29740 | 56 | 45396
[15:43:22] 1.500 | 32683 | 33571 | 71 | 45399
