timestamped_line
[11:47:46] ▶ Starting baseline phase for 2.5 seconds...
[11:47:46] t (s) | A | B | C | D
[11:47:46] 0.050 | 32422 | 36497 | 74 | 28138
[11:47:46] 0.100 | 32194 | 31578 | 87 | 28122
[11:47:46] 0.150 | 29237 | 32420 | 68 | 28130
[11:47:46] 0.200 | 28752 | 35711 | 81 | 28146
[11:47:46] 0.250 | 33916 | 33833 | 76 | 28157
[11:47:46] 0.300 | 29547 | 30680 | 103 | 28149
[11:47:46] 0.350 | 31327 | 31889 | 66 | 28119
[11:47:46] 0.400 | 29492 | 32588 | 70 | 28124
[11:47:46] 0.450 | 31830 | 32198 | 66 | 28130
[11:47:46] 0.500 | 29564 | 30991 | 99 | 28110
[11:47:46] 0.550 | 29288 | 35683 | 80 | 28116
[11:47:46] 0.600 | 30864 | 33292 | 87 | 28124
[11:47:46] 0.650 | 34920 | 33231 | 85 | 28122
[11:47:46] 0.700 | 35678 | 32580 | 87 | 28123
[11:47:46] 0.750 | 34343 | 29154 | 102 | 28129
[11:47:46] 0.800 | 33072 | 31128 | 88 | 28112
[11:47:46] 0.850 | 32389 | 30042 | 95 | 28120
[11:47:47] 0.900 | 34715 | 32194 | 71 | 28109
[11:47:47] 0.950 | 34070 | 32873 | 93 | 28115
[11:47:47] 1.000 | 33285 | 36595 | 103 | 28112
[11:47:47] 1.050 | 33387 | 38238 | 89 | 28112
[11:47:47] 1.100 | 34376 | 30764 | 76 | 28116
[11:47:47] 1.150 | 34747 | 32789 | 83 | 28127
[11:47:47] 1.200 | 32159 | 38444 | 87 | 28120
[11:47:47] 1.250 | 34906 | 33558 | 88 | 28118
[11:47:47] 1.300 | 32414 | 33819 | 103 | 28129
[11:47:47] 1.350 | 29135 | 33413 | 93 | 28123
[11:47:47] 1.400 | 35350 | 31299 | 63 | 28133
[11:47:47] 1.450 | 28706 | 29571 | 81 | 28144
[11:47:47] 1.500 | 32254 | 31828 | 86 | 28150
[11:47:47] 1.550 | 30502 | 31014 | 75 | 28150
[11:47:47] 1.600 | 32297 | 32526 | 82 | 28160
[11:47:47] 1.650 | 33098 | 34680 | 78 | 28155
[11:47:47] 1.700 | 37215 | 28937 | 86 | 28130
[11:47:47] 1.750 | 30339 | 37660 | 88 | 28146
[11:47:47] 1.800 | 34655 | 35851 | 80 | 28150
[11:47:47] 1.850 | 30977 | 29050 | 64 | 28155
[11:47:48] 1.900 | 37055 | 36473 | 85 | 28152
[11:47:48] 1.950 | 33324 | 28679 | 80 | 28141
[11:47:48] 2.000 | 35169 | 36960 | 91 | 28161
[11:47:48] 2.050 | 30596 | 32940 | 79 | 28153
[11:47:48] 2.100 | 30454 | 31032 | 73 | 28148
[11:47:48] 2.150 | 33292 | 27536 | 80 | 28149
[11:47:48] 2.200 | 32331 | 31969 | 95 | 28148
[11:47:48] 2.250 | 28981 | 29585 | 100 | 28124
[11:47:48] 2.300 | 34939 | 29354 | 78 | 28117
[11:47:48] 2.350 | 31054 | 26718 | 74 | 28154
[11:47:48] 2.400 | 32393 | 29939 | 113 | 28147
[11:47:48] 2.450 | 33155 | 35387 | 80 | 28154
[11:47:48] 2.500 | 30056 | 27937 | 90 | 28153
[11:47:48] ✅ Baseline complete. Starting main recording for 10 seconds...
[11:47:48] 2.550 | 30179 | 30804 | 75 | 28137
[11:47:48] 0.050 | 33085 | 29504 | 83 | 28131
[11:47:48] 0.100 | 35956 | 31051 | 71 | 28125
[11:47:48] 0.150 | 34298 | 33899 | 83 | 28136
[11:47:48] 0.200 | 35130 | 28929 | 88 | 28142
[11:47:48] 0.250 | 32398 | 32598 | 69 | 28169
[11:47:48] 0.300 | 35421 | 31841 | 85 | 28160
[11:47:49] 0.350 | 33065 | 36328 | 57 | 28172
[11:47:49] 0.400 | 34560 | 29599 | 112 | 28155
[11:47:49] 0.450 | 30607 | 32934 | 79 | 28148
[11:47:49] 0.500 | 33008 | 29184 | 97 | 28150
[11:47:49] 0.550 | 32462 | 31803 | 88 | 28156
[11:47:49] 0.600 | 36164 | 34269 | 91 | 28148
[11:47:49] 0.650 | 35582 | 36245 | 84 | 28152
[11:47:49] 0.700 | 27438 | 36139 | 62 | 28169
[11:47:49] 0.750 | 31369 | 36289 | 86 | 28154
[11:47:49] 0.800 | 29752 | 29702 | 94 | 28142
[11:47:49] 0.850 | 36878 | 34251 | 82 | 28155
[11:47:49] 0.900 | 37315 | 33972 | 92 | 28147
[11:47:49] 0.950 | 30847 | 28446 | 82 | 28136
[11:47:49] 1.000 | 31329 | 34503 | 84 | 28134
[11:47:49] 1.050 | 33194 | 31835 | 77 | 28143
[11:47:49] 1.100 | 33535 | 31968 | 78 | 28140
[11:47:49] 1.150 | 32839 | 34298 | 78 | 28142
[11:47:49] 1.200 | 37059 | 34594 | 87 | 28133
[11:47:49] 1.250 | 30926 | 36528 | 80 | 28151
[11:47:49] 1.300 | 31335 | 28950 | 85 | 28134
[11:47:50] 1.350 | 34325 | 35256 | 81 | 28137
[11:47:50] 1.400 | 34614 | 33571 | 87 | 28142
[11:47:50] 1.450 | 30557 | 31216 | 72 | 28121
[11:47:50] 1.500 | 29674 | 30597 | 88 | 28125
[11:47:50] 1.550 | 32694 | 30694 | 91 | 28133
[11:47:50] 1.600 | 31319 | 31332 | 70 | 28133
[11:47:50] 1.650 | 33011 | 34184 | 70 | 28130
[11:47:50] 1.700 | 36887 | 36934 | 85 | 28135
[11:47:50] 1.750 | 27559 | 31855 | 79 | 28117
[11:47:50] 1.800 | 31393 | 30775 | 72 | 28135
[11:47:50] 1.850 | 32255 | 32930 | 69 | 28135
[11:47:50] 1.900 | 32582 | 32094 | 82 | 28135
[11:47:50] 1.950 | 33886 | 37526 | 93 | 28145
[11:47:50] 2.000 | 30245 | 30814 | 81 | 28128
[11:47:50] 2.050 | 32657 | 36713 | 82 | 28134
[11:47:50] 2.100 | 33439 | 29513 | 65 | 28135
[11:47:50] 2.150 | 29656 | 32946 | 72 | 28133
[11:47:50] 2.200 | 34739 | 36680 | 63 | 28132
[11:47:50] 2.250 | 33281 | 33385 | 79 | 28150
[11:47:50] 2.300 | 33069 | 31776 | 73 | 28152
[11:47:51] 2.350 | 33968 | 33474 | 93 | 28157
[11:47:51] 2.400 | 32123 | 34866 | 89 | 28159
[11:47:51] 2.450 | 33664 | 33201 | 73 | 28159
[11:47:51] 2.500 | 32078 | 26005 | 81 | 28138
[11:47:51] 2.550 | 27695 | 36516 | 73 | 28160
[11:47:51] 2.600 | 31465 | 30480 | 90 | 28154
[11:47:51] 2.650 | 33495 | 32199 | 78 | 28143
[11:47:51] 2.700 | 30299 | 31666 | 80 | 28148
[11:47:51] 2.750 | 30009 | 35006 | 75 | 28149
[11:47:51] 2.800 | 31628 | 32982 | 59 | 28165
[11:47:51] 2.850 | 31942 | 37968 | 81 | 28176
[11:47:51] 2.900 | 34687 | 31202 | 72 | 28162
[11:47:51] 2.950 | 28640 | 33763 | 72 | 28176
[11:47:51] 3.000 | 30529 | 29230 | 67 | 28162
[11:47:51] 3.050 | 33110 | 31199 | 87 | 28162
[11:47:51] 3.100 | 29006 | 31421 | 69 | 28165
[11:47:51] 3.150 | 31631 | 32459 | 83 | 28157
[11:47:51] 3.200 | 29686 | 26636 | 78 | 28167
[11:47:51] 3.250 | 32762 | 29143 | 75 | 28168
[11:47:51] 3.300 | 33402 | 31508 | 79 | 28149
[11:47:52] 3.350 | 35671 | 34593 | 78 | 28158
[11:47:52] 3.400 | 32853 | 31890 | 74 | 28168
[11:47:52] 3.450 | 32603 | 34058 | 94 | 28161
[11:47:52] 3.500 | 29205 | 23825 | 81 | 28173
[11:47:52] 3.550 | 32589 | 34398 | 77 | 28166
[11:47:52] 3.600 | 28310 | 34180 | 62 | 28148
[11:47:52] 3.650 | 32827 | 33911 | 90 | 28159
[11:47:52] 3.700 | 30924 | 30622 | 108 | 28171
[11:47:52] 3.750 | 30407 | 33872 | 81 | 28161
[11:47:52] 3.800 | 32302 | 32598 | 89 | 28172
[11:47:52] 3.850 | 33678 | 33179 | 107 | 28186
[11:47:52] 3.900 | 32266 | 34043 | 87 | 28176
[11:47:52] 3.950 | 32842 | 32323 | 87 | 28188
[11:47:52] 4.000 | 34447 | 31464 | 101 | 28202
[11:47:52] 4.050 | 27035 | 34976 | 92 | 28211
[11:47:52] 4.100 | 31972 | 35283 | 66 | 28210
[11:47:52] 4.150 | 33023 | 35106 | 62 | 28199
[11:47:52] 4.200 | 33962 | 32735 | 86 | 28214
[11:47:52] 4.250 | 35239 | 29803 | 74 | 28210
[11:47:52] 4.300 | 33749 | 36376 | 88 | 28203
