timestamped_line
[16:27:18] ▶ Starting baseline phase for 2.5 seconds...
[16:27:18] t (s) | A | B | C | D
[16:27:18] 0.050 | 36648 | 31169 | 67 | 26792
[16:27:18] 0.100 | 31738 | 35455 | 60 | 26793
[16:27:18] 0.150 | 35739 | 33589 | 55 | 26809
[16:27:18] 0.200 | 29290 | 29102 | 74 | 26805
[16:27:18] 0.250 | 31161 | 34328 | 56 | 26807
[16:27:18] 0.300 | 32322 | 31761 | 58 | 26801
[16:27:18] 0.350 | 33579 | 30402 | 72 | 26800
[16:27:18] 0.400 | 31870 | 34089 | 55 | 26815
[16:27:18] 0.450 | 26930 | 31519 | 55 | 26813
[16:27:18] 0.500 | 35960 | 37262 | 64 | 26811
[16:27:18] 0.550 | 31393 | 33328 | 57 | 26800
[16:27:18] 0.600 | 32215 | 36923 | 57 | 26811
[16:27:18] 0.650 | 30827 | 32123 | 71 | 26814
[16:27:18] 0.700 | 35915 | 35337 | 73 | 26801
[16:27:18] 0.750 | 31265 | 32618 | 70 | 26799
[16:27:18] 0.800 | 30203 | 38224 | 63 | 26804
[16:27:18] 0.850 | 28308 | 29415 | 77 | 26797
[16:27:19] 0.900 | 28369 | 34105 | 64 | 26792
[16:27:19] 0.950 | 27567 | 29772 | 77 | 26811
[16:27:19] 1.000 | 29135 | 28197 | 56 | 26812
[16:27:19] 1.050 | 35552 | 29047 | 59 | 26808
[16:27:19] 1.100 | 31827 | 35502 | 67 | 26811
[16:27:19] 1.150 | 29309 | 26332 | 54 | 26795
[16:27:19] 1.200 | 32602 | 31896 | 63 | 26815
[16:27:19] 1.250 | 28907 | 33495 | 58 | 26791
[16:27:19] 1.300 | 30718 | 33614 | 73 | 26788
[16:27:19] 1.350 | 33517 | 29267 | 71 | 26794
[16:27:19] 1.400 | 30144 | 34477 | 62 | 26801
[16:27:19] 1.450 | 30632 | 39430 | 61 | 26764
[16:27:19] 1.500 | 28210 | 39376 | 46 | 26767
[16:27:19] 1.550 | 29538 | 33612 | 59 | 26758
[16:27:19] 1.600 | 33628 | 29933 | 55 | 26758
[16:27:19] 1.650 | 30607 | 30815 | 59 | 26769
[16:27:19] 1.700 | 31344 | 32683 | 75 | 26759
[16:27:19] 1.750 | 32279 | 37867 | 61 | 26764
[16:27:19] 1.800 | 29817 | 34381 | 60 | 26771
[16:27:19] 1.850 | 36489 | 35327 | 66 | 26772
[16:27:20] 1.900 | 33507 | 30832 | 65 | 26760
[16:27:20] 1.950 | 34037 | 32278 | 61 | 26751
[16:27:20] 2.000 | 32431 | 32409 | 60 | 26738
[16:27:20] 2.050 | 32045 | 29834 | 67 | 26753
[16:27:20] 2.100 | 35560 | 32081 | 62 | 26752
[16:27:20] 2.150 | 32050 | 36387 | 62 | 26777
[16:27:20] 2.200 | 30614 | 34720 | 56 | 26777
[16:27:20] 2.250 | 32658 | 30690 | 50 | 26790
[16:27:20] 2.300 | 30250 | 31961 | 64 | 26790
[16:27:20] 2.350 | 29324 | 30552 | 60 | 26789
[16:27:20] 2.400 | 30443 | 32806 | 55 | 26794
[16:27:20] 2.450 | 32416 | 33128 | 76 | 26788
[16:27:20] 2.500 | 28731 | 32542 | 70 | 26773
[16:27:20] ✅ Baseline complete. Starting main recording for 10 seconds...
[16:27:20] 2.550 | 33351 | 33016 | 68 | 26777
[16:27:20] 0.050 | 26697 | 35176 | 58 | 26776
[16:27:20] 0.100 | 33500 | 33568 | 58 | 26764
[16:27:20] 0.150 | 34062 | 35162 | 65 | 26778
[16:27:20] 0.200 | 30687 | 32696 | 61 | 26786
[16:27:20] 0.250 | 32505 | 36149 | 64 | 26784
[16:27:20] 0.300 | 30727 | 28753 | 58 | 26803
[16:27:21] 0.350 | 31589 | 38002 | 54 | 26793
[16:27:21] 0.400 | 32979 | 31447 | 57 | 26802
[16:27:21] 0.450 | 30183 | 36204 | 72 | 26814
[16:27:21] 0.500 | 29196 | 30958 | 63 | 26789
[16:27:21] 0.550 | 34824 | 35014 | 52 | 26792
[16:27:21] 0.600 | 30461 | 34211 | 67 | 26795
[16:27:21] 0.650 | 34593 | 33998 | 56 | 26781
[16:27:21] 0.700 | 34087 | 31756 | 53 | 26797
[16:27:21] 0.750 | 30875 | 34169 | 72 | 26799
[16:27:21] 0.800 | 31252 | 32140 | 42 | 26803
[16:27:21] 0.850 | 29031 | 34272 | 74 | 26790
[16:27:21] 0.900 | 30764 | 30105 | 62 | 26784
[16:27:21] 0.950 | 35472 | 39733 | 51 | 26792
[16:27:21] 1.000 | 32388 | 32792 | 59 | 26799
[16:27:21] 1.050 | 29952 | 34842 | 60 | 26789
[16:27:21] 1.100 | 27721 | 34467 | 59 | 26779
[16:27:21] 1.150 | 33277 | 34804 | 65 | 26766
[16:27:21] 1.200 | 32381 | 31191 | 65 | 26779
[16:27:21] 1.250 | 29223 | 34788 | 64 | 26782
[16:27:21] 1.300 | 32863 | 34716 | 58 | 26777
[16:27:22] 1.350 | 34802 | 32170 | 57 | 26781
[16:27:22] 1.400 | 35114 | 33704 | 64 | 26799
[16:27:22] 1.450 | 30487 | 34320 | 66 | 26799
