timestamped_line
[11:13:26] ▶ Starting baseline phase for 2.5 seconds...
[11:13:26] t (s) | A | B | C | D
[11:13:26] 0.050 | 35525 | 37068 | 91 | 22160
[11:13:26] 0.100 | 33491 | 34719 | 78 | 22146
[11:13:27] 0.150 | 34338 | 32963 | 80 | 22143
[11:13:27] 0.200 | 30310 | 29873 | 78 | 22177
[11:13:27] 0.250 | 31584 | 31959 | 64 | 22198
[11:13:27] 0.300 | 29902 | 32122 | 85 | 22192
[11:13:27] 0.350 | 29260 | 28691 | 71 | 22194
[11:13:27] 0.400 | 27758 | 31982 | 71 | 22202
[11:13:27] 0.450 | 37141 | 31469 | 80 | 22222
[11:13:27] 0.500 | 30083 | 28841 | 85 | 22217
[11:13:27] 0.550 | 29910 | 34367 | 70 | 22215
[11:13:27] 0.600 | 29406 | 33521 | 80 | 22195
[11:13:27] 0.650 | 32951 | 32577 | 90 | 22214
[11:13:27] 0.700 | 33798 | 29227 | 90 | 22218
[11:13:27] 0.750 | 31152 | 32878 | 74 | 22210
[11:13:27] 0.800 | 31577 | 33974 | 79 | 22194
[11:13:27] 0.850 | 29178 | 32640 | 81 | 22211
[11:13:27] 0.900 | 27507 | 34231 | 84 | 22196
[11:13:27] 0.950 | 34010 | 33129 | 75 | 22200
[11:13:27] 1.000 | 29855 | 33691 | 79 | 22209
[11:13:27] 1.050 | 27961 | 33918 | 76 | 22206
[11:13:27] 1.100 | 29922 | 33826 | 79 | 22214
[11:13:28] 1.150 | 31503 | 28194 | 65 | 22208
[11:13:28] 1.200 | 36347 | 26553 | 79 | 22213
[11:13:28] 1.250 | 29543 | 35367 | 73 | 22219
[11:13:28] 1.300 | 29852 | 29927 | 78 | 22224
[11:13:28] 1.350 | 33121 | 27864 | 77 | 22204
[11:13:28] 1.400 | 36681 | 29083 | 85 | 22216
[11:13:28] 1.450 | 32796 | 29763 | 68 | 22186
[11:13:28] 1.500 | 32937 | 34224 | 74 | 22209
[11:13:28] 1.550 | 23522 | 27598 | 74 | 22214
[11:13:28] 1.600 | 28906 | 34621 | 76 | 22227
[11:13:28] 1.650 | 29424 | 32187 | 84 | 22213
[11:13:28] 1.700 | 30229 | 32429 | 84 | 22232
[11:13:28] 1.750 | 33318 | 29819 | 69 | 22227
[11:13:28] 1.800 | 26451 | 35235 | 95 | 22244
[11:13:28] 1.850 | 31681 | 32032 | 76 | 22230
