timestamped_line
[11:56:49] ▶ Starting baseline phase for 2.5 seconds...
[11:56:49] t (s) | A | B | C | D
[11:56:49] 0.050 | 32377 | 30109 | 63 | 25094
[11:56:49] 0.100 | 31053 | 27885 | 93 | 25093
[11:56:49] 0.150 | 35197 | 34531 | 77 | 25089
[11:56:50] 0.200 | 33625 | 29880 | 94 | 25113
[11:56:50] 0.250 | 33771 | 33474 | 68 | 25106
[11:56:50] 0.300 | 27434 | 31801 | 68 | 25100
[11:56:50] 0.350 | 29376 | 28948 | 71 | 25104
[11:56:50] 0.400 | 30667 | 33655 | 89 | 25132
[11:56:50] 0.450 | 32474 | 36698 | 79 | 25143
[11:56:50] 0.500 | 31880 | 33099 | 71 | 25123
[11:56:50] 0.550 | 32414 | 36394 | 65 | 25122
[11:56:50] 0.600 | 29900 | 33916 | 84 | 25130
[11:56:50] 0.650 | 33210 | 33610 | 74 | 25128
[11:56:50] 0.700 | 33775 | 33556 | 84 | 25139
[11:56:50] 0.750 | 31513 | 33045 | 79 | 25128
[11:56:50] 0.800 | 31529 | 31402 | 84 | 25139
[11:56:50] 0.850 | 30433 | 27148 | 43 | 25145
[11:56:50] 0.900 | 31434 | 32374 | 82 | 25138
[11:56:50] 0.950 | 32334 | 38630 | 85 | 25143
[11:56:50] 1.000 | 29409 | 35126 | 80 | 25146
[11:56:50] 1.050 | 33951 | 34028 | 76 | 25145
[11:56:50] 1.100 | 32398 | 31543 | 88 | 25141
[11:56:50] 1.150 | 28618 | 31581 | 70 | 25140
[11:56:51] 1.200 | 31708 | 32809 | 78 | 25123
[11:56:51] 1.250 | 33105 | 35751 | 97 | 25128
[11:56:51] 1.300 | 31951 | 35766 | 77 | 25135
[11:56:51] 1.350 | 31673 | 31207 | 67 | 25124
[11:56:51] 1.400 | 31866 | 29086 | 79 | 25141
[11:56:51] 1.450 | 35367 | 31148 | 63 | 25136
[11:56:51] 1.500 | 33198 | 29091 | 79 | 25143
[11:56:51] 1.550 | 28837 | 32018 | 87 | 25146
[11:56:51] 1.600 | 32157 | 32886 | 76 | 25148
[11:56:51] 1.650 | 33140 | 30400 | 89 | 25146
[11:56:51] 1.700 | 28763 | 32398 | 65 | 25149
[11:56:51] 1.750 | 29158 | 31351 | 81 | 25143
[11:56:51] 1.800 | 29540 | 31672 | 73 | 25148
[11:56:51] 1.850 | 31371 | 30553 | 87 | 25164
[11:56:51] 1.900 | 30112 | 35348 | 74 | 25169
[11:56:51] 1.950 | 34359 | 31663 | 63 | 25174
[11:56:51] 2.000 | 33357 | 37279 | 72 | 25159
[11:56:51] 2.050 | 28897 | 29752 | 92 | 25166
[11:56:51] 2.100 | 30880 | 28699 | 71 | 25183
[11:56:51] 2.150 | 36358 | 26572 | 63 | 25164
[11:56:52] 2.200 | 29770 | 29597 | 71 | 25166
[11:56:52] 2.250 | 34635 | 32566 | 58 | 25163
[11:56:52] 2.300 | 31821 | 32091 | 86 | 25177
[11:56:52] 2.350 | 29293 | 30097 | 78 | 25168
[11:56:52] 2.400 | 33532 | 32133 | 91 | 25179
[11:56:52] 2.450 | 31093 | 32135 | 70 | 25167
[11:56:52] 2.500 | 29559 | 33417 | 67 | 25172
[11:56:52] ✅ Baseline complete. Starting main recording for 10 seconds...
[11:56:52] 2.550 | 33364 | 32754 | 79 | 25185
[11:56:52] 0.050 | 35320 | 32222 | 84 | 25182
