timestamped_line
[15:00:26] ▶ Starting baseline phase for 2.5 seconds...
[15:00:26] t (s) | A | B | C | D
[15:00:26] 0.050 | 35185 | 37263 | 44 | 24332
[15:00:26] 0.100 | 36845 | 39274 | 47 | 23338
[15:00:26] 0.150 | 37584 | 35572 | 49 | 23845
[15:00:26] 0.200 | 33756 | 40586 | 49 | 24533
[15:00:26] 0.250 | 34285 | 35528 | 45 | 24372
[15:00:26] 0.300 | 38453 | 40395 | 55 | 25065
[15:00:26] 0.350 | 34910 | 39087 | 54 | 25236
[15:00:26] 0.400 | 41595 | 42850 | 47 | 25186
[15:00:26] 0.450 | 38831 | 38841 | 42 | 25338
[15:00:26] 0.500 | 35866 | 33338 | 60 | 25366
[15:00:26] 0.550 | 37948 | 39754 | 54 | 25197
[15:00:26] 0.600 | 41849 | 35786 | 51 | 25136
[15:00:26] 0.650 | 40335 | 44389 | 52 | 25118
[15:00:26] 0.700 | 39793 | 40149 | 47 | 25213
[15:00:26] 0.750 | 35289 | 37889 | 54 | 25077
[15:00:26] 0.800 | 38224 | 43330 | 49 | 25257
[15:00:27] 0.850 | 37719 | 33997 | 46 | 25338
[15:00:27] 0.900 | 38766 | 39277 | 52 | 25245
[15:00:27] 0.950 | 40780 | 34264 | 44 | 24876
[15:00:27] 1.000 | 35207 | 36055 | 54 | 24782
[15:00:27] 1.050 | 38320 | 34182 | 44 | 24942
[15:00:27] 1.100 | 35432 | 36431 | 48 | 24543
[15:00:27] 1.150 | 34376 | 38292 | 55 | 24686
[15:00:27] 1.200 | 38241 | 37204 | 47 | 24612
[15:00:27] 1.250 | 39556 | 39304 | 48 | 24478
[15:00:27] 1.300 | 35916 | 38529 | 47 | 24626
[15:00:27] 1.350 | 37822 | 39993 | 52 | 24651
[15:00:27] 1.400 | 41466 | 41761 | 50 | 24515
[15:00:27] 1.450 | 34092 | 41559 | 47 | 24603
[15:00:27] 1.500 | 38060 | 37125 | 54 | 24772
[15:00:27] 1.550 | 33907 | 36746 | 55 | 24334
[15:00:27] 1.600 | 40907 | 38534 | 46 | 24418
[15:00:27] 1.650 | 44355 | 36072 | 57 | 24456
[15:00:27] 1.700 | 33600 | 36136 | 41 | 24756
[15:00:27] 1.750 | 35101 | 39477 | 40 | 24938
[15:00:27] 1.800 | 41295 | 35947 | 46 | 25010
[15:00:28] 1.850 | 32719 | 42755 | 44 | 25003
[15:00:28] 1.900 | 32138 | 35734 | 48 | 24842
[15:00:28] 1.950 | 34143 | 41697 | 56 | 24862
[15:00:28] 2.000 | 36136 | 40340 | 46 | 24900
[15:00:28] 2.050 | 34709 | 38656 | 40 | 25166
[15:00:28] 2.100 | 35438 | 42037 | 53 | 25472
[15:00:28] 2.150 | 36020 | 39010 | 42 | 25184
[15:00:28] 2.200 | 40503 | 38835 | 42 | 25324
[15:00:28] 2.250 | 38587 | 37352 | 42 | 25314
[15:00:28] 2.300 | 33019 | 40607 | 36 | 25442
[15:00:28] 2.350 | 38392 | 42913 | 44 | 25452
[15:00:28] 2.400 | 37521 | 39821 | 50 | 25349
[15:00:28] 2.450 | 40173 | 40008 | 41 | 25242
[15:00:28] 2.500 | 37515 | 36417 | 49 | 25281
[15:00:28] ✅ Baseline complete. Starting main recording for 10 seconds...
[15:00:28] 2.550 | 35590 | 38764 | 37 | 25249
[15:00:28] 0.050 | 35660 | 35946 | 43 | 25344
[15:00:28] 0.100 | 35684 | 35367 | 46 | 25375
[15:00:28] 0.150 | 33784 | 36212 | 47 | 25410
[15:00:28] 0.200 | 36790 | 42749 | 46 | 25387
