timestamped_line
[15:42:30] ▶ Starting baseline phase for 2.5 seconds...
[15:42:30] t (s) | A | B | C | D
[15:42:30] 0.050 | 32829 | 37707 | 58 | 25404
[15:42:30] 0.100 | 32199 | 30271 | 60 | 25399
[15:42:30] 0.150 | 32614 | 35367 | 66 | 25371
[15:42:31] 0.200 | 28218 | 34147 | 56 | 25388
[15:42:31] 0.250 | 26305 | 32518 | 66 | 25391
[15:42:31] 0.300 | 28383 | 28622 | 66 | 25399
[15:42:31] 0.350 | 24850 | 38182 | 62 | 25408
[15:42:31] 0.400 | 35507 | 36617 | 54 | 25399
[15:42:31] 0.450 | 34450 | 29865 | 59 | 25407
[15:42:31] 0.500 | 30034 | 30487 | 60 | 25415
[15:42:31] 0.550 | 32563 | 33176 | 61 | 25404
[15:42:31] 0.600 | 31344 | 34848 | 56 | 25411
[15:42:31] 0.650 | 27174 | 34707 | 61 | 25413
[15:42:31] 0.700 | 32747 | 33406 | 52 | 25441
[15:42:31] 0.750 | 30880 | 34068 | 59 | 25434
[15:42:31] 0.800 | 26075 | 37727 | 74 | 25416
[15:42:31] 0.850 | 34630 | 29311 | 51 | 25426
[15:42:31] 0.900 | 32436 | 33811 | 60 | 25405
[15:42:31] 0.950 | 37764 | 33824 | 52 | 25427
[15:42:31] 1.000 | 33062 | 31751 | 63 | 25418
[15:42:31] 1.050 | 30389 | 31547 | 64 | 25414
[15:42:31] 1.100 | 32196 | 27988 | 45 | 25418
[15:42:31] 1.150 | 34048 | 30507 | 58 | 25412
[15:42:32] 1.200 | 34033 | 30450 | 65 | 25408
[15:42:32] 1.250 | 34815 | 40304 | 46 | 25409
[15:42:32] 1.300 | 33672 | 29296 | 71 | 25427
[15:42:32] 1.350 | 28977 | 29894 | 41 | 25412
[15:42:32] 1.400 | 29466 | 31911 | 49 | 25399
[15:42:32] 1.450 | 30152 | 29291 | 65 | 25416
[15:42:32] 1.500 | 33447 | 30817 | 63 | 25411
[15:42:32] 1.550 | 30499 | 30462 | 63 | 25397
