timestamped_line
[16:56:58] ▶ Starting baseline phase for 2.5 seconds...
[16:56:58] t (s) | A | B | C | D
[16:56:58] 0.051 | 31682 | 29906 | 71 | 43717
[16:56:59] 0.101 | 35611 | 28049 | 88 | 43718
[16:56:59] 0.151 | 33163 | 29089 | 90 | 43704
[16:56:59] 0.201 | 31316 | 31485 | 58 | 43648
[16:56:59] 0.251 | 34588 | 30837 | 88 | 43631
[16:56:59] 0.301 | 32605 | 32786 | 65 | 43656
[16:56:59] 0.351 | 35089 | 31939 | 95 | 43643
[16:56:59] 0.401 | 33960 | 26252 | 68 | 43598
[16:56:59] 0.451 | 32363 | 36850 | 97 | 43601
[16:56:59] 0.501 | 36384 | 32685 | 86 | 43607
[16:56:59] 0.551 | 31098 | 36508 | 86 | 43665
[16:56:59] 0.601 | 35763 | 28148 | 75 | 43634
[16:56:59] 0.651 | 34883 | 30675 | 94 | 43554
[16:56:59] 0.701 | 34108 | 33077 | 80 | 43551
[16:56:59] 0.751 | 31623 | 30756 | 63 | 43558
[16:56:59] 0.801 | 34947 | 35588 | 54 | 43649
[16:56:59] 0.851 | 29579 | 32273 | 75 | 43650
[16:56:59] 0.901 | 35584 | 32852 | 81 | 43607
[16:56:59] 0.951 | 32520 | 31270 | 81 | 43595
[16:56:59] 1.001 | 33801 | 34681 | 82 | 43499
[16:56:59] 1.051 | 32898 | 34089 | 68 | 43598
[16:57:00] 1.101 | 29540 | 34918 | 90 | 43629
[16:57:00] 1.151 | 36546 | 29411 | 67 | 43577
[16:57:00] 1.201 | 36245 | 34783 | 93 | 43612
[16:57:00] 1.251 | 30994 | 37623 | 80 | 43572
[16:57:00] 1.301 | 31139 | 29238 | 72 | 43581
[16:57:00] 1.351 | 33964 | 33486 | 56 | 43515
[16:57:00] 1.401 | 34749 | 32806 | 75 | 43535
[16:57:00] 1.451 | 29865 | 32344 | 70 | 43578
[16:57:00] 1.501 | 32099 | 28973 | 86 | 43599
[16:57:00] 1.551 | 33897 | 32486 | 64 | 43616
[16:57:00] 1.601 | 30257 | 29237 | 83 | 43609
[16:57:00] 1.651 | 35775 | 35311 | 77 | 43555
[16:57:00] 1.701 | 38445 | 30954 | 70 | 43510
[16:57:00] 1.751 | 33148 | 29646 | 69 | 43575
[16:57:00] 1.801 | 26174 | 35785 | 69 | 43596
[16:57:00] 1.851 | 33770 | 32172 | 70 | 43611
[16:57:00] 1.901 | 30988 | 34855 | 63 | 43589
[16:57:00] 1.951 | 31041 | 36334 | 93 | 43594
[16:57:00] 2.001 | 29911 | 36201 | 98 | 43647
[16:57:00] 2.051 | 30045 | 33106 | 87 | 43620
[16:57:01] 2.101 | 31114 | 28732 | 72 | 43604
[16:57:01] 2.151 | 37453 | 31221 | 69 | 43606
[16:57:01] 2.201 | 31308 | 35860 | 75 | 43626
[16:57:01] 2.251 | 33456 | 30848 | 79 | 43613
[16:57:01] 2.301 | 33596 | 31755 | 84 | 43578
[16:57:01] 2.351 | 32519 | 36948 | 93 | 43596
[16:57:01] 2.401 | 31011 | 30366 | 86 | 43569
[16:57:01] 2.451 | 37284 | 34895 | 68 | 43605
[16:57:01] ✅ Baseline complete. Starting main recording for 10 seconds...
[16:57:01] 2.501 | 33613 | 35772 | 70 | 43588
[16:57:01] 0.050 | 31504 | 36385 | 84 | 43577
[16:57:01] 0.100 | 36247 | 36588 | 79 | 43524
[16:57:01] 0.150 | 35696 | 32151 | 81 | 43577
[16:57:01] 0.200 | 35039 | 31179 | 83 | 43517
[16:57:01] 0.250 | 35924 | 33101 | 74 | 43515
[16:57:01] 0.300 | 34174 | 34864 | 60 | 43534
[16:57:01] 0.350 | 31177 | 30822 | 73 | 43568
[16:57:01] 0.400 | 34285 | 34430 | 74 | 43606
[16:57:01] 0.450 | 31767 | 36287 | 98 | 43551
[16:57:01] 0.500 | 29670 | 36365 | 77 | 43519
[16:57:01] 0.550 | 29882 | 35079 | 83 | 43491
[16:57:02] 0.600 | 32981 | 33815 | 78 | 43493
[16:57:02] 0.650 | 31205 | 37555 | 87 | 43546
[16:57:02] 0.700 | 34239 | 31386 | 76 | 43556
[16:57:02] 0.750 | 28925 | 30902 | 102 | 43561
[16:57:02] 0.800 | 34661 | 37659 | 87 | 43501
[16:57:02] 0.850 | 32875 | 35740 | 65 | 43535
[16:57:02] 0.900 | 33610 | 31679 | 75 | 43524
[16:57:02] 0.950 | 32364 | 29392 | 65 | 43550
[16:57:02] 1.000 | 33173 | 36521 | 88 | 43526
[16:57:02] 1.050 | 34285 | 30122 | 57 | 43542
[16:57:02] 1.100 | 32402 | 32384 | 70 | 43514
[16:57:02] 1.150 | 31567 | 32151 | 68 | 43469
[16:57:02] 1.200 | 33650 | 33872 | 76 | 43480
[16:57:02] 1.250 | 35289 | 33670 | 47 | 43459
[16:57:02] 1.300 | 31536 | 32522 | 78 | 43487
[16:57:02] 1.350 | 34889 | 31505 | 74 | 43527
[16:57:02] 1.400 | 37344 | 36243 | 84 | 43575
