timestamped_line
[16:42:06] ▶ Starting baseline phase for 2.5 seconds...
[16:42:06] t (s) | A | B | C | D
[16:42:06] 0.050 | 36083 | 42651 | 13 | 45277
[16:42:06] 0.100 | 33509 | 34748 | 13 | 45274
[16:42:06] 0.150 | 34092 | 35895 | 10 | 45278
[16:42:06] 0.200 | 36160 | 38787 | 11 | 45274
[16:42:06] 0.250 | 34703 | 37518 | 15 | 45260
[16:42:06] 0.300 | 33093 | 32982 | 9 | 45273
[16:42:06] 0.350 | 34786 | 34958 | 12 | 45256
[16:42:06] 0.400 | 32725 | 35926 | 11 | 45287
[16:42:07] 0.450 | 42065 | 35069 | 10 | 45244
[16:42:07] 0.500 | 36466 | 34058 | 8 | 45283
[16:42:07] 0.550 | 40887 | 37498 | 10 | 45292
[16:42:07] 0.600 | 37006 | 44858 | 12 | 45251
[16:42:07] 0.650 | 39633 | 36741 | 14 | 45282
[16:42:07] 0.700 | 38839 | 37108 | 10 | 45248
[16:42:07] 0.750 | 37636 | 37415 | 10 | 45273
[16:42:07] 0.800 | 36713 | 34597 | 10 | 45280
[16:42:07] 0.850 | 36414 | 36214 | 8 | 45280
[16:42:07] 0.900 | 39432 | 36102 | 8 | 45272
[16:42:07] 0.950 | 37048 | 36973 | 11 | 45267
[16:42:07] 1.000 | 36166 | 35158 | 9 | 45267
[16:42:07] 1.050 | 37116 | 35970 | 11 | 45276
[16:42:07] 1.100 | 37898 | 36662 | 10 | 45279
[16:42:07] 1.150 | 36347 | 38676 | 8 | 45258
[16:42:07] 1.200 | 33720 | 39521 | 12 | 45268
[16:42:07] 1.250 | 41942 | 36377 | 14 | 45297
[16:42:07] 1.300 | 39628 | 35921 | 14 | 45291
[16:42:07] 1.350 | 33789 | 35160 | 13 | 45291
[16:42:07] 1.400 | 39607 | 38345 | 11 | 45293
[16:42:08] 1.450 | 41680 | 36214 | 12 | 45250
[16:42:08] 1.500 | 35735 | 36284 | 15 | 45235
[16:42:08] 1.550 | 34085 | 38395 | 11 | 45267
[16:42:08] 1.600 | 37046 | 36090 | 8 | 45237
[16:42:08] 1.650 | 40209 | 34255 | 11 | 45256
[16:42:08] 1.700 | 34786 | 36441 | 12 | 45250
[16:42:08] 1.750 | 39074 | 36277 | 12 | 45278
[16:42:08] 1.800 | 35277 | 36779 | 12 | 45287
[16:42:08] 1.850 | 36323 | 39630 | 11 | 45239
[16:42:08] 1.900 | 36335 | 36362 | 13 | 45276
[16:42:08] 1.950 | 38534 | 36557 | 9 | 45272
[16:42:08] 2.000 | 41950 | 37050 | 5 | 45257
[16:42:08] 2.050 | 37602 | 38319 | 6 | 45249
[16:42:08] 2.100 | 39595 | 35593 | 14 | 45249
[16:42:08] 2.150 | 34287 | 40953 | 9 | 45238
[16:42:08] 2.200 | 33030 | 36661 | 16 | 45224
[16:42:08] 2.250 | 34867 | 36126 | 12 | 45211
[16:42:08] 2.300 | 36404 | 38938 | 14 | 45257
[16:42:08] 2.350 | 40217 | 34215 | 8 | 45229
[16:42:08] 2.400 | 36573 | 42034 | 11 | 45223
[16:42:09] 2.450 | 35137 | 40435 | 7 | 45215
