timestamped_line
[11:19:55] ▶ Starting baseline phase for 2.5 seconds...
[11:19:55] t (s) | A | B | C | D
[11:19:55] 0.050 | 30901 | 34267 | 78 | 17996
[11:19:55] 0.100 | 33859 | 31186 | 58 | 17982
[11:19:55] 0.150 | 30209 | 27226 | 84 | 17979
[11:19:55] 0.200 | 32653 | 31312 | 96 | 18007
[11:19:55] 0.250 | 28529 | 32886 | 54 | 18060
[11:19:55] 0.300 | 29590 | 33675 | 67 | 18097
[11:19:55] 0.350 | 36931 | 32599 | 95 | 18092
[11:19:55] 0.400 | 28928 | 38904 | 81 | 18128
[11:19:55] 0.450 | 27123 | 36709 | 103 | 18179
[11:19:55] 0.500 | 34034 | 32064 | 71 | 18031
[11:19:55] 0.550 | 31037 | 30028 | 75 | 18104
[11:19:55] 0.600 | 30470 | 31911 | 63 | 18140
[11:19:55] 0.650 | 33191 | 30884 | 82 | 18149
[11:19:55] 0.700 | 34674 | 33395 | 73 | 18186
[11:19:55] 0.750 | 30298 | 32483 | 89 | 18215
[11:19:55] 0.800 | 28025 | 36421 | 80 | 18236
[11:19:55] 0.850 | 31615 | 30761 | 58 | 18249
[11:19:55] 0.900 | 32437 | 30259 | 73 | 18295
[11:19:56] 0.950 | 31965 | 34099 | 71 | 18282
[11:19:56] 1.000 | 31987 | 28820 | 76 | 18284
[11:19:56] 1.050 | 30366 | 29828 | 81 | 18325
[11:19:56] 1.100 | 32546 | 38326 | 76 | 18344
[11:19:56] 1.150 | 32920 | 34765 | 71 | 18359
[11:19:56] 1.200 | 31615 | 29164 | 68 | 18372
[11:19:56] 1.250 | 30268 | 32064 | 66 | 18359
[11:19:56] 1.300 | 28743 | 32002 | 81 | 18319
[11:19:56] 1.350 | 31381 | 32502 | 80 | 18348
[11:19:56] 1.400 | 30667 | 33706 | 67 | 18421
[11:19:56] 1.450 | 30332 | 27101 | 89 | 18401
[11:19:56] 1.500 | 29678 | 30190 | 83 | 18408
[11:19:56] 1.550 | 30925 | 30109 | 74 | 18411
[11:19:56] 1.600 | 31085 | 36127 | 82 | 18384
[11:19:56] 1.650 | 29363 | 34330 | 89 | 18413
[11:19:56] 1.700 | 35038 | 32093 | 78 | 18424
[11:19:56] 1.750 | 28490 | 34806 | 78 | 18379
[11:19:56] 1.800 | 30388 | 33732 | 74 | 18381
[11:19:56] 1.850 | 32242 | 33516 | 62 | 18435
[11:19:56] 1.900 | 30292 | 31397 | 76 | 18360
[11:19:57] 1.950 | 30594 | 33955 | 99 | 18348
[11:19:57] 2.000 | 32435 | 31876 | 70 | 18445
[11:19:57] 2.050 | 28581 | 33402 | 65 | 18450
[11:19:57] 2.100 | 28625 | 29116 | 63 | 18487
[11:19:57] 2.150 | 32107 | 32303 | 73 | 18521
[11:19:57] 2.200 | 28171 | 30755 | 63 | 18492
[11:19:57] 2.250 | 27962 | 30406 | 71 | 18427
[11:19:57] 2.300 | 27229 | 29851 | 82 | 18407
[11:19:57] 2.350 | 32135 | 29359 | 73 | 18356
[11:19:57] 2.400 | 28812 | 34432 | 78 | 18342
[11:19:57] 2.450 | 29891 | 33159 | 86 | 18336
[11:19:57] 2.500 | 28188 | 32897 | 60 | 18347
[11:19:57] ✅ Baseline complete. Starting main recording for 10 seconds...
[11:19:57] 2.550 | 28127 | 31624 | 82 | 18314
[11:19:57] 0.050 | 29937 | 36980 | 86 | 18376
[11:19:57] 0.100 | 32689 | 34973 | 80 | 18387
[11:19:57] 0.150 | 29501 | 28553 | 80 | 18385
[11:19:57] 0.200 | 31454 | 31358 | 54 | 18357
[11:19:57] 0.250 | 27468 | 31620 | 90 | 18368
[11:19:57] 0.300 | 31230 | 33964 | 68 | 18361
[11:19:57] 0.350 | 29534 | 32461 | 71 | 18377
[11:19:58] 0.400 | 30218 | 33037 | 95 | 18445
[11:19:58] 0.450 | 31177 | 32315 | 67 | 18425
[11:19:58] 0.500 | 28363 | 31818 | 85 | 18433
[11:19:58] 0.550 | 29987 | 30692 | 76 | 18451
[11:19:58] 0.600 | 30397 | 29029 | 71 | 18410
[11:19:58] 0.650 | 29101 | 28932 | 88 | 18401
[11:19:58] 0.700 | 28934 | 30093 | 72 | 18413
[11:19:58] 0.750 | 32225 | 27270 | 72 | 18398
[11:19:58] 0.800 | 33463 | 34999 | 87 | 18388
[11:19:58] 0.850 | 37731 | 31336 | 58 | 18379
[11:19:58] 0.900 | 29396 | 34280 | 56 | 18435
[11:19:58] 0.950 | 29361 | 29650 | 63 | 18361
[11:19:58] 1.000 | 29325 | 33695 | 90 | 18451
[11:19:58] 1.050 | 30519 | 30343 | 92 | 18410
[11:19:58] 1.100 | 30104 | 30273 | 85 | 18400
[11:19:58] 1.150 | 26655 | 28026 | 79 | 18520
[11:19:58] 1.200 | 31202 | 32484 | 66 | 18627
[11:19:58] 1.250 | 28576 | 33186 | 73 | 18677
[11:19:58] 1.300 | 30249 | 29967 | 97 | 18750
