timestamped_line
[19:23:28] ▶ Starting baseline phase for 2.5 seconds...
[19:23:28] t (s) | A | B | C | D
[19:23:29] 0.050 | 66 | 31206 | 104 | 106
[19:23:29] 0.100 | 58 | 31185 | 104 | 95
[19:23:29] 0.150 | 54 | 31181 | 116 | 91
[19:23:29] 0.200 | 50 | 31216 | 103 | 101
[19:23:29] 0.250 | 63 | 31227 | 118 | 86
[19:23:29] 0.300 | 67 | 31244 | 111 | 91
[19:23:29] 0.350 | 59 | 31256 | 107 | 101
[19:23:29] 0.400 | 55 | 31254 | 110 | 86
[19:23:29] 0.450 | 60 | 31231 | 100 | 83
[19:23:29] 0.500 | 63 | 31240 | 112 | 100
[19:23:29] 0.550 | 72 | 31262 | 107 | 101
[19:23:29] 0.600 | 60 | 31261 | 96 | 99
[19:23:29] 0.650 | 68 | 31257 | 107 | 88
[19:23:29] 0.700 | 74 | 31263 | 99 | 97
[19:23:29] 0.750 | 74 | 31268 | 99 | 85
[19:23:29] 0.800 | 54 | 31274 | 107 | 98
[19:23:29] 0.850 | 65 | 31274 | 124 | 90
[19:23:29] 0.900 | 68 | 31277 | 108 | 100
[19:23:29] 0.950 | 73 | 31269 | 120 | 94
[19:23:29] 1.000 | 73 | 31277 | 108 | 112
[19:23:30] 1.050 | 70 | 31287 | 100 | 101
[19:23:30] 1.100 | 55 | 31279 | 110 | 94
[19:23:30] 1.150 | 73 | 31285 | 117 | 83
[19:23:30] 1.200 | 91 | 31296 | 93 | 97
[19:23:30] 1.250 | 64 | 31301 | 115 | 95
[19:23:30] 1.300 | 63 | 31300 | 108 | 104
[19:23:30] 1.350 | 74 | 31294 | 116 | 119
[19:23:30] 1.400 | 64 | 31303 | 112 | 110
[19:23:30] 1.450 | 62 | 31318 | 114 | 97
[19:23:30] 1.500 | 60 | 31328 | 106 | 89
[19:23:30] 1.550 | 63 | 31321 | 102 | 102
[19:23:30] 1.600 | 50 | 31322 | 107 | 97
[19:23:30] 1.650 | 75 | 31328 | 112 | 103
[19:23:30] 1.700 | 80 | 31343 | 113 | 88
[19:23:30] 1.750 | 58 | 31346 | 109 | 104
[19:23:30] 1.800 | 78 | 31377 | 118 | 106
[19:23:30] 1.850 | 68 | 31350 | 114 | 102
[19:23:30] 1.900 | 68 | 31335 | 105 | 116
[19:23:30] 1.950 | 73 | 31351 | 113 | 106
[19:23:30] 2.000 | 63 | 31368 | 114 | 101
[19:23:31] 2.050 | 64 | 31369 | 117 | 97
[19:23:31] 2.100 | 56 | 31362 | 108 | 105
[19:23:31] 2.150 | 72 | 31352 | 105 | 107
[19:23:31] 2.200 | 73 | 31363 | 118 | 106
[19:23:31] 2.250 | 70 | 31369 | 121 | 102
[19:23:31] 2.300 | 75 | 31393 | 115 | 96
[19:23:31] 2.350 | 81 | 31389 | 120 | 102
[19:23:31] 2.400 | 76 | 31390 | 112 | 122
[19:23:31] 2.450 | 72 | 31395 | 108 | 102
[19:23:31] 2.500 | 71 | 31409 | 122 | 99
[19:23:31] ✅ Baseline complete. Starting main recording for 10 seconds...
[19:23:31] 2.550 | 72 | 31403 | 122 | 105
[19:23:31] 0.050 | 83 | 31399 | 107 | 100
[19:23:31] 0.100 | 77 | 31403 | 122 | 118
[19:23:31] 0.150 | 73 | 31408 | 126 | 92
[19:23:31] 0.200 | 78 | 31408 | 116 | 111
[19:23:31] 0.250 | 64 | 31431 | 101 | 94
[19:23:31] 0.300 | 73 | 31425 | 115 | 99
[19:23:31] 0.350 | 59 | 31414 | 116 | 108
[19:23:31] 0.400 | 69 | 31438 | 125 | 101
[19:23:31] 0.450 | 70 | 31430 | 111 | 112
[19:23:32] 0.500 | 69 | 31429 | 107 | 104
[19:23:32] 0.550 | 63 | 31434 | 117 | 112
[19:23:32] 0.600 | 68 | 31446 | 111 | 99
[19:23:32] 0.650 | 73 | 31462 | 115 | 124
[19:23:32] 0.700 | 60 | 31448 | 119 | 115
[19:23:32] 0.750 | 87 | 31447 | 119 | 102
[19:23:32] 0.800 | 79 | 31451 | 136 | 115
[19:23:32] 0.850 | 81 | 31462 | 106 | 100
[19:23:32] 0.900 | 64 | 31472 | 121 | 101
[19:23:32] 0.950 | 69 | 31480 | 111 | 95
[19:23:32] 1.000 | 82 | 31467 | 145 | 109
[19:23:32] 1.050 | 74 | 31474 | 113 | 106
[19:23:32] 1.100 | 68 | 31476 | 122 | 104
[19:23:32] 1.150 | 71 | 31470 | 116 | 101
[19:23:32] 1.200 | 69 | 31482 | 120 | 104
[19:23:32] 1.250 | 74 | 31487 | 115 | 109
[19:23:32] 1.300 | 70 | 31493 | 112 | 97
[19:23:32] 1.350 | 73 | 31489 | 118 | 101
[19:23:32] 1.400 | 93 | 31489 | 121 | 110
[19:23:32] 1.450 | 84 | 31491 | 116 | 108
[19:23:33] 1.500 | 79 | 31492 | 116 | 99
[19:23:33] 1.550 | 82 | 31512 | 137 | 106
[19:23:33] 1.600 | 78 | 31502 | 126 | 101
[19:23:33] 1.650 | 68 | 31496 | 134 | 105
