timestamped_line
[16:19:19] ▶ Starting baseline phase for 2.5 seconds...
[16:19:19] t (s) | A | B | C | D
[16:19:19] 0.050 | 32975 | 35172 | 64 | 37609
[16:19:19] 0.100 | 36086 | 32955 | 69 | 37617
[16:19:19] 0.150 | 33265 | 30892 | 58 | 37666
[16:19:19] 0.200 | 34734 | 34249 | 63 | 37575
[16:19:19] 0.250 | 31683 | 37733 | 58 | 37549
[16:19:19] 0.300 | 31521 | 34275 | 66 | 37605
[16:19:20] 0.350 | 32734 | 33235 | 66 | 37578
[16:19:20] 0.400 | 34175 | 31146 | 66 | 37587
[16:19:20] 0.450 | 32315 | 30771 | 54 | 37634
[16:19:20] 0.500 | 34966 | 31554 | 58 | 37565
[16:19:20] 0.550 | 35339 | 31270 | 56 | 37562
[16:19:20] 0.600 | 35126 | 31265 | 66 | 37616
[16:19:20] 0.650 | 28467 | 33394 | 64 | 37612
[16:19:20] 0.700 | 31381 | 32022 | 67 | 37629
[16:19:20] 0.750 | 32008 | 31371 | 53 | 37621
[16:19:20] 0.800 | 32800 | 31487 | 56 | 37595
[16:19:20] 0.850 | 33269 | 32176 | 57 | 37639
[16:19:20] 0.900 | 32724 | 28603 | 60 | 37640
[16:19:20] 0.950 | 32727 | 30084 | 57 | 37583
[16:19:20] 1.000 | 33535 | 33280 | 60 | 37541
[16:19:20] 1.050 | 38461 | 34179 | 59 | 37534
[16:19:20] 1.100 | 31011 | 35446 | 53 | 37581
[16:19:20] 1.150 | 37100 | 36481 | 57 | 37569
[16:19:20] 1.200 | 32198 | 32592 | 59 | 37586
[16:19:20] 1.250 | 33583 | 33946 | 63 | 37618
[16:19:20] 1.300 | 35767 | 29527 | 60 | 37638
[16:19:21] 1.350 | 32442 | 29825 | 60 | 37683
[16:19:21] 1.400 | 33537 | 28270 | 48 | 37701
[16:19:21] 1.450 | 33767 | 31756 | 68 | 37729
[16:19:21] 1.500 | 35651 | 31851 | 54 | 37660
[16:19:21] 1.550 | 35727 | 38624 | 48 | 37686
[16:19:21] 1.600 | 35972 | 33922 | 63 | 37838
[16:19:21] 1.650 | 30650 | 35476 | 53 | 37896
[16:19:21] 1.700 | 34516 | 34397 | 57 | 37916
[16:19:21] 1.750 | 31744 | 31707 | 68 | 37818
[16:19:21] 1.800 | 33702 | 33722 | 53 | 37840
[16:19:21] 1.850 | 35654 | 29033 | 52 | 37767
[16:19:21] 1.900 | 31412 | 29289 | 61 | 37767
[16:19:21] 1.950 | 32118 | 34588 | 64 | 37802
[16:19:21] 2.000 | 30796 | 38051 | 50 | 37987
[16:19:21] 2.050 | 29827 | 33363 | 66 | 38040
[16:19:21] 2.100 | 31806 | 33876 | 74 | 38019
[16:19:21] 2.150 | 33971 | 31782 | 71 | 38062
[16:19:21] 2.200 | 34430 | 34020 | 62 | 38024
[16:19:21] 2.250 | 36112 | 34124 | 39 | 38046
[16:19:21] 2.300 | 35171 | 30009 | 76 | 38055
[16:19:22] 2.350 | 33901 | 31008 | 52 | 37995
[16:19:22] 2.400 | 33490 | 34344 | 65 | 38000
[16:19:22] 2.450 | 31277 | 28882 | 47 | 37981
[16:19:22] 2.500 | 38930 | 32313 | 61 | 37965
[16:19:22] ✅ Baseline complete. Starting main recording for 10 seconds...
[16:19:22] 2.550 | 32998 | 31075 | 58 | 37951
[16:19:22] 0.050 | 32769 | 31699 | 53 | 37971
[16:19:22] 0.100 | 32095 | 31820 | 64 | 37976
[16:19:22] 0.150 | 30371 | 32163 | 66 | 37976
[16:19:22] 0.200 | 37381 | 31171 | 49 | 37956
[16:19:22] 0.250 | 33206 | 34314 | 73 | 37938
[16:19:22] 0.300 | 32889 | 34608 | 66 | 37985
[16:19:22] 0.350 | 33484 | 31343 | 53 | 38000
[16:19:22] 0.400 | 32160 | 34972 | 55 | 38010
[16:19:22] 0.450 | 33014 | 30929 | 67 | 38009
[16:19:22] 0.500 | 34428 | 30473 | 51 | 38014
[16:19:22] 0.550 | 30733 | 34295 | 71 | 38009
[16:19:22] 0.600 | 35659 | 35863 | 58 | 38005
[16:19:22] 0.650 | 33506 | 30834 | 68 | 37977
[16:19:22] 0.700 | 32526 | 31000 | 72 | 37997
[16:19:22] 0.750 | 34008 | 31147 | 58 | 37997
[16:19:23] 0.800 | 34521 | 34486 | 50 | 37983
[16:19:23] 0.850 | 39964 | 31159 | 54 | 37961
[16:19:23] 0.900 | 32669 | 32706 | 68 | 37987
[16:19:23] 0.950 | 33047 | 33683 | 56 | 37968
[16:19:23] 1.000 | 35597 | 26562 | 56 | 37974
[16:19:23] 1.050 | 35896 | 36365 | 55 | 37960
[16:19:23] 1.100 | 36550 | 32942 | 65 | 37856
[16:19:23] 1.150 | 35298 | 27747 | 57 | 37778
[16:19:23] 1.200 | 28367 | 40447 | 80 | 37790
[16:19:23] 1.250 | 32760 | 32254 | 66 | 37692
[16:19:23] 1.300 | 32215 | 26997 | 56 | 37703
[16:19:23] 1.350 | 32426 | 31257 | 56 | 37722
[16:19:23] 1.400 | 32460 | 30677 | 57 | 37692
[16:19:23] 1.450 | 30304 | 32139 | 50 | 37714
[16:19:23] 1.500 | 34246 | 31260 | 65 | 37742
[16:19:23] 1.550 | 32347 | 33467 | 67 | 37785
[16:19:23] 1.600 | 30721 | 35130 | 67 | 37797
[16:19:23] 1.650 | 33319 | 32834 | 56 | 37793
[16:19:23] 1.700 | 37694 | 35770 | 55 | 37789
[16:19:23] 1.750 | 36975 | 35074 | 66 | 37811
[16:19:24] 1.800 | 34057 | 34511 | 64 | 37855
[16:19:24] 1.850 | 31217 | 31187 | 63 | 37854
[16:19:24] 1.900 | 27559 | 30225 | 76 | 37889
[16:19:24] 1.950 | 32264 | 28279 | 74 | 37878
[16:19:24] 2.000 | 32335 | 30673 | 58 | 37919
[16:19:24] 2.050 | 28750 | 37582 | 52 | 37885
[16:19:24] 2.100 | 32898 | 29239 | 50 | 37884
[16:19:24] 2.150 | 30029 | 29973 | 76 | 37887
[16:19:24] 2.200 | 35043 | 34150 | 74 | 37869
[16:19:24] 2.250 | 33545 | 37914 | 70 | 37852
[16:19:24] 2.300 | 30103 | 29824 | 57 | 37835
[16:19:24] 2.350 | 33555 | 33070 | 57 | 37857
[16:19:24] 2.400 | 29932 | 32529 | 53 | 37908
[16:19:24] 2.450 | 33639 | 28955 | 55 | 37935
[16:19:24] 2.500 | 34442 | 34734 | 70 | 37941
[16:19:24] 2.550 | 33028 | 32784 | 54 | 37950
[16:19:24] 2.600 | 28150 | 30082 | 70 | 37976
[16:19:24] 2.650 | 34091 | 34433 | 61 | 37926
[16:19:24] 2.700 | 34392 | 38304 | 66 | 37937
[16:19:24] 2.750 | 41143 | 32917 | 56 | 37997
[16:19:25] 2.800 | 31649 | 31931 | 60 | 37884
[16:19:25] 2.850 | 35780 | 37491 | 63 | 37836
[16:19:25] 2.900 | 33902 | 34830 | 57 | 37852
[16:19:25] 2.950 | 33249 | 34365 | 60 | 37880
[16:19:25] 3.000 | 29166 | 29725 | 61 | 37888
[16:19:25] 3.050 | 35031 | 30471 | 67 | 37934
[16:19:25] 3.100 | 33283 | 31954 | 63 | 37989
[16:19:25] 3.150 | 33590 | 34555 | 55 | 37961
[16:19:25] 3.200 | 37019 | 29069 | 59 | 37930
[16:19:25] 3.250 | 32857 | 33536 | 68 | 37948
[16:19:25] 3.300 | 30503 | 33368 | 55 | 37942
[16:19:25] 3.350 | 34544 | 27157 | 53 | 37954
[16:19:25] 3.400 | 33310 | 29654 | 49 | 37855
[16:19:25] 3.450 | 35797 | 36669 | 60 | 37804
[16:19:25] 3.500 | 35690 | 28744 | 71 | 37855
[16:19:25] 3.550 | 33360 | 35185 | 58 | 37824
[16:19:25] 3.600 | 34862 | 30833 | 66 | 37763
[16:19:25] 3.650 | 35806 | 29649 | 49 | 37799
[16:19:25] 3.700 | 34116 | 32191 | 53 | 37778
[16:19:25] 3.750 | 30581 | 24798 | 62 | 37699
[16:19:26] 3.800 | 35539 | 30476 | 65 | 37725
[16:19:26] 3.850 | 36722 | 32201 | 50 | 37726
[16:19:26] 3.900 | 36030 | 31186 | 59 | 37710
[16:19:26] 3.950 | 34443 | 33174 | 71 | 37711
[16:19:26] 4.000 | 35162 | 35159 | 57 | 37724
[16:19:26] 4.050 | 34931 | 29862 | 73 | 37734
[16:19:26] 4.100 | 29108 | 26802 | 56 | 37727
[16:19:26] 4.150 | 32719 | 36556 | 50 | 37735
[16:19:26] 4.200 | 33186 | 32205 | 57 | 37779
[16:19:26] 4.250 | 35732 | 36744 | 69 | 37733
[16:19:26] 4.300 | 34600 | 34475 | 65 | 37742
[16:19:26] 4.350 | 35835 | 36856 | 62 | 37748
[16:19:26] 4.400 | 35224 | 37154 | 58 | 37796
[16:19:26] 4.450 | 35441 | 32802 | 66 | 37794
[16:19:26] 4.500 | 32982 | 35962 | 77 | 37819
