timestamped_line
[18:41:51] ▶ Starting baseline phase for 2.5 seconds...
[18:41:51] t (s) | A | B | C | D
[18:41:51] 0.050 | 44 | 14010 | 36142 | 29603
[18:41:51] 0.100 | 29 | 13963 | 36142 | 29605
[18:41:51] 0.150 | 34 | 13924 | 36148 | 29605
[18:41:51] 0.200 | 26 | 13987 | 36137 | 29617
[18:41:51] 0.250 | 27 | 13994 | 36116 | 29608
[18:41:51] 0.300 | 33 | 13971 | 36137 | 29580
[18:41:51] 0.350 | 33 | 13987 | 36127 | 29590
[18:41:51] 0.400 | 25 | 13986 | 36140 | 29604
[18:41:51] 0.450 | 36 | 13983 | 36130 | 29612
[18:41:51] 0.500 | 32 | 14030 | 36110 | 29606
[18:41:51] 0.550 | 40 | 14084 | 36156 | 29620
[18:41:51] 0.600 | 32 | 14037 | 36152 | 29617
[18:41:51] 0.650 | 35 | 14067 | 36140 | 29616
[18:41:51] 0.700 | 31 | 14059 | 36128 | 29622
[18:41:51] 0.750 | 22 | 14060 | 36138 | 29612
[18:41:51] 0.800 | 39 | 14001 | 36148 | 29583
[18:41:51] 0.850 | 33 | 13994 | 36125 | 29611
[18:41:51] 0.900 | 41 | 14021 | 36143 | 29625
[18:41:52] 0.950 | 42 | 13999 | 36130 | 29606
[18:41:52] 1.000 | 44 | 13978 | 36143 | 29612
[18:41:52] 1.050 | 43 | 13988 | 36135 | 29608
[18:41:52] 1.100 | 41 | 13949 | 36142 | 29616
[18:41:52] 1.150 | 39 | 13906 | 36144 | 29608
[18:41:52] 1.200 | 50 | 13966 | 36137 | 29609
[18:41:52] 1.250 | 44 | 13997 | 36154 | 29618
[18:41:52] 1.300 | 35 | 14003 | 36150 | 29622
[18:41:52] 1.350 | 43 | 14029 | 36152 | 29638
[18:41:52] 1.400 | 41 | 14032 | 36159 | 29617
[18:41:52] 1.450 | 38 | 13962 | 36149 | 29629
[18:41:52] 1.500 | 47 | 13952 | 36154 | 29622
[18:41:52] 1.550 | 35 | 13938 | 36140 | 29618
[18:41:52] 1.600 | 26 | 13988 | 36152 | 29617
[18:41:52] 1.650 | 30 | 14000 | 36154 | 29614
[18:41:52] 1.700 | 41 | 14002 | 36167 | 29616
[18:41:52] 1.750 | 52 | 13964 | 36153 | 29613
[18:41:52] 1.800 | 52 | 13956 | 36150 | 29603
[18:41:52] 1.850 | 40 | 13951 | 36161 | 29622
[18:41:52] 1.900 | 47 | 13971 | 36166 | 29608
[18:41:53] 1.950 | 50 | 13969 | 36161 | 29619
[18:41:53] 2.000 | 32 | 13982 | 36160 | 29615
[18:41:53] 2.050 | 46 | 14006 | 36161 | 29601
[18:41:53] 2.100 | 41 | 13998 | 36165 | 29593
[18:41:53] 2.150 | 54 | 13960 | 36172 | 29611
[18:41:53] 2.200 | 46 | 13990 | 36175 | 29599
[18:41:53] 2.250 | 38 | 13980 | 36161 | 29595
[18:41:53] 2.300 | 40 | 14004 | 36169 | 29622
[18:41:53] 2.350 | 45 | 13982 | 36165 | 29625
[18:41:53] 2.400 | 49 | 13969 | 36176 | 29602
[18:41:53] 2.450 | 36 | 13986 | 36163 | 29619
[18:41:53] 2.500 | 35 | 14035 | 36174 | 29617
[18:41:53] ✅ Baseline complete. Starting main recording for 10 seconds...
[18:41:53] 2.550 | 40 | 13990 | 36151 | 29606
[18:41:53] 0.050 | 49 | 14015 | 36149 | 29609
[18:41:53] 0.100 | 52 | 14030 | 36171 | 29611
[18:41:53] 0.150 | 49 | 14028 | 36165 | 29628
[18:41:53] 0.200 | 56 | 14058 | 36138 | 29619
[18:41:53] 0.250 | 44 | 14041 | 36178 | 29615
[18:41:53] 0.300 | 39 | 14032 | 36171 | 29631
[18:41:53] 0.350 | 48 | 14016 | 36168 | 29621
[18:41:54] 0.400 | 40 | 14012 | 36189 | 29618
[18:41:54] 0.450 | 37 | 14029 | 36166 | 29638
[18:41:54] 0.500 | 49 | 14028 | 36169 | 29641
[18:41:54] 0.550 | 44 | 14063 | 36169 | 29629
[18:41:54] 0.600 | 36 | 14054 | 36167 | 29638
[18:41:54] 0.650 | 61 | 13993 | 36156 | 29631
[18:41:54] 0.700 | 35 | 14018 | 36170 | 29627
[18:41:54] 0.750 | 48 | 14002 | 36168 | 29629
[18:41:54] 0.800 | 46 | 13990 | 36179 | 29614
[18:41:54] 0.850 | 42 | 13988 | 36159 | 29622
[18:41:54] 0.900 | 37 | 14028 | 36188 | 29620
[18:41:54] 0.950 | 37 | 14019 | 36180 | 29627
[18:41:54] 1.000 | 41 | 14051 | 36176 | 29618
[18:41:54] 1.050 | 60 | 14053 | 36156 | 29621
[18:41:54] 1.100 | 46 | 14105 | 36166 | 29609
[18:41:54] 1.150 | 44 | 14136 | 36185 | 29605
[18:41:54] 1.200 | 37 | 14122 | 36179 | 29610
[18:41:54] 1.250 | 47 | 14143 | 36163 | 29624
[18:41:54] 1.300 | 37 | 14143 | 36181 | 29617
[18:41:54] 1.350 | 37 | 14232 | 36173 | 29613
[18:41:55] 1.400 | 33 | 14230 | 36174 | 29612
[18:41:55] 1.450 | 51 | 14216 | 36172 | 29607
[18:41:55] 1.500 | 49 | 14191 | 36172 | 29607
[18:41:55] 1.550 | 43 | 14165 | 36187 | 29599
[18:41:55] 1.600 | 44 | 14144 | 36183 | 29588
[18:41:55] 1.650 | 48 | 14120 | 36170 | 29591
[18:41:55] 1.700 | 44 | 14120 | 36191 | 29583
[18:41:55] 1.750 | 46 | 14164 | 36161 | 29586
[18:41:55] 1.800 | 44 | 14180 | 36165 | 29586
