timestamped_line
[16:21:50] ▶ Starting baseline phase for 2.5 seconds...
[16:21:50] t (s) | A | B | C | D
[16:21:50] 0.051 | 31602 | 33538 | 69 | 43201
[16:21:50] 0.101 | 36267 | 33752 | 60 | 43232
[16:21:50] 0.151 | 31524 | 35606 | 63 | 43254
[16:21:50] 0.201 | 31545 | 32930 | 77 | 43282
[16:21:50] 0.251 | 32262 | 29335 | 59 | 43291
[16:21:50] 0.301 | 33548 | 34288 | 67 | 43289
[16:21:50] 0.351 | 31088 | 32696 | 67 | 43281
[16:21:51] 0.401 | 35686 | 33792 | 58 | 43255
[16:21:51] 0.451 | 29592 | 31396 | 60 | 43251
[16:21:51] 0.501 | 29151 | 32532 | 67 | 43242
[16:21:51] 0.551 | 36614 | 38446 | 69 | 43231
[16:21:51] 0.601 | 35166 | 30914 | 72 | 43283
[16:21:51] 0.651 | 34196 | 30347 | 69 | 43261
[16:21:51] 0.701 | 32843 | 30081 | 56 | 43282
[16:21:51] 0.751 | 32892 | 35449 | 74 | 43248
[16:21:51] 0.801 | 29057 | 29672 | 70 | 43293
[16:21:51] 0.851 | 29957 | 29591 | 66 | 43286
[16:21:51] 0.901 | 32994 | 30950 | 63 | 43297
[16:21:51] 0.951 | 34620 | 33528 | 59 | 43300
[16:21:51] 1.001 | 32369 | 35974 | 63 | 43275
[16:21:51] 1.051 | 36074 | 34308 | 55 | 43264
[16:21:51] 1.101 | 32060 | 34001 | 55 | 43265
[16:21:51] 1.151 | 34747 | 29630 | 68 | 43270
[16:21:51] 1.201 | 34289 | 32214 | 72 | 43233
[16:21:51] 1.251 | 32977 | 33290 | 64 | 43267
[16:21:51] 1.301 | 36326 | 35293 | 63 | 43239
[16:21:51] 1.351 | 35305 | 35837 | 57 | 43240
[16:21:52] 1.401 | 31977 | 32981 | 62 | 43219
[16:21:52] 1.451 | 36373 | 34718 | 60 | 43225
[16:21:52] 1.501 | 36796 | 31538 | 58 | 43231
[16:21:52] 1.551 | 34638 | 33186 | 58 | 43248
[16:21:52] 1.601 | 33205 | 35208 | 66 | 43277
[16:21:52] 1.651 | 33481 | 35805 | 59 | 43288
[16:21:52] 1.701 | 38344 | 35888 | 70 | 43296
[16:21:52] 1.751 | 32255 | 35584 | 76 | 43331
[16:21:52] 1.801 | 34366 | 36793 | 65 | 43348
[16:21:52] 1.851 | 34620 | 33951 | 64 | 43379
[16:21:52] 1.901 | 30259 | 34739 | 62 | 43431
[16:21:52] 1.951 | 35711 | 33259 | 57 | 43395
[16:21:52] 2.001 | 32368 | 34633 | 69 | 43426
[16:21:52] 2.051 | 39995 | 35982 | 59 | 43417
[16:21:52] 2.101 | 34682 | 31576 | 59 | 43383
[16:21:52] 2.151 | 39437 | 34819 | 70 | 43356
[16:21:52] 2.201 | 35571 | 34846 | 46 | 43348
[16:21:52] 2.251 | 39438 | 33722 | 64 | 43351
[16:21:52] 2.301 | 32606 | 31336 | 65 | 43365
[16:21:52] 2.351 | 38306 | 36338 | 55 | 43351
[16:21:53] 2.401 | 34840 | 30623 | 56 | 43302
[16:21:53] 2.451 | 34512 | 32338 | 65 | 43315
[16:21:53] ✅ Baseline complete. Starting main recording for 10 seconds...
