ADC
2356
2355
2356
2355
2355
2355
2356
2355
2356
2356
2354
2356
2355
2355
2355
2355
2356
2356
2356
2356
2355
2357
2356
2357
2354
2354
2354
2356
2355
2355
2355
2355
2355
2357
2356
2356
2358
2357
2356
2357
2358
2357
2358
2358
2357
2358
2359
2360
2359
2359
2359
2360
2359
2359
2359
2360
2361
2361
2361
2362
2361
2361
2361
2362
2361
2362
2361
2361
2360
2362
2362
2360
2361
2362
2363
2361
2362
2362
2361
2361
2361
2362
2361
2362
2362
2361
2363
2362
2361
2362
2361
2362
2362
2361
2361
2361
2361
2362
2361
2362
2360
2361
2362
2361
2361
2363
2361
2362
2363
2362
2363
2364
2365
2363
2363
2362
2362
2363
2362
2365
2365
2366
2365
2366
2366
2366
2366
2366
2366
2366
2365
2365
2366
2366
2365
2365
2366
2367
2366
