timestamped_line
[14:59:28] ▶ Starting baseline phase for 2.5 seconds...
[14:59:28] t (s) | A | B | C | D
[14:59:28] 0.050 | 38462 | 43705 | 34 | 20900
[14:59:28] 0.100 | 40096 | 43437 | 35 | 20890
[14:59:28] 0.150 | 36233 | 40687 | 45 | 20952
[14:59:28] 0.200 | 37363 | 38509 | 39 | 20917
[14:59:29] 0.250 | 39642 | 41824 | 41 | 20847
[14:59:29] 0.300 | 35375 | 38578 | 33 | 20841
[14:59:29] 0.350 | 35462 | 38033 | 41 | 20889
[14:59:29] 0.400 | 34180 | 33183 | 39 | 20946
[14:59:29] 0.450 | 35079 | 40245 | 31 | 20896
[14:59:29] 0.500 | 32205 | 39077 | 34 | 20876
[14:59:29] 0.550 | 43056 | 38617 | 42 | 20960
[14:59:29] 0.600 | 40058 | 36274 | 36 | 20931
[14:59:29] 0.650 | 34509 | 37262 | 41 | 20914
[14:59:29] 0.700 | 36472 | 36413 | 34 | 20952
[14:59:29] 0.750 | 34227 | 39971 | 40 | 20909
[14:59:29] 0.800 | 36340 | 36617 | 37 | 20874
[14:59:29] 0.850 | 34052 | 40081 | 36 | 20850
[14:59:29] 0.900 | 31611 | 34361 | 46 | 20926
[14:59:29] 0.950 | 33335 | 33267 | 31 | 20912
[14:59:29] 1.000 | 38101 | 40054 | 41 | 20867
[14:59:29] 1.050 | 38388 | 36640 | 36 | 20908
[14:59:29] 1.100 | 36075 | 36799 | 36 | 20920
[14:59:29] 1.150 | 35095 | 35759 | 34 | 20917
[14:59:29] 1.200 | 38001 | 42169 | 38 | 20883
[14:59:30] 1.250 | 36886 | 36893 | 40 | 20882
[14:59:30] 1.300 | 39070 | 33961 | 32 | 20949
[14:59:30] 1.350 | 38301 | 35813 | 42 | 20918
[14:59:30] 1.400 | 37942 | 37263 | 37 | 20937
[14:59:30] 1.450 | 34238 | 41900 | 39 | 20890
[14:59:30] 1.500 | 35691 | 39643 | 32 | 20880
[14:59:30] 1.550 | 38636 | 42759 | 50 | 20946
[14:59:30] 1.600 | 40136 | 33598 | 40 | 20978
[14:59:30] 1.650 | 31373 | 37568 | 30 | 20896
[14:59:30] 1.700 | 34352 | 38973 | 31 | 20872
[14:59:30] 1.750 | 35509 | 37481 | 49 | 20947
[14:59:30] 1.800 | 40245 | 39816 | 35 | 20902
[14:59:30] 1.850 | 41494 | 34273 | 33 | 20912
[14:59:30] 1.900 | 36692 | 40843 | 34 | 20907
[14:59:30] 1.950 | 37573 | 39860 | 40 | 20972
[14:59:30] 2.000 | 38896 | 37420 | 35 | 20971
[14:59:30] 2.050 | 34240 | 41909 | 44 | 20932
[14:59:30] 2.100 | 33368 | 34101 | 34 | 20939
[14:59:30] 2.150 | 38175 | 39084 | 41 | 20915
[14:59:30] 2.200 | 38111 | 37185 | 36 | 21011
[14:59:31] 2.250 | 33860 | 35044 | 43 | 20999
[14:59:31] 2.300 | 37814 | 42958 | 44 | 20991
[14:59:31] 2.350 | 34179 | 40419 | 38 | 20956
[14:59:31] 2.400 | 35791 | 37846 | 40 | 21021
[14:59:31] 2.450 | 38290 | 38515 | 30 | 20993
[14:59:31] 2.500 | 36384 | 34303 | 35 | 20970
[14:59:31] ✅ Baseline complete. Starting main recording for 10 seconds...
[14:59:31] 2.550 | 34174 | 39061 | 39 | 20921
[14:59:31] 0.050 | 35802 | 37889 | 35 | 21002
[14:59:31] 0.100 | 41393 | 34847 | 33 | 20978
[14:59:31] 0.150 | 35794 | 35615 | 37 | 20948
[14:59:31] 0.200 | 37269 | 40566 | 38 | 20910
[14:59:31] 0.250 | 37562 | 42042 | 45 | 21060
[14:59:31] 0.300 | 34693 | 43151 | 34 | 21057
[14:59:31] 0.350 | 37622 | 36261 | 34 | 21042
[14:59:31] 0.400 | 36644 | 35351 | 33 | 21012
[14:59:31] 0.450 | 34173 | 35713 | 32 | 21079
[14:59:31] 0.500 | 38488 | 42047 | 47 | 21067
[14:59:31] 0.550 | 38984 | 42178 | 39 | 21036
[14:59:31] 0.600 | 34320 | 36361 | 35 | 21017
[14:59:31] 0.650 | 34573 | 42318 | 43 | 21053
[14:59:32] 0.700 | 36172 | 40844 | 35 | 21100
[14:59:32] 0.750 | 37333 | 43436 | 45 | 21062
[14:59:32] 0.800 | 35283 | 36679 | 32 | 21016
[14:59:32] 0.850 | 37705 | 42105 | 44 | 21089
[14:59:32] 0.900 | 33601 | 35682 | 38 | 21102
[14:59:32] 0.950 | 35554 | 38581 | 37 | 21118
[14:59:32] 1.000 | 34403 | 43312 | 37 | 21065
[14:59:32] 1.050 | 35562 | 40445 | 36 | 21138
[14:59:32] 1.100 | 41612 | 42544 | 35 | 21114
[14:59:32] 1.150 | 37452 | 41281 | 35 | 21109
[14:59:32] 1.200 | 35717 | 36835 | 32 | 21102
[14:59:32] 1.250 | 33780 | 34884 | 42 | 21136
[14:59:32] 1.300 | 32777 | 39168 | 41 | 21088
[14:59:32] 1.350 | 38349 | 34951 | 43 | 21052
[14:59:32] 1.400 | 36270 | 30949 | 35 | 21089
[14:59:32] 1.450 | 39082 | 36992 | 38 | 21103
[14:59:32] 1.500 | 38527 | 33828 | 40 | 21121
[14:59:32] 1.550 | 36162 | 39788 | 41 | 21139
[14:59:32] 1.600 | 33837 | 39992 | 36 | 21159
[14:59:32] 1.650 | 32478 | 39975 | 46 | 21130
[14:59:33] 1.700 | 35708 | 42809 | 43 | 21132
[14:59:33] 1.750 | 33962 | 39917 | 41 | 21081
[14:59:33] 1.800 | 37203 | 37951 | 38 | 21040
[14:59:33] 1.850 | 37942 | 35129 | 39 | 21102
[14:59:33] 1.900 | 32609 | 36564 | 43 | 21078
[14:59:33] 1.950 | 38272 | 37518 | 39 | 21009
[14:59:33] 2.000 | 41140 | 39674 | 44 | 21055
[14:59:33] 2.050 | 41876 | 40255 | 40 | 21093
[14:59:33] 2.100 | 40133 | 38893 | 40 | 21085
[14:59:33] 2.150 | 38251 | 35743 | 38 | 21086
[14:59:33] 2.200 | 38464 | 39613 | 41 | 21097
[14:59:33] 2.250 | 36335 | 39875 | 33 | 21102
[14:59:33] 2.300 | 34911 | 40084 | 42 | 21106
[14:59:33] 2.350 | 38043 | 40371 | 39 | 21074
[14:59:33] 2.400 | 40304 | 38997 | 34 | 20983
[14:59:33] 2.450 | 36926 | 36809 | 42 | 21048
[14:59:33] 2.500 | 38115 | 38574 | 38 | 21111
[14:59:33] 2.550 | 34270 | 35059 | 27 | 21060
[14:59:33] 2.600 | 35743 | 37311 | 43 | 21036
[14:59:33] 2.650 | 40556 | 41092 | 43 | 21120
[14:59:34] 2.700 | 36513 | 41332 | 40 | 21021
[14:59:34] 2.750 | 33961 | 35706 | 45 | 21103
[14:59:34] 2.800 | 35540 | 41507 | 39 | 21125
[14:59:34] 2.850 | 30734 | 36215 | 44 | 21195
[14:59:34] 2.900 | 38783 | 37395 | 46 | 21162
[14:59:34] 2.950 | 33697 | 32196 | 38 | 21224
[14:59:34] 3.000 | 31307 | 37103 | 34 | 21189
[14:59:34] 3.050 | 36619 | 45526 | 43 | 20825
[14:59:34] 3.100 | 35060 | 34162 | 37 | 19691
[14:59:34] 3.150 | 36309 | 36421 | 32 | 19728
[14:59:34] 3.200 | 35383 | 32627 | 37 | 19698
[14:59:34] 3.250 | 36532 | 37722 | 44 | 19660
[14:59:34] 3.300 | 33829 | 35546 | 41 | 19732
[14:59:34] 3.350 | 41503 | 41313 | 35 | 19720
[14:59:34] 3.400 | 33530 | 41395 | 38 | 19666
[14:59:34] 3.450 | 33258 | 42102 | 41 | 19735
[14:59:34] 3.500 | 34722 | 33939 | 46 | 19737
[14:59:34] 3.550 | 31748 | 39391 | 39 | 19742
[14:59:34] 3.600 | 37980 | 43041 | 41 | 19716
[14:59:34] 3.650 | 36379 | 36749 | 44 | 19643
[14:59:35] 3.700 | 35142 | 38022 | 42 | 19656
[14:59:35] 3.750 | 38461 | 35268 | 42 | 19720
[14:59:35] 3.800 | 35875 | 40364 | 34 | 19639
[14:59:35] 3.850 | 36372 | 40155 | 39 | 19532
[14:59:35] 3.900 | 39703 | 42986 | 39 | 19560
[14:59:35] 3.950 | 35627 | 39321 | 41 | 19548
[14:59:35] 4.000 | 32473 | 41577 | 41 | 19437
[14:59:35] 4.050 | 34976 | 39468 | 40 | 19392
[14:59:35] 4.100 | 35725 | 39219 | 43 | 19404
[14:59:35] 4.150 | 37499 | 38568 | 36 | 19314
[14:59:35] 4.200 | 39530 | 39619 | 41 | 19380
[14:59:35] 4.250 | 37187 | 44326 | 35 | 19405
[14:59:35] 4.300 | 33025 | 44417 | 42 | 19414
[14:59:35] 4.350 | 34340 | 41032 | 43 | 19399
[14:59:35] 4.400 | 33821 | 38913 | 42 | 19614
[14:59:35] 4.450 | 33062 | 39206 | 42 | 19572
[14:59:35] 4.500 | 34153 | 40014 | 48 | 19697
[14:59:35] 4.550 | 43587 | 38421 | 42 | 20316
[14:59:35] 4.600 | 39239 | 35492 | 41 | 20778
[14:59:35] 4.650 | 42510 | 38636 | 38 | 21333
[14:59:36] 4.700 | 40628 | 42717 | 43 | 21487
[14:59:36] 4.750 | 41066 | 46454 | 44 | 21377
[14:59:36] 4.800 | 35797 | 34497 | 47 | 20425
[14:59:36] 4.850 | 35437 | 39712 | 39 | 20072
[14:59:36] 4.900 | 33923 | 41020 | 44 | 19941
[14:59:36] 4.950 | 40022 | 33720 | 37 | 19981
[14:59:36] 5.000 | 37440 | 42299 | 43 | 19912
[14:59:36] 5.050 | 34833 | 41307 | 42 | 19780
[14:59:36] 5.100 | 35119 | 39869 | 40 | 19826
[14:59:36] 5.150 | 35654 | 42406 | 45 | 19802
[14:59:36] 5.200 | 35245 | 42972 | 59 | 19774
[14:59:36] 5.250 | 33481 | 41442 | 38 | 19814
[14:59:36] 5.300 | 31772 | 39637 | 37 | 19894
[14:59:36] 5.350 | 36006 | 38772 | 40 | 19847
[14:59:36] 5.400 | 38972 | 37973 | 40 | 19802
[14:59:36] 5.450 | 33603 | 40574 | 44 | 19871
[14:59:36] 5.500 | 37875 | 36887 | 38 | 19812
[14:59:36] 5.550 | 34111 | 38428 | 39 | 19770
[14:59:36] 5.600 | 37446 | 38040 | 36 | 19777
