ADC
3122
3123
3124
3123
3122
3123
3124
3123
3123
3122
3123
3124
3123
3124
3122
3122
3124
3123
3124
3122
3122
3124
3123
3122
3123
3123
3124
3122
3124
3123
3123
3123
3124
3124
3124
3123
3124
3123
3123
3123
3124
3122
3122
3123
3122
3124
3123
3122
3123
3121
3123
3123
3123
3123
3124
3122
3122
3124
3122
3122
3123
3122
3123
3122
3123
3122
3122
3122
3122
3123
3122
3123
3122
3122
3123
3123
3122
3122
3122
3122
3123
3123
3123
3122
3123
3123
3122
3122
3123
3123
3122
3123
3123
3121
3122
3122
3121
3122
3121
3122
3122
3122
3122
3121
3122
3123
3124
3123
3123
3123
3122
3123
3123
3122
3123
3123
3122
3123
3123
3123
3124
3124
3123
3123
3122
3124
3122
3122
3123
3122
3124
3123
3122
3123
3123
3123
3124
3123
3124
