timestamped_line
[17:03:42] ▶ Starting baseline phase for 2.5 seconds...
[17:03:43] t (s) | A | B | C | D
[17:03:43] 0.050 | 33546 | 41268 | 86 | 21061
[17:03:43] 0.100 | 28644 | 31597 | 78 | 21080
[17:03:43] 0.150 | 26421 | 28801 | 51 | 21071
[17:03:43] 0.200 | 26181 | 26222 | 53 | 21054
[17:03:43] 0.250 | 33236 | 30419 | 63 | 21052
[17:03:43] 0.300 | 30801 | 27833 | 62 | 21056
[17:03:43] 0.350 | 31514 | 33841 | 53 | 21064
[17:03:43] 0.400 | 34201 | 35671 | 79 | 21061
[17:03:43] 0.450 | 32693 | 30456 | 74 | 21070
[17:03:43] 0.500 | 34129 | 29903 | 61 | 21052
[17:03:43] 0.550 | 30271 | 34999 | 66 | 21052
[17:03:43] 0.600 | 29665 | 33192 | 74 | 21074
[17:03:43] 0.650 | 33401 | 30774 | 51 | 21060
[17:03:43] 0.700 | 33977 | 33714 | 67 | 21059
[17:03:43] 0.750 | 31567 | 28595 | 74 | 21064
[17:03:43] 0.800 | 29629 | 32497 | 82 | 21055
[17:03:43] 0.850 | 31402 | 34523 | 69 | 21061
[17:03:43] 0.900 | 33788 | 33688 | 81 | 21086
[17:03:43] 0.950 | 34035 | 37409 | 58 | 21042
[17:03:44] 1.000 | 29934 | 29235 | 67 | 21063
[17:03:44] 1.050 | 34520 | 36215 | 71 | 21057
[17:03:44] 1.100 | 33896 | 32201 | 84 | 21050
[17:03:44] 1.150 | 27102 | 34388 | 67 | 21057
[17:03:44] 1.200 | 29528 | 31440 | 69 | 21066
[17:03:44] 1.250 | 30072 | 26621 | 71 | 21049
[17:03:44] 1.300 | 33817 | 24246 | 71 | 21053
[17:03:44] 1.350 | 26772 | 31880 | 66 | 21051
[17:03:44] 1.400 | 33334 | 29574 | 83 | 21059
[17:03:44] 1.450 | 34076 | 38406 | 77 | 21050
[17:03:44] 1.500 | 32092 | 35033 | 65 | 21064
[17:03:44] 1.550 | 33073 | 32228 | 79 | 21069
[17:03:44] 1.600 | 25439 | 29486 | 81 | 21070
[17:03:44] 1.650 | 22982 | 30669 | 73 | 21077
[17:03:44] 1.700 | 29175 | 32876 | 81 | 21075
[17:03:44] 1.750 | 29449 | 25723 | 78 | 21071
[17:03:44] 1.800 | 30733 | 26866 | 65 | 21062
[17:03:44] 1.850 | 31827 | 30808 | 71 | 21050
[17:03:44] 1.900 | 32559 | 25957 | 68 | 21064
[17:03:44] 1.950 | 29196 | 29395 | 84 | 21046
[17:03:45] 2.000 | 31811 | 30073 | 73 | 21070
[17:03:45] 2.050 | 35216 | 33297 | 72 | 21073
[17:03:45] 2.100 | 27780 | 34588 | 76 | 21050
[17:03:45] 2.150 | 30563 | 27335 | 68 | 21066
[17:03:45] 2.200 | 26968 | 28133 | 52 | 21073
[17:03:45] 2.250 | 27564 | 29986 | 72 | 21064
[17:03:45] 2.300 | 29526 | 34390 | 66 | 21075
[17:03:45] 2.350 | 31194 | 26227 | 92 | 21068
[17:03:45] 2.400 | 34031 | 33250 | 88 | 21055
[17:03:45] 2.450 | 31602 | 32507 | 75 | 21065
[17:03:45] 2.500 | 29278 | 32201 | 58 | 21063
[17:03:45] ✅ Baseline complete. Starting main recording for 10 seconds...
[17:03:45] 2.550 | 33110 | 30733 | 56 | 21063
[17:03:45] 0.050 | 29672 | 29465 | 73 | 21073
[17:03:45] 0.100 | 31443 | 36775 | 76 | 21063
[17:03:45] 0.150 | 28152 | 29325 | 60 | 21064
[17:03:45] 0.200 | 31385 | 33946 | 59 | 21072
[17:03:45] 0.250 | 31658 | 32078 | 69 | 21063
[17:03:45] 0.300 | 35316 | 31694 | 66 | 21066
[17:03:45] 0.350 | 25960 | 30906 | 76 | 21067
[17:03:45] 0.400 | 35168 | 30144 | 67 | 21077
[17:03:46] 0.450 | 28710 | 34128 | 78 | 21068
[17:03:46] 0.500 | 32301 | 33408 | 56 | 21061
[17:03:46] 0.550 | 34864 | 33182 | 74 | 21055
[17:03:46] 0.600 | 27171 | 31783 | 61 | 21065
[17:03:46] 0.650 | 31412 | 31056 | 63 | 21071
[17:03:46] 0.700 | 32717 | 32809 | 61 | 21049
[17:03:46] 0.750 | 36563 | 35534 | 66 | 21070
[17:03:46] 0.800 | 32101 | 30851 | 68 | 21065
[17:03:46] 0.850 | 32554 | 33179 | 66 | 21062
[17:03:46] 0.900 | 26784 | 33138 | 89 | 21087
[17:03:46] 0.950 | 31375 | 32449 | 79 | 21054
[17:03:46] 1.000 | 29453 | 31709 | 59 | 21073
[17:03:46] 1.050 | 30309 | 26177 | 70 | 21073
[17:03:46] 1.100 | 28998 | 34149 | 70 | 21068
[17:03:46] 1.150 | 31458 | 32138 | 74 | 21063
[17:03:46] 1.200 | 30909 | 28301 | 75 | 21081
[17:03:46] 1.250 | 32971 | 35057 | 69 | 21082
[17:03:46] 1.300 | 32033 | 30171 | 76 | 21059
[17:03:46] 1.350 | 30988 | 29044 | 80 | 21067
[17:03:46] 1.400 | 28628 | 29989 | 57 | 21066
[17:03:47] 1.450 | 30792 | 29981 | 75 | 21070
[17:03:47] 1.500 | 29941 | 30838 | 84 | 21062
[17:03:47] 1.550 | 31915 | 38155 | 58 | 21064
[17:03:47] 1.600 | 33096 | 30501 | 54 | 21058
[17:03:47] 1.650 | 33652 | 30125 | 85 | 21071
[17:03:47] 1.700 | 29903 | 34059 | 76 | 21077
[17:03:47] 1.750 | 34816 | 29995 | 69 | 21079
[17:03:47] 1.800 | 34299 | 32230 | 77 | 21082
[17:03:47] 1.850 | 32698 | 30943 | 58 | 21061
[17:03:47] 1.900 | 33469 | 28803 | 73 | 21078
[17:03:47] 1.950 | 29928 | 28243 | 82 | 21083
[17:03:47] 2.000 | 33667 | 36937 | 61 | 21074
[17:03:47] 2.050 | 26228 | 32510 | 65 | 21080
[17:03:47] 2.100 | 27247 | 31620 | 65 | 21068
[17:03:47] 2.150 | 33006 | 30790 | 81 | 21076
[17:03:47] 2.200 | 32836 | 34560 | 66 | 21071
[17:03:47] 2.250 | 31350 | 34399 | 76 | 21092
[17:03:47] 2.300 | 32703 | 31198 | 62 | 21082
[17:03:47] 2.350 | 27779 | 31403 | 76 | 21069
[17:03:47] 2.400 | 27797 | 33099 | 71 | 21074
[17:03:48] 2.450 | 31391 | 35804 | 76 | 21074
[17:03:48] 2.500 | 31507 | 33344 | 65 | 21080
[17:03:48] 2.550 | 32430 | 34637 | 66 | 21076
[17:03:48] 2.600 | 33308 | 31113 | 73 | 21086
[17:03:48] 2.650 | 34603 | 32126 | 70 | 21088
[17:03:48] 2.700 | 34563 | 37856 | 68 | 21094
[17:03:48] 2.750 | 32804 | 33594 | 77 | 21081
[17:03:48] 2.800 | 29358 | 35135 | 68 | 21078
[17:03:48] 2.850 | 33262 | 33946 | 70 | 21071
[17:03:48] 2.900 | 26375 | 30059 | 80 | 21087
[17:03:48] 2.950 | 29299 | 33503 | 65 | 21081
[17:03:48] 3.000 | 34678 | 31787 | 49 | 21088
[17:03:48] 3.050 | 36587 | 37041 | 59 | 21090
[17:03:48] 3.100 | 30852 | 28278 | 70 | 21082
[17:03:48] 3.150 | 27903 | 32291 | 61 | 21086
[17:03:48] 3.200 | 28715 | 30563 | 49 | 21086
