timestamped_line
[16:02:14] ▶ Starting baseline phase for 2.5 seconds...
[16:02:14] t (s) | A | B | C | D
[16:02:14] 0.051 | 36435 | 41996 | 9 | 24931
[16:02:14] 0.101 | 37588 | 39405 | 13 | 24935
[16:02:14] 0.151 | 34579 | 35860 | 9 | 24936
[16:02:14] 0.201 | 30831 | 31867 | 7 | 24933
[16:02:14] 0.251 | 31437 | 37185 | 10 | 24953
[16:02:14] 0.301 | 30137 | 34924 | 13 | 24951
[16:02:14] 0.351 | 34925 | 32807 | 8 | 24941
[16:02:14] 0.401 | 34696 | 38982 | 10 | 24953
[16:02:14] 0.451 | 33806 | 37360 | 6 | 24950
[16:02:14] 0.501 | 35075 | 36082 | 8 | 24959
[16:02:14] 0.551 | 34805 | 32545 | 8 | 24944
[16:02:14] 0.601 | 33457 | 35360 | 10 | 24939
[16:02:14] 0.651 | 36378 | 35301 | 11 | 24927
[16:02:14] 0.701 | 34336 | 34981 | 11 | 24951
[16:02:14] 0.751 | 34954 | 37215 | 13 | 24940
[16:02:14] 0.801 | 36213 | 31800 | 14 | 24941
[16:02:14] 0.851 | 30818 | 32785 | 13 | 24946
[16:02:14] 0.901 | 36802 | 34355 | 8 | 24928
[16:02:15] 0.951 | 33538 | 36660 | 8 | 24938
[16:02:15] 1.001 | 34229 | 33543 | 6 | 24943
[16:02:15] 1.051 | 33626 | 38919 | 11 | 24942
[16:02:15] 1.101 | 35260 | 39683 | 11 | 24947
[16:02:15] 1.151 | 30728 | 40430 | 10 | 24938
[16:02:15] 1.201 | 38271 | 40620 | 14 | 24942
[16:02:15] 1.251 | 40297 | 34699 | 8 | 24927
[16:02:15] 1.301 | 38086 | 34620 | 6 | 24932
[16:02:15] 1.351 | 32675 | 35372 | 14 | 24933
[16:02:15] 1.401 | 38667 | 36223 | 10 | 24944
[16:02:15] 1.451 | 34444 | 36840 | 10 | 24939
[16:02:15] 1.501 | 36890 | 37875 | 12 | 24939
[16:02:15] 1.551 | 38011 | 40984 | 7 | 24933
[16:02:15] 1.601 | 33577 | 32959 | 5 | 24926
[16:02:15] 1.651 | 33171 | 32976 | 12 | 24933
