timestamped_line
[17:11:49] ▶ Starting baseline phase for 2.5 seconds...
[17:11:49] t (s) | A | B | C | D
[17:11:50] 0.051 | 33522 | 34009 | 78 | 31167
[17:11:50] 0.101 | 31778 | 32819 | 72 | 31108
[17:11:50] 0.151 | 35834 | 37007 | 76 | 31151
[17:11:50] 0.201 | 35019 | 32527 | 73 | 31178
[17:11:50] 0.251 | 29829 | 31542 | 63 | 31135
[17:11:50] 0.301 | 28641 | 33736 | 65 | 31157
[17:11:50] 0.351 | 32518 | 30945 | 77 | 31198
[17:11:50] 0.401 | 28574 | 31877 | 80 | 31204
[17:11:50] 0.451 | 33421 | 32505 | 76 | 31181
[17:11:50] 0.501 | 32694 | 31143 | 61 | 31172
[17:11:50] 0.551 | 32451 | 30049 | 72 | 31175
[17:11:50] 0.601 | 28620 | 31784 | 61 | 31189
[17:11:50] 0.651 | 33611 | 32225 | 77 | 31159
[17:11:50] 0.701 | 31022 | 32459 | 73 | 31168
[17:11:50] 0.751 | 28052 | 28158 | 66 | 31177
[17:11:50] 0.801 | 30617 | 31233 | 70 | 31243
[17:11:50] 0.851 | 27760 | 30422 | 87 | 31231
[17:11:50] 0.901 | 33929 | 30745 | 83 | 31154
[17:11:50] 0.951 | 29968 | 32725 | 62 | 31220
[17:11:50] 1.001 | 32411 | 32692 | 78 | 31182
[17:11:51] 1.051 | 28433 | 34191 | 72 | 31199
[17:11:51] 1.101 | 32559 | 35380 | 78 | 31208
[17:11:51] 1.151 | 33591 | 32500 | 78 | 31187
[17:11:51] 1.201 | 33098 | 28321 | 70 | 31187
[17:11:51] 1.251 | 31537 | 36051 | 94 | 31198
[17:11:51] 1.301 | 26942 | 35498 | 65 | 31174
[17:11:51] 1.351 | 30791 | 34399 | 73 | 31181
[17:11:51] 1.401 | 30609 | 32207 | 82 | 31201
[17:11:51] 1.451 | 34703 | 36436 | 76 | 31237
[17:11:51] 1.501 | 32408 | 32864 | 76 | 31187
[17:11:51] 1.551 | 31337 | 30091 | 63 | 31180
[17:11:51] 1.601 | 30447 | 30514 | 84 | 31204
[17:11:51] 1.651 | 30916 | 32960 | 65 | 31156
[17:11:51] 1.701 | 30911 | 31447 | 68 | 31123
[17:11:51] 1.751 | 34193 | 29831 | 65 | 31186
[17:11:51] 1.801 | 33811 | 33704 | 74 | 31195
[17:11:51] 1.851 | 29785 | 32590 | 67 | 31216
[17:11:51] 1.901 | 31399 | 35354 | 79 | 31216
[17:11:51] 1.951 | 30948 | 29924 | 72 | 31200
[17:11:51] 2.001 | 36163 | 35338 | 70 | 31232
[17:11:52] 2.051 | 35668 | 34123 | 90 | 31234
[17:11:52] 2.101 | 35991 | 31187 | 77 | 31249
[17:11:52] 2.151 | 35445 | 34301 | 79 | 31239
[17:11:52] 2.201 | 34973 | 31292 | 88 | 31224
[17:11:52] 2.251 | 30925 | 30656 | 70 | 31194
[17:11:52] 2.301 | 37039 | 34493 | 70 | 31211
[17:11:52] 2.351 | 29381 | 37432 | 67 | 31193
[17:11:52] 2.401 | 38983 | 34065 | 82 | 31207
[17:11:52] 2.451 | 31390 | 28760 | 65 | 31201
[17:11:52] ✅ Baseline complete. Starting main recording for 10 seconds...
[17:11:52] 2.501 | 31500 | 31712 | 59 | 31199
[17:11:52] 0.050 | 32665 | 31771 | 81 | 31186
[17:11:52] 0.100 | 37134 | 33716 | 79 | 31173
[17:11:52] 0.150 | 30444 | 33654 | 77 | 31176
[17:11:52] 0.200 | 29456 | 39092 | 60 | 31198
[17:11:52] 0.250 | 29655 | 31129 | 76 | 31186
[17:11:52] 0.300 | 27876 | 32324 | 81 | 31193
[17:11:52] 0.350 | 29307 | 33993 | 64 | 31183
[17:11:52] 0.400 | 35965 | 32215 | 76 | 31176
[17:11:52] 0.450 | 33555 | 32032 | 63 | 31226
[17:11:52] 0.500 | 27227 | 30902 | 61 | 31230
[17:11:53] 0.550 | 35395 | 33335 | 66 | 31230
[17:11:53] 0.600 | 26954 | 34174 | 52 | 31212
[17:11:53] 0.650 | 29513 | 32752 | 82 | 31195
[17:11:53] 0.700 | 29998 | 28180 | 60 | 31218
[17:11:53] 0.750 | 30357 | 32830 | 85 | 31175
[17:11:53] 0.800 | 33407 | 34846 | 70 | 31215
[17:11:53] 0.850 | 37188 | 35631 | 85 | 31202
[17:11:53] 0.900 | 38307 | 32588 | 64 | 31211
[17:11:53] 0.950 | 30833 | 34572 | 72 | 31239
[17:11:53] 1.000 | 31294 | 32564 | 54 | 31211
[17:11:53] 1.050 | 30427 | 32775 | 88 | 31206
[17:11:53] 1.100 | 30929 | 33296 | 57 | 31234
[17:11:53] 1.150 | 31582 | 39146 | 86 | 31173
[17:11:53] 1.200 | 34053 | 30842 | 90 | 31146
[17:11:53] 1.250 | 37573 | 34061 | 81 | 31167
[17:11:53] 1.300 | 32865 | 33615 | 89 | 31151
[17:11:53] 1.350 | 29312 | 28607 | 73 | 31218
[17:11:53] 1.400 | 36503 | 35588 | 76 | 31169
[17:11:53] 1.450 | 31649 | 33104 | 69 | 31181
[17:11:53] 1.500 | 30577 | 28383 | 55 | 31206
[17:11:54] 1.550 | 28781 | 32898 | 62 | 31166
[17:11:54] 1.600 | 35544 | 35808 | 83 | 31165
[17:11:54] 1.650 | 29734 | 30336 | 86 | 31156
[17:11:54] 1.700 | 27161 | 32789 | 86 | 31204
[17:11:54] 1.750 | 33578 | 32625 | 82 | 31192
[17:11:54] 1.800 | 35392 | 31953 | 77 | 31176
[17:11:54] 1.850 | 30862 | 31218 | 80 | 31199
[17:11:54] 1.900 | 29614 | 31318 | 83 | 31228
[17:11:54] 1.950 | 31246 | 30303 | 91 | 31214
[17:11:54] 2.000 | 32057 | 34710 | 69 | 31181
[17:11:54] 2.050 | 32042 | 31035 | 81 | 31182
[17:11:54] 2.100 | 30671 | 34709 | 69 | 31183
[17:11:54] 2.150 | 29958 | 35011 | 77 | 31163
[17:11:54] 2.200 | 33630 | 32496 | 61 | 31147
[17:11:54] 2.250 | 30574 | 28907 | 70 | 31175
[17:11:54] 2.300 | 30858 | 30414 | 67 | 31174
[17:11:54] 2.350 | 38036 | 33388 | 74 | 31183
[17:11:54] 2.400 | 28572 | 33316 | 68 | 31138
[17:11:54] 2.450 | 26137 | 28413 | 62 | 31123
