timestamped_line
[16:27:56] ▶ Starting baseline phase for 2.5 seconds...
[16:27:56] t (s) | A | B | C | D
[16:27:56] 0.050 | 29404 | 36324 | 59 | 41107
[16:27:56] 0.100 | 32097 | 36634 | 69 | 41155
[16:27:56] 0.150 | 35342 | 37143 | 66 | 41122
[16:27:56] 0.200 | 34279 | 29806 | 50 | 41111
[16:27:56] 0.250 | 34443 | 34401 | 71 | 41072
[16:27:56] 0.300 | 30715 | 39112 | 68 | 41077
[16:27:56] 0.350 | 30191 | 32586 | 65 | 41075
[16:27:56] 0.400 | 32309 | 36118 | 57 | 41064
[16:27:56] 0.450 | 30270 | 35350 | 73 | 41054
[16:27:56] 0.500 | 35062 | 31123 | 61 | 41050
[16:27:56] 0.550 | 27489 | 30748 | 65 | 41046
[16:27:56] 0.600 | 32750 | 34637 | 54 | 41016
[16:27:56] 0.650 | 30454 | 30217 | 62 | 41031
[16:27:57] 0.700 | 33845 | 31476 | 66 | 41062
[16:27:57] 0.750 | 29554 | 34691 | 58 | 41114
[16:27:57] 0.800 | 35609 | 33979 | 49 | 41227
[16:27:57] 0.850 | 32735 | 32887 | 54 | 41245
[16:27:57] 0.900 | 33782 | 33204 | 73 | 41263
[16:27:57] 0.950 | 34938 | 32498 | 57 | 41215
[16:27:57] 1.000 | 31825 | 30230 | 47 | 41232
[16:27:57] 1.050 | 33055 | 35210 | 59 | 41236
[16:27:57] 1.100 | 38284 | 30327 | 60 | 41255
[16:27:57] 1.150 | 34119 | 34335 | 65 | 41299
[16:27:57] 1.200 | 27654 | 29987 | 62 | 41323
[16:27:57] 1.250 | 29578 | 30317 | 59 | 41266
[16:27:57] 1.300 | 33275 | 31797 | 57 | 41269
[16:27:57] 1.350 | 35910 | 31803 | 47 | 41256
[16:27:57] 1.400 | 31890 | 30250 | 56 | 41265
[16:27:57] 1.450 | 31580 | 32816 | 72 | 41275
[16:27:57] 1.500 | 34627 | 36305 | 60 | 41275
[16:27:57] 1.550 | 32960 | 30871 | 52 | 41228
[16:27:57] 1.600 | 30894 | 31863 | 65 | 41233
[16:27:57] 1.650 | 43348 | 29657 | 66 | 41220
[16:27:58] 1.700 | 31298 | 30356 | 61 | 41176
[16:27:58] 1.750 | 32075 | 34095 | 68 | 41060
[16:27:58] 1.800 | 34913 | 34653 | 56 | 41147
